n,a,b,orientation,batch,samples,kind,k,count
425,16,13,first,0,5000000,minus,136,1
425,16,13,first,0,5000000,minus,138,1
425,16,13,first,0,5000000,minus,142,1
425,16,13,first,0,5000000,minus,143,2
425,16,13,first,0,5000000,minus,144,2
425,16,13,first,0,5000000,minus,147,1
425,16,13,first,0,5000000,minus,148,1
425,16,13,first,0,5000000,minus,149,2
425,16,13,first,0,5000000,minus,150,2
425,16,13,first,0,5000000,minus,151,5
425,16,13,first,0,5000000,minus,152,3
425,16,13,first,0,5000000,minus,153,5
425,16,13,first,0,5000000,minus,154,4
425,16,13,first,0,5000000,minus,155,9
425,16,13,first,0,5000000,minus,156,7
425,16,13,first,0,5000000,minus,157,8
425,16,13,first,0,5000000,minus,158,6
425,16,13,first,0,5000000,minus,159,13
425,16,13,first,0,5000000,minus,160,14
425,16,13,first,0,5000000,minus,161,13
425,16,13,first,0,5000000,minus,162,13
425,16,13,first,0,5000000,minus,163,23
425,16,13,first,0,5000000,minus,164,30
425,16,13,first,0,5000000,minus,165,31
425,16,13,first,0,5000000,minus,166,32
425,16,13,first,0,5000000,minus,167,26
425,16,13,first,0,5000000,minus,168,47
425,16,13,first,0,5000000,minus,169,65
425,16,13,first,0,5000000,minus,170,67
425,16,13,first,0,5000000,minus,171,75
425,16,13,first,0,5000000,minus,172,88
425,16,13,first,0,5000000,minus,173,112
425,16,13,first,0,5000000,minus,174,117
425,16,13,first,0,5000000,minus,175,157
425,16,13,first,0,5000000,minus,176,168
425,16,13,first,0,5000000,minus,177,195
425,16,13,first,0,5000000,minus,178,238
425,16,13,first,0,5000000,plus,178,1
425,16,13,first,0,5000000,minus,179,279
425,16,13,first,0,5000000,minus,180,291
425,16,13,first,0,5000000,minus,181,362
425,16,13,first,0,5000000,plus,181,1
425,16,13,first,0,5000000,minus,182,418
425,16,13,first,0,5000000,minus,183,518
425,16,13,first,0,5000000,minus,184,571
425,16,13,first,0,5000000,minus,185,624
425,16,13,first,0,5000000,minus,186,724
425,16,13,first,0,5000000,minus,187,836
425,16,13,first,0,5000000,plus,187,2
425,16,13,first,0,5000000,minus,188,983
425,16,13,first,0,5000000,plus,188,1
425,16,13,first,0,5000000,minus,189,1084
425,16,13,first,0,5000000,plus,189,3
425,16,13,first,0,5000000,minus,190,1265
425,16,13,first,0,5000000,plus,190,1
425,16,13,first,0,5000000,minus,191,1517
425,16,13,first,0,5000000,plus,191,3
425,16,13,first,0,5000000,minus,192,1602
425,16,13,first,0,5000000,plus,192,6
425,16,13,first,0,5000000,minus,193,1859
425,16,13,first,0,5000000,plus,193,5
425,16,13,first,0,5000000,minus,194,2208
425,16,13,first,0,5000000,plus,194,4
