n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
65,8,1,first,0,100000,3617828,4173118,132603688,175612550,151668040,555290,4880158
65,7,4,second,0,100000,3622117,4175157,132864155,175828255,151933720,553040,4824970
65,8,1,first,1,100000,3617129,4174876,132558803,175768910,151693712,557747,4940289
65,7,4,second,1,100000,3617760,4174071,132563584,175732517,151700308,556311,4895485
65,8,1,first,2,100000,3617342,4172973,132563708,175593623,151642114,555631,4873103
65,7,4,second,2,100000,3619058,4174860,132647362,175796830,151787390,555802,4869412
65,8,1,first,3,100000,3616017,4170294,132474023,175378184,151489783,554277,4872641
65,7,4,second,3,100000,3620122,4173390,132720526,175683988,151780008,553268,4844498
65,8,1,first,4,100000,3618365,4174070,132633523,175703408,151726579,555705,4883773
65,7,4,second,4,100000,3622309,4175240,132877403,175820362,151932619,552931,4832527
65,8,1,first,5,100000,3616307,4171077,132486393,175441459,151527285,554770,4873282
65,7,4,second,5,100000,3619795,4173727,132682849,175683927,151764551,553932,4837674
65,8,1,first,6,100000,3616788,4172467,132513340,175562945,151597677,555679,4880931
65,7,4,second,6,100000,3619054,4174340,132651260,175760814,151763242,555286,4885590
65,8,1,first,7,100000,3615884,4170333,132457860,175374767,151478542,554449,4875543
65,7,4,second,7,100000,3621666,4174982,132834484,175806820,151900392,553316,4840520
65,8,1,first,8,100000,3617765,4172761,132598577,175582629,151651435,554996,4878336
65,7,4,second,8,100000,3620146,4174044,132730208,175725446,151804582,553898,4846490
65,8,1,first,9,100000,3617757,4173962,132597749,175689126,151694586,556205,4897703
65,7,4,second,9,100000,3622528,4174377,132887354,175758153,151908551,551849,4828405
65,8,1,first,10,100000,3615796,4174474,132462606,175731990,151627076,558678,4940444
65,7,4,second,10,100000,3621808,4175530,132830608,175841182,151914241,553722,4843308
65,8,1,first,11,100000,3617357,4172388,132562369,175547550,151616827,555031,4876265
65,7,4,second,11,100000,3620335,4177280,132738953,175992538,151921352,556945,4888787
65,8,1,first,12,100000,3617206,4172233,132550390,175546699,151609764,555027,4877561
65,7,4,second,12,100000,3619060,4173561,132656564,175683183,151736940,554501,4865867
65,8,1,first,13,100000,3615897,4169780,132457871,175332470,151462963,553883,4864415
65,7,4,second,13,100000,3621060,4174302,132785798,175741228,151837307,553242,4852412
65,8,1,first,14,100000,3616104,4172947,132484006,175604849,151579861,556843,4929133
65,7,4,second,14,100000,3619647,4173912,132690599,175712754,151772769,554265,4857815
65,8,1,first,15,100000,3615385,4169745,132429589,175332701,151441870,554360,4878550
65,7,4,second,15,100000,3619817,4172917,132689101,175620533,151732960,553100,4843714
65,8,1,first,16,100000,3616896,4171641,132520296,175487755,151572825,554745,4862401
65,7,4,second,16,100000,3620293,4174405,132731923,175750739,151808837,554112,4864988
65,8,1,first,17,100000,3615046,4172336,132407946,175557032,151517555,557290,4929868
65,7,4,second,17,100000,3622720,4175709,132901466,175874505,151971500,552989,4832971
65,8,1,first,18,100000,3620050,4174131,132761896,175698767,151792646,554081,4875371
65,7,4,second,18,100000,3622659,4173909,132909999,175699853,151898007,551250,4813838
65,8,1,first,19,100000,3614667,4170945,132385809,175444675,151466023,556278,4898438
65,7,4,second,19,100000,3622195,4174546,132869391,175756554,151899055,552351,4827835
