N,metric,p,first,second,difference_first_minus_second,difference_batch_se
65,root,,0.5926749318570794,0.5929113566735466,-0.00023642481646715614,6.635955602856064e-05
65,M,0.59174605079,-0.0077750802899477145,-0.009764703108885353,0.0019896228189376385,0.0005554469886478927
65,M_prime,0.59174605079,8.36798526398437,8.376719534448824,-0.008734270464455539,0.0036834334521196463
65,M,0.59274605079,0.0005954639899190486,-0.0013855560361367516,0.0019810200260558003,0.0005557451439469234
65,M_prime,0.59274605079,8.37295273231855,8.38142363166495,-0.008470899346400065,0.0036780051967999837
65,M,0.59374605079,0.008970523558840126,0.006997841736021606,0.0019726818228185195,0.0005559942560497599
65,M_prime,0.59374605079,8.377015362563082,8.385220483119161,-0.008205120556078584,0.003673245827518687
