kminus,kplus,count
76,111,186
76,112,169
76,113,126
76,114,113
76,115,105
76,116,92
76,117,85
76,118,65
76,119,46
76,120,58
76,121,43
76,122,38
76,123,24
76,124,23
76,125,10
76,126,13
76,127,9
76,128,10
76,129,6
76,130,3
76,131,5
76,134,2
76,135,2
77,77,1
77,78,37
77,79,32
77,80,48
77,81,54
77,82,79
77,83,91
77,84,74
77,85,96
77,86,116
77,87,109
77,88,148
77,89,158
77,90,159
77,91,184
77,92,222
77,93,239
77,94,248
77,95,240
77,96,289
77,97,309
77,98,310
77,99,335
77,100,348
77,101,292
77,102,333
77,103,346
77,104,329
77,105,305
77,106,292
77,107,286
77,108,296
77,109,249
77,110,208
77,111,220
77,112,162
77,113,170
77,114,146
77,115,132
77,116,84
77,117,81
77,118,75
77,119,64
77,120,58
77,121,43
77,122,37
77,123,31
77,124,33
77,125,23
77,126,17
77,127,10
77,128,8
77,129,6
77,130,6
77,131,7
77,132,2
77,133,1
77,134,1
77,135,3
77,136,1
77,137,1
78,78,4
78,79,53
78,80,40
78,81,72
78,82,66
78,83,92
78,84,99
78,85,125
78,86,143
78,87,166
78,88,170
78,89,209
78,90,221
78,91,236
78,92,253
78,93,288
78,94,307
78,95,307
78,96,347
78,97,372
78,98,385
78,99,387
78,100,418
78,101,414
78,102,403
78,103,381
78,104,407
78,105,368
78,106,372
78,107,340
78,108,328
78,109,303
78,110,274
78,111,240
78,112,211
78,113,189
78,114,192
78,115,176
78,116,138
78,117,99
78,118,100
78,119,65
78,120,79
78,121,57
78,122,57
78,123,51
78,124,31
78,125,21
78,126,22
78,127,16
78,128,19
78,129,9
78,130,5
78,131,8
78,132,7
78,133,1
78,134,4
78,135,1
79,79,5
79,80,77
79,81,92
79,82,88
79,83,119
79,84,140
79,85,155
79,86,188
79,87,195
79,88,238
79,89,248
79,90,293
79,91,287
79,92,372
79,93,356
79,94,349
79,95,372
79,96,405
79,97,419
79,98,493
79,99,497
79,100,497
79,101,502
79,102,476
79,103,473
79,104,480
79,105,480
79,106,425
79,107,399
79,108,448
79,109,326
79,110,299
79,111,313
79,112,292
79,113,248
79,114,208
79,115,200
79,116,165
79,117,136
79,118,142
79,119,103
79,120,79
79,121,80
79,122,31
79,123,44
79,124,37
79,125,30
79,126,30
79,127,26
79,128,18
79,129,12
79,130,8
79,131,10
79,132,4
79,133,2
79,134,3
79,135,1
79,136,3
80,80,8
80,81,107
80,82,130
80,83,159
80,84,185
80,85,171
80,86,208
80,87,235
80,88,288
80,89,308
80,90,347
80,91,347
80,92,393
80,93,414
80,94,432
80,95,455
80,96,503
80,97,584
80,98,599
80,99,567
80,100,604
80,101,626
80,102,620
80,103,543
80,104,591
80,105,582
80,106,509
80,107,502
80,108,490
80,109,455
80,110,376
80,111,387
80,112,311
80,113,263
80,114,275
80,115,234
80,116,174
80,117,165
80,118,146
80,119,125
80,120,106
80,121,101
80,122,70
80,123,53
80,124,41
80,125,44
80,126,30
80,127,23
80,128,19
80,129,16
80,130,13
80,131,10
80,132,8
80,133,4
80,134,2
80,135,1
80,136,2
80,138,1
80,141,1
80,144,1
81,81,16
81,82,155
81,83,219
81,84,247
81,85,230
81,86,267
81,87,310
81,88,363
81,89,374
81,90,420
81,91,460
81,92,483
81,93,545
81,94,544
81,95,602
81,96,616
81,97,663
81,98,696
81,99,726
81,100,719
81,101,715
81,102,698
81,103,668
81,104,714
81,105,682
81,106,646
81,107,580
81,108,563
81,109,537
81,110,527
81,111,417
81,112,398
81,113,354
81,114,318
81,115,225
81,116,214
81,117,177
81,118,179
81,119,146
81,120,107
81,121,83
81,122,80
81,123,57
81,124,40
81,125,44
81,126,31
81,127,27
81,128,31
81,129,14
81,130,5
81,131,1
81,132,5
81,133,9
81,135,2
81,136,1
81,137,1
82,82,31
82,83,220
82,84,264
82,85,279
82,86,331
82,87,388
82,88,406
82,89,469
82,90,512
82,91,566
82,92,591
82,93,663
82,94,637
82,95,766
82,96,720
82,97,788
82,98,888
82,99,851
82,100,894
82,101,876
82,102,859
82,103,838
82,104,859
82,105,806
82,106,746
82,107,697
82,108,677
82,109,585
82,110,571
82,111,495
82,112,494
82,113,448
82,114,382
82,115,314
82,116,236
82,117,255
82,118,206
82,119,175
82,120,146
82,121,117
82,122,83
82,123,70
82,124,58
82,125,37
82,126,43
82,127,26
82,128,24
82,129,21
82,130,10
82,131,6
82,132,4
82,134,2
82,135,4
82,137,2
82,138,2
82,146,2
83,83,30
83,84,334
83,85,385
83,86,422
83,87,445
83,88,513
83,89,567
83,90,601
83,91,682
83,92,711
83,93,810
83,94,844
83,95,899
83,96,919
83,97,988
83,98,1041
83,99,1026
83,100,1055
83,101,1096
83,102,941
83,103,1021
83,104,1001
83,105,919
83,106,894
83,107,850
83,108,769
83,109,749
83,110,630
83,111,633
83,112,565
83,113,498
83,114,416
83,115,396
83,116,320
83,117,272
83,118,227
83,119,192
83,120,164
83,121,123
83,122,102
83,123,82
83,124,75
83,125,52
83,126,36
83,127,43
83,128,31
83,129,19
83,130,14
83,131,7
83,132,8
83,133,8
83,134,4
83,135,1
83,136,2
83,137,1
83,138,1
83,140,1
84,84,40
84,85,448
84,86,542
84,87,554
84,88,604
84,89,699
84,90,720
84,91,833
84,92,889
84,93,944
84,94,975
84,95,1058
84,96,1125
84,97,1172
84,98,1187
84,99,1217
84,100,1191
84,101,1336
84,102,1229
84,103,1237
84,104,1173
84,105,1113
84,106,1070
84,107,1040
84,108,930
84,109,865
84,110,789
84,111,751
84,112,588
84,113,544
84,114,480
84,115,433
84,116,358
84,117,317
84,118,283
84,119,248
84,120,183
84,121,145
84,122,133
84,123,115
84,124,82
84,125,61
84,126,47
84,127,56
84,128,35
84,129,20
84,130,16
84,131,7
84,132,12
84,133,5
84,134,4
84,135,4
84,136,2
84,137,1
84,138,2
84,141,1
84,143,1
85,85,63
85,86,569
85,87,679
85,88,742
85,89,823
85,90,873
85,91,940
85,92,1109
85,93,1135
85,94,1186
85,95,1351
85,96,1307
85,97,1401
85,98,1420
85,99,1472
85,100,1529
85,101,1510
85,102,1478
85,103,1450
85,104,1340
85,105,1381
85,106,1313
85,107,1185
85,108,1091
85,109,982
85,110,875
85,111,857
85,112,767
85,113,684
85,114,608
85,115,518
85,116,397
85,117,373
85,118,334
85,119,291
85,120,214
85,121,177
85,122,159
85,123,131
85,124,110
85,125,71
85,126,57
85,127,51
85,128,37
85,129,20
85,130,18
85,131,15
85,132,12
85,133,6
85,134,8
85,135,6
85,136,6
85,137,3
85,138,2
85,139,1
85,140,1
85,143,1
86,86,76
86,87,820
86,88,902
86,89,955
86,90,1134
86,91,1189
86,92,1321
86,93,1386
86,94,1422
86,95,1503
86,96,1557
86,97,1632
86,98,1726
86,99,1737
86,100,1754
86,101,1763
86,102,1621
86,103,1677
86,104,1637
86,105,1610
86,106,1457
86,107,1412
86,108,1388
86,109,1206
86,110,1073
86,111,990
86,112,833
86,113,789
86,114,705
86,115,584
86,116,527
86,117,401
86,118,353
86,119,290
86,120,240
86,121,193
86,122,157
86,123,132
86,124,121
86,125,88
86,126,84
86,127,57
86,128,48
86,129,28
86,130,28
86,131,13
86,132,7
86,133,6
86,134,7
86,135,4
86,136,4
86,137,3
86,139,1
87,87,98
87,88,1079
87,89,1143
87,90,1353
87,91,1442
87,92,1539
87,93,1632
87,94,1699
87,95,1729
87,96,1817
87,97,1989
87,98,1984
87,99,1998
87,100,2093
87,101,2095
87,102,1991
87,103,1948
87,104,1817
87,105,1896
87,106,1756
87,107,1659
87,108,1484
87,109,1375
87,110,1256
87,111,1192
87,112,1026
87,113,851
87,114,812
87,115,685
87,116,569
87,117,516
87,118,417
87,119,354
87,120,275
87,121,245
87,122,193
87,123,168
87,124,125
87,125,106
87,126,96
87,127,70
87,128,59
87,129,37
87,130,25
87,131,27
87,132,14
87,133,13
87,134,10
87,135,8
87,136,4
87,137,1
87,140,1
87,141,1
88,88,148
88,89,1394
88,90,1495
88,91,1633
88,92,1777
88,93,1916
88,94,2072
88,95,2120
88,96,2210
88,97,2214
88,98,2360
88,99,2381
88,100,2386
88,101,2367
88,102,2236
88,103,2223
88,104,2206
88,105,2189
88,106,2065
88,107,1901
88,108,1674
88,109,1619
88,110,1393
88,111,1344
88,112,1136
88,113,1025
88,114,902
88,115,754
88,116,668
88,117,604
88,118,524
88,119,379
88,120,353
88,121,284
88,122,210
88,123,182
88,124,131
88,125,103
88,126,77
88,127,69
88,128,48
88,129,49
88,130,28
88,131,15
88,132,15
88,133,12
88,134,8
88,135,5
88,136,3
88,137,4
88,138,2
88,142,1
89,89,216
89,90,1826
89,91,2013
89,92,2047
89,93,2315
89,94,2400
89,95,2568
89,96,2515
89,97,2721
89,98,2682
89,99,2745
89,100,2708
89,101,2816
89,102,2810
89,103,2633
89,104,2575
89,105,2442
89,106,2280
89,107,2140
89,108,1992
89,109,1882
89,110,1593
89,111,1466
89,112,1371
89,113,1138
89,114,1034
89,115,937
89,116,723
89,117,613
89,118,554
89,119,479
89,120,378
89,121,317
89,122,233
89,123,208
89,124,174
89,125,117
89,126,103
89,127,77
89,128,59
89,129,50
89,130,25
89,131,23
89,132,21
89,133,15
89,134,9
89,135,6
89,136,8
89,137,2
89,138,2
89,139,3
90,90,237
90,91,2321
90,92,2453
90,93,2643
90,94,2748
90,95,2944
90,96,3092
90,97,3236
90,98,3240
90,99,3241
90,100,3222
90,101,3153
90,102,3072
90,103,3008
90,104,2970
90,105,2840
90,106,2624
90,107,2509
90,108,2301
90,109,2140
90,110,1935
90,111,1614
90,112,1538
90,113,1349
90,114,1181
90,115,1066
90,116,853
90,117,746
90,118,601
90,119,543
90,120,418
90,121,336
90,122,298
90,123,220
90,124,185
90,125,156
90,126,108
90,127,93
90,128,92
90,129,46
90,130,47
90,131,30
90,132,24
90,133,14
90,134,10
90,135,8
90,136,6
90,137,2
90,138,1
90,139,3
90,140,1
91,91,295
91,92,2893
91,93,3008
91,94,3238
91,95,3376
91,96,3487
91,97,3566
91,98,3770
91,99,3821
91,100,3788
91,101,3619
91,102,3551
91,103,3570
91,104,3384
91,105,3271
91,106,3089
91,107,2744
91,108,2544
91,109,2346
91,110,2035
91,111,1895
91,112,1609
91,113,1509
91,114,1275
91,115,1094
91,116,968
91,117,797
91,118,711
91,119,587
91,120,497
91,121,377
91,122,310
91,123,268
91,124,188
91,125,158
91,126,138
91,127,90
91,128,65
91,129,53
91,130,45
91,131,34
91,132,28
91,133,11
91,134,16
91,135,8
91,136,10
91,137,4
91,138,3
91,139,2
91,140,2
91,141,1
92,92,369
92,93,3613
92,94,3818
92,95,4011
92,96,4112
92,97,4105
92,98,4144
92,99,4360
92,100,4269
92,101,4018
92,102,4173
92,103,3935
92,104,3802
92,105,3499
92,106,3426
92,107,3112
92,108,2847
92,109,2555
92,110,2268
92,111,2099
92,112,1856
92,113,1620
92,114,1527
92,115,1217
92,116,1085
92,117,950
92,118,773
92,119,602
92,120,536
92,121,425
92,122,365
92,123,265
92,124,250
92,125,188
92,126,129
92,127,110
92,128,72
92,129,67
92,130,42
92,131,40
92,132,27
92,133,15
92,134,17
92,135,7
92,136,4
92,137,4
92,138,1
92,139,4
92,141,2
93,93,448
93,94,4372
93,95,4485
93,96,4570
93,97,4563
93,98,4765
93,99,4686
93,100,4747
93,101,4783
93,102,4727
93,103,4300
93,104,4160
93,105,4050
93,106,3700
93,107,3360
93,108,3230
93,109,2993
93,110,2497
93,111,2401
93,112,2143
93,113,1816
93,114,1653
93,115,1321
93,116,1112
93,117,1019
93,118,832
93,119,678
93,120,569
93,121,450
93,122,366
93,123,319
93,124,259
93,125,213
93,126,145
93,127,120
93,128,91
93,129,67
93,130,31
93,131,44
93,132,24
93,133,24
93,134,18
93,135,10
93,136,7
93,137,13
93,138,1
93,139,4
93,140,2
93,144,1
94,94,520
94,95,5264
94,96,5203
94,97,5214
94,98,5529
94,99,5525
94,100,5359
94,101,5353
94,102,4986
94,103,4960
94,104,4748
94,105,4466
94,106,4231
94,107,3980
94,108,3533
94,109,3279
94,110,2953
94,111,2721
94,112,2324
94,113,2049
94,114,1734
94,115,1475
94,116,1298
94,117,1116
94,118,942
94,119,809
94,120,672
94,121,526
94,122,432
94,123,360
94,124,245
94,125,198
94,126,165
94,127,132
94,128,91
94,129,80
94,130,52
94,131,41
94,132,34
94,133,21
94,134,19
94,135,9
94,136,9
94,137,4
94,138,1
94,139,3
94,142,1
94,144,1
95,95,617
95,96,5730
95,97,6028
95,98,6202
95,99,6104
95,100,5925
95,101,5884
95,102,5714
95,103,5642
95,104,5275
95,105,4934
95,106,4641
95,107,4323
95,108,3874
95,109,3607
95,110,3180
95,111,2851
95,112,2547
95,113,2254
95,114,1956
95,115,1600
95,116,1393
95,117,1161
95,118,953
95,119,809
95,120,624
95,121,537
95,122,450
95,123,362
95,124,286
95,125,217
95,126,148
95,127,145
95,128,107
95,129,94
95,130,60
95,131,42
95,132,30
95,133,16
95,134,14
95,135,11
95,136,9
95,137,5
95,138,1
95,139,3
95,140,4
96,96,682
96,97,6542
96,98,6652
96,99,6953
96,100,6606
96,101,6431
96,102,6399
96,103,6060
96,104,5880
96,105,5452
96,106,5087
96,107,4762
96,108,4259
96,109,3864
96,110,3386
96,111,3060
96,112,2699
96,113,2384
96,114,2055
96,115,1711
96,116,1545
96,117,1305
96,118,1080
96,119,878
96,120,719
96,121,553
96,122,470
96,123,386
96,124,301
96,125,242
96,126,186
96,127,151
96,128,111
96,129,95
96,130,77
96,131,49
96,132,44
96,133,26
96,134,20
96,135,8
96,136,9
96,137,6
96,138,4
96,139,3
96,140,3
96,141,1
96,144,1
96,148,1
97,97,767
97,98,7469
97,99,7549
97,100,7360
97,101,6996
97,102,6856
97,103,6621
97,104,6359
97,105,5985
97,106,5429
97,107,5052
97,108,4574
97,109,4161
97,110,3828
97,111,3314
97,112,2852
97,113,2614
97,114,2190
97,115,1866
97,116,1573
97,117,1408
97,118,1095
97,119,923
97,120,771
97,121,655
97,122,547
97,123,369
97,124,305
97,125,256
97,126,188
97,127,149
97,128,110
97,129,101
97,130,60
97,131,44
97,132,33
97,133,18
97,134,13
97,135,10
97,136,6
97,137,4
97,138,6
97,139,2
97,140,2
97,141,1
97,143,1
97,144,1
98,98,856
98,99,8024
98,100,7843
98,101,7728
98,102,7309
