kminus,kplus,count
61,96,9
61,97,7
61,98,4
61,99,7
61,100,8
61,101,3
61,102,4
61,103,5
61,104,5
61,105,4
61,106,9
61,107,3
61,108,10
61,109,1
61,110,2
61,111,4
61,112,6
61,113,1
61,114,3
61,115,4
61,116,1
61,117,2
61,118,3
61,119,1
61,120,2
61,127,1
61,129,1
62,77,2
62,78,1
62,79,1
62,81,2
62,82,1
62,83,3
62,85,1
62,86,5
62,87,3
62,88,3
62,89,4
62,90,4
62,91,6
62,92,4
62,93,7
62,94,5
62,95,6
62,96,3
62,97,7
62,98,5
62,99,8
62,100,7
62,101,7
62,102,5
62,103,8
62,104,9
62,105,10
62,106,10
62,107,10
62,108,8
62,109,5
62,110,7
62,111,4
62,112,7
62,113,5
62,115,4
62,116,3
62,117,1
62,118,1
62,119,3
62,120,5
62,121,2
62,122,1
62,125,2
62,127,1
62,132,1
62,134,1
63,69,1
63,75,1
63,77,1
63,80,1
63,81,5
63,83,3
63,84,1
63,85,3
63,86,2
63,87,4
63,88,2
63,89,5
63,90,6
63,91,10
63,92,9
63,93,1
63,94,10
63,95,6
63,96,8
63,97,5
63,98,11
63,99,9
63,100,6
63,101,13
63,102,10
63,103,10
63,104,10
63,105,7
63,106,8
63,107,10
63,108,14
63,109,8
63,110,8
63,111,6
63,112,6
63,113,6
63,114,9
63,116,4
63,117,2
63,118,2
63,119,1
63,120,1
63,121,1
63,122,1
63,124,2
63,125,2
64,75,1
64,79,2
64,80,1
64,81,1
64,82,2
64,83,3
64,84,5
64,85,5
64,86,2
64,87,4
64,88,5
64,89,5
64,90,1
64,91,8
64,92,7
64,93,12
64,94,10
64,95,10
64,96,9
64,97,7
64,98,17
64,99,16
64,100,12
64,101,13
64,102,16
64,103,13
64,104,17
64,105,9
64,106,15
64,107,10
64,108,7
64,109,13
64,110,7
64,111,11
64,112,9
64,113,8
64,114,4
64,115,3
64,116,5
64,117,5
64,118,2
64,119,4
64,120,2
64,121,3
64,122,3
64,123,2
64,124,2
64,125,2
64,126,1
64,127,1
64,134,1
65,69,1
65,71,2
65,72,1
65,74,1
65,77,1
65,78,1
65,79,1
65,80,1
65,81,2
65,82,4
65,83,4
65,84,3
65,85,3
65,86,7
65,87,4
65,88,6
65,89,3
65,90,9
65,91,16
65,92,6
65,93,8
65,94,11
65,95,14
65,96,19
65,97,15
65,98,22
65,99,17
65,100,17
65,101,15
65,102,20
65,103,24
65,104,17
65,105,19
65,106,12
65,107,12
65,108,14
65,109,10
65,110,18
65,111,15
65,112,5
65,113,10
65,114,6
65,115,10
65,116,6
65,117,7
65,118,6
65,119,6
65,120,2
65,121,4
65,122,2
65,126,2
65,127,2
66,69,1
66,76,1
66,77,2
66,78,4
66,79,2
66,80,2
66,81,3
66,82,2
66,83,7
66,84,3
66,85,4
66,86,10
66,87,11
66,88,11
66,89,7
66,90,11
66,91,13
66,92,11
66,93,20
66,94,19
66,95,25
66,96,16
66,97,26
66,98,20
66,99,22
66,100,28
66,101,18
66,102,16
66,103,21
66,104,19
66,105,20
66,106,19
66,107,20
66,108,32
66,109,15
66,110,16
66,111,10
66,112,10
66,113,8
66,114,9
66,115,6
66,116,10
66,117,7
66,118,9
66,119,7
66,120,2
66,121,2
66,122,2
66,123,2
66,124,2
66,126,2
66,128,1
66,137,1
67,68,2
67,75,2
67,76,2
67,77,3
67,78,4
67,79,2
67,80,1
67,81,2
67,82,7
67,83,6
67,84,5
67,85,6
67,86,11
67,87,10
67,88,13
67,89,15
67,90,12
67,91,19
67,92,14
67,93,22
67,94,21
67,95,24
67,96,21
67,97,21
67,98,22
67,99,26
67,100,29
67,101,30
67,102,30
67,103,37
67,104,30
67,105,35
67,106,31
67,107,24
67,108,24
67,109,31
67,110,17
67,111,24
67,112,21
67,113,15
67,114,8
67,115,14
67,116,10
67,117,14
67,118,12
67,119,8
67,120,9
67,121,5
67,122,4
67,123,3
67,124,5
67,125,1
67,126,3
67,127,3
67,128,1
67,129,1
68,69,1
68,70,2
68,73,1
68,74,1
68,75,2
68,76,2
68,77,1
68,78,1
68,79,6
68,80,6
68,81,2
68,82,3
68,83,9
68,84,9
68,85,12
68,86,9
68,87,8
68,88,13
68,89,24
68,90,23
68,91,24
68,92,20
68,93,26
68,94,34
68,95,27
68,96,30
68,97,40
68,98,35
68,99,36
68,100,35
68,101,45
68,102,38
68,103,44
68,104,41
68,105,39
68,106,32
68,107,41
68,108,41
68,109,33
68,110,29
68,111,21
68,112,22
68,113,19
68,114,22
68,115,20
68,116,12
68,117,15
68,118,7
68,119,10
68,120,11
68,121,6
68,122,9
68,123,8
68,124,4
68,125,1
68,126,3
68,127,1
68,129,2
69,71,4
69,72,1
69,73,2
69,74,2
69,75,3
69,76,4
69,77,2
69,78,5
69,79,1
69,80,8
69,81,11
69,82,12
69,83,10
69,84,10
69,85,16
69,86,16
69,87,23
69,88,20
69,89,16
69,90,22
69,91,21
69,92,34
69,93,47
69,94,34
69,95,45
69,96,46
69,97,52
69,98,53
69,99,55
69,100,53
69,101,49
69,102,62
69,103,52
69,104,38
69,105,45
69,106,47
69,107,49
69,108,51
69,109,38
69,110,38
69,111,18
69,112,36
69,113,32
69,114,24
69,115,27
69,116,23
69,117,24
69,118,14
69,119,10
69,120,7
69,121,8
69,122,5
69,123,4
69,124,5
69,125,6
69,126,1
69,127,1
69,128,1
69,129,1
69,137,1
70,71,2
70,72,1
70,73,1
70,74,3
70,75,3
70,76,3
70,77,4
70,78,4
70,79,6
70,80,9
70,81,9
70,82,10
70,83,20
70,84,16
70,85,23
70,86,22
70,87,17
70,88,20
70,89,25
70,90,40
70,91,45
70,92,49
70,93,38
70,94,50
70,95,53
70,96,51
70,97,53
70,98,40
70,99,61
70,100,72
70,101,56
70,102,67
70,103,70
70,104,69
70,105,68
70,106,63
70,107,46
70,108,60
70,109,45
70,110,50
70,111,46
70,112,34
70,113,40
70,114,26
70,115,33
70,116,25
70,117,17
70,118,19
70,119,15
70,120,11
70,121,7
70,122,8
70,123,12
70,124,3
70,125,4
70,126,4
70,127,1
70,128,2
70,130,2
70,132,1
70,137,1
71,72,4
71,73,2
71,74,4
71,75,6
71,76,2
71,77,5
71,78,6
71,79,5
71,80,9
71,81,12
71,82,10
71,83,12
71,84,11
71,85,24
71,86,18
71,87,28
71,88,36
71,89,39
71,90,26
71,91,55
71,92,58
71,93,49
71,94,68
71,95,63
71,96,68
71,97,57
71,98,94
71,99,81
71,100,86
71,101,88
71,102,80
71,103,90
71,104,89
71,105,99
71,106,64
71,107,71
71,108,69
71,109,62
71,110,63
71,111,58
71,112,56
71,113,34
71,114,37
71,115,35
71,116,33
71,117,37
71,118,23
71,119,21
71,120,11
71,121,7
71,122,10
71,123,12
71,124,9
71,125,10
71,126,5
71,127,2
71,128,2
71,129,2
71,130,1
71,131,1
71,132,1
71,133,1
71,134,1
71,135,1
71,136,1
72,73,4
72,74,5
72,75,8
72,76,6
72,77,11
72,78,12
72,79,10
72,80,15
72,81,14
72,82,19
72,83,16
72,84,27
72,85,38
72,86,35
72,87,40
72,88,37
72,89,38
72,90,59
72,91,72
72,92,55
72,93,75
72,94,84
72,95,84
72,96,101
72,97,108
72,98,89
72,99,120
72,100,96
72,101,123
72,102,113
72,103,117
72,104,115
72,105,105
72,106,99
72,107,93
72,108,92
72,109,75
72,110,73
72,111,57
72,112,61
72,113,57
72,114,65
72,115,36
72,116,30
72,117,50
72,118,20
72,119,23
72,120,15
72,121,11
72,122,18
72,123,7
72,124,7
72,125,3
72,126,1
72,127,5
72,128,1
72,129,6
72,130,2
72,132,2
72,133,3
72,138,1
72,139,1
72,142,1
73,74,5
73,75,8
73,76,10
73,77,13
73,78,7
73,79,11
73,80,12
73,81,28
73,82,21
73,83,33
73,84,23
73,85,35
73,86,34
73,87,41
73,88,51
73,89,61
73,90,67
73,91,70
73,92,89
73,93,95
73,94,91
73,95,101
73,96,106
73,97,127
73,98,122
73,99,143
73,100,123
73,101,120
73,102,134
73,103,136
73,104,146
73,105,135
73,106,113
73,107,133
73,108,138
73,109,91
73,110,97
73,111,90
73,112,82
73,113,59
73,114,52
73,115,44
73,116,52
73,117,37
73,118,38
73,119,25
73,120,26
73,121,20
73,122,12
73,123,15
73,124,11
73,125,8
73,126,5
73,127,6
73,128,4
73,129,4
73,130,2
73,132,4
73,133,1
73,135,1
74,74,2
74,75,4
74,76,12
74,77,19
74,78,13
74,79,21
74,80,19
74,81,20
74,82,34
74,83,34
74,84,40
74,85,50
74,86,50
74,87,74
74,88,72
74,89,76
74,90,98
74,91,89
74,92,102
74,93,122
74,94,125
74,95,139
74,96,153
74,97,149
74,98,150
74,99,162
74,100,180
74,101,175
74,102,191
74,103,174
74,104,169
74,105,158
74,106,162
74,107,154
74,108,131
74,109,133
74,110,121
74,111,121
74,112,79
74,113,73
74,114,67
74,115,57
74,116,56
74,117,49
74,118,46
74,119,25
74,120,36
74,121,22
74,122,16
74,123,14
74,124,14
74,125,7
74,126,8
74,127,7
74,128,7
74,129,5
74,131,5
74,132,1
74,133,1
74,135,1
74,136,2
74,138,1
75,75,1
75,76,16
75,77,18
75,78,19
75,79,24
75,80,29
75,81,48
75,82,41
75,83,50
75,84,48
75,85,72
75,86,64
75,87,77
75,88,65
75,89,92
75,90,110
75,91,101
75,92,151
75,93,163
75,94,157
75,95,177
75,96,183
75,97,191
75,98,205
75,99,225
75,100,223
75,101,219
75,102,231
75,103,209
75,104,213
75,105,190
75,106,206
75,107,166
75,108,184
75,109,153
75,110,138
75,111,115
75,112,131
75,113,106
75,114,102
75,115,86
75,116,70
75,117,70
75,118,49
75,119,60
75,120,42
75,121,41
75,122,32
75,123,21
75,124,17
75,125,14
75,126,15
75,127,2
75,128,8
75,129,7
75,130,4
75,131,5
75,132,4
75,133,1
75,135,1
76,76,1
76,77,23
76,78,28
76,79,40
76,80,33
76,81,35
76,82,55
76,83,44
76,84,57
76,85,63
76,86,92
76,87,86
76,88,117
76,89,133
76,90,137
76,91,144
76,92,172
76,93,188
76,94,208
76,95,207
76,96,238
76,97,245
76,98,238
76,99,254
76,100,280
76,101,279
76,102,272
76,103,256
76,104,270
76,105,236
76,106,224
76,107,220
76,108,216
76,109,196
76,110,191
76,111,182
76,112,165
76,113,134
76,114,132
76,115,106
76,116,85
76,117,76
76,118,65
76,119,64
76,120,45
76,121,39
76,122,23
76,123,28
76,124,21
76,125,25
76,126,12
76,127,10
76,128,4
76,129,7
76,130,9
76,131,3
76,132,2
76,135,1
76,136,1
76,137,4
76,140,1
77,77,4
77,78,33
77,79,45
77,80,44
77,81,62
77,82,58
77,83,89
77,84,83
77,85,97
77,86,120
77,87,124
77,88,128
77,89,157
77,90,160
77,91,201
77,92,205
77,93,219
77,94,228
77,95,222
77,96,263
77,97,326
77,98,296
77,99,320
77,100,354
77,101,353
77,102,328
77,103,329
77,104,319
77,105,324
77,106,318
77,107,251
77,108,244
77,109,221
77,110,239
77,111,185
77,112,189
77,113,164
77,114,154
77,115,119
77,116,107
77,117,80
77,118,82
77,119,63
77,120,60
77,121,53
77,122,30
77,123,31
77,124,22
77,125,12
77,126,12
77,127,7
77,128,13
77,129,4
77,130,4
77,131,5
77,132,2
77,133,6
77,134,3
77,135,2
77,136,3
77,137,3
78,78,10
78,79,45
78,80,49
78,81,63
78,82,87
78,83,87
78,84,123
78,85,120
78,86,129
78,87,154
78,88,183
78,89,202
78,90,218
78,91,235
78,92,316
78,93,298
78,94,305
78,95,340
78,96,354
78,97,358
78,98,349
78,99,375
78,100,393
78,101,382
78,102,367
78,103,400
78,104,369
78,105,394
78,106,340
78,107,346
78,108,325
78,109,333
78,110,262
78,111,230
78,112,248
78,113,201
78,114,153
78,115,142
78,116,125
78,117,108
78,118,102
78,119,98
78,120,80
78,121,50
78,122,43
78,123,46
78,124,47
78,125,19
78,126,22
78,127,15
78,128,11
78,129,7
78,130,6
78,131,3
78,132,6
78,133,3
78,134,2
78,135,2
78,136,2
78,137,1
78,138,2
78,140,1
79,79,8
79,80,66
79,81,96
79,82,113
79,83,106
79,84,120
79,85,126
79,86,183
79,87,179
79,88,227
79,89,245
79,90,271
79,91,326
79,92,322
79,93,323
79,94,387
79,95,369
79,96,422
79,97,458
79,98,460
79,99,475
79,100,496
79,101,480
79,102,476
79,103,478
79,104,490
79,105,465
79,106,415
79,107,409
79,108,406
79,109,360
79,110,310
79,111,291
79,112,287
79,113,225
79,114,200
79,115,155
79,116,154
79,117,134
79,118,135
79,119,97
79,120,98
79,121,76
79,122,46
79,123,46
79,124,32
79,125,22
79,126,25
79,127,23
79,128,15
79,129,12
79,130,12
79,131,7
79,132,4
79,133,6
79,134,3
79,135,2
79,137,2
79,138,1
79,140,1
80,80,12
80,81,104
80,82,129
80,83,155
80,84,156
80,85,185
80,86,233
80,87,237
80,88,272
80,89,333
80,90,303
80,91,351
80,92,386
80,93,456
80,94,496
80,95,503
80,96,535
80,97,583
80,98,545
80,99,598
80,100,621
80,101,552
80,102,553
80,103,615
80,104,577
80,105,503
80,106,517
80,107,481
80,108,476
80,109,438
80,110,402
80,111,362
80,112,328
80,113,305
80,114,246
80,115,246
80,116,202
80,117,172
80,118,168
80,119,117
80,120,84
80,121,79
80,122,74
80,123,64
80,124,36
80,125,34
80,126,32
80,127,18
80,128,7
80,129,22
80,130,5
80,131,9
80,132,3
80,133,6
80,134,1
80,135,5
80,137,1
80,138,1
81,81,16
81,82,158
81,83,191
81,84,206
81,85,232
81,86,278
81,87,294
81,88,339
81,89,358
81,90,384
81,91,472
81,92,471
81,93,540
81,94,567
81,95,570
81,96,634
81,97,639
81,98,691
81,99,731
81,100,708
81,101,690
81,102,711
81,103,721
81,104,672
81,105,644
81,106,621
81,107,591
81,108,576
81,109,512
81,110,487
81,111,417
81,112,393
81,113,334
81,114,287
81,115,249
81,116,213
81,117,182
81,118,182
81,119,145
81,120,111
81,121,108
81,122,73
81,123,64
81,124,48
81,125,49
81,126,54
81,127,31
81,128,18
81,129,18
81,130,11
81,131,13
81,132,8
81,133,5
81,134,5
81,135,2
81,137,2
81,138,2
81,139,2
82,82,21
82,83,273
82,84,223
82,85,298
82,86,345
82,87,399
82,88,372
82,89,496
82,90,450
82,91,578
82,92,634
82,93,629
82,94,720
82,95,675
82,96,760
82,97,748
82,98,812
82,99,882
82,100,869
82,101,854
82,102,857
82,103,823
82,104,824
82,105,742
82,106,693
82,107,719
82,108,704
82,109,632
82,110,598
82,111,515
82,112,489
82,113,408
82,114,355
82,115,331
82,116,281
82,117,250
82,118,211
82,119,149
82,120,141
82,121,133
82,122,102
82,123,73
82,124,47
82,125,41
82,126,39
82,127,34
82,128,20
82,129,12
82,130,13
82,131,13
82,132,4
82,133,7
82,134,1
82,135,3
82,136,1
82,139,1
82,141,2
83,83,27
83,84,309
83,85,391
83,86,395
83,87,468
83,88,512
83,89,599
83,90,632
83,91,650
83,92,714
83,93,756
83,94,828
83,95,889
83,96,953
83,97,979
83,98,986
83,99,1041
83,100,1030
83,101,1023
83,102,1037
83,103,1016
83,104,1002
83,105,922
83,106,916
83,107,860
83,108,764
83,109,713
83,110,716
83,111,588
83,112,539
83,113,477
83,114,436
83,115,358
83,116,328
83,117,294
83,118,233
83,119,200
83,120,177
83,121,134
83,122,117
83,123,80
83,124,89
83,125,58
83,126,46
83,127,36
83,128,22
83,129,16
83,130,12
83,131,6
83,132,12
83,133,3
83,134,5
83,135,4
83,136,3
83,138,2
83,139,1
83,141,2
84,84,42
84,85,421
84,86,497
84,87,562
84,88,591
84,89,706
84,90,775
84,91,789
84,92,895
84,93,936
84,94,983
84,95,1088
84,96,1093
84,97,1136
84,98,1188
84,99,1222
84,100,1234
84,101,1254
84,102,1240
84,103,1195
84,104,1154
84,105,1174
84,106,1072
84,107,974
84,108,917
84,109,858
84,110,838
84,111,663
84,112,650
84,113,597
84,114,517
84,115,465
84,116,384
84,117,337
84,118,238
84,119,253
84,120,198
84,121,152
84,122,140
84,123,124
84,124,81
84,125,62
84,126,44
84,127,48
84,128,26
84,129,21
84,130,15
84,131,18
84,132,6
84,133,9
84,134,8
84,135,4
84,136,1
84,137,5
84,138,2
84,139,2
84,141,1
85,85,59
85,86,599
85,87,730
85,88,758
85,89,806
85,90,887
85,91,997
85,92,1060
85,93,1143
85,94,1238
85,95,1284
85,96,1313
85,97,1403
85,98,1357
85,99,1421
85,100,1436
85,101,1424
85,102,1452
85,103,1442
85,104,1391
85,105,1387
85,106,1254
85,107,1166
85,108,1063
85,109,1081
85,110,934
85,111,815
85,112,755
85,113,641
85,114,573
85,115,525
85,116,456
85,117,386
85,118,315
85,119,257
85,120,225
85,121,202
85,122,162
85,123,119
85,124,105
85,125,87
85,126,68
85,127,54
85,128,41
85,129,24
85,130,24
85,131,16
85,132,16
85,133,8
85,134,6
85,135,5
85,136,1
85,137,3
85,138,1
85,139,2
85,140,2
85,143,1
86,86,95
86,87,827
86,88,879
86,89,975
86,90,1112
86,91,1223
86,92,1234
86,93,1348
86,94,1431
86,95,1535
86,96,1572
86,97,1678
86,98,1727
86,99,1719
86,100,1707
86,101,1703
86,102,1679
86,103,1700
86,104,1709
86,105,1561
86,106,1483
86,107,1402
86,108,1296
86,109,1242
86,110,1126
86,111,976
86,112,862
86,113,773
86,114,672
86,115,632
86,116,500
86,117,473
86,118,423
86,119,307
86,120,289
86,121,244
86,122,165
86,123,128
86,124,122
86,125,89
86,126,68
86,127,47
86,128,31
86,129,29
86,130,27
86,131,9
86,132,16
86,133,13
86,134,12
86,135,3
86,136,5
86,139,1
86,144,1
87,87,99
87,88,1078
87,89,1237
87,90,1334
87,91,1372
87,92,1515
87,93,1677
87,94,1748
87,95,1765
87,96,1872
87,97,1930
87,98,1941
87,99,2069
87,100,2044
87,101,2020
87,102,2075
87,103,1974
87,104,1911
87,105,1870
87,106,1692
87,107,1651
87,108,1521
87,109,1372
87,110,1210
87,111,1123
87,112,1011
87,113,880
87,114,784
87,115,635
87,116,608
87,117,503
87,118,434
87,119,361
87,120,318
87,121,241
87,122,203
87,123,171
87,124,151
87,125,110
87,126,70
87,127,61
87,128,60
87,129,29
87,130,30
87,131,25
87,132,16
87,133,15
87,134,9
87,135,3
87,136,4
87,137,2
87,138,1
87,141,2
87,144,1
88,88,136
88,89,1382
88,90,1563
88,91,1685
88,92,1812
88,93,1901
88,94,2046
88,95,2118
88,96,2238
88,97,2389
88,98,2401
88,99,2343
88,100,2437
88,101,2467
88,102,2364
88,103,2302
88,104,2149
88,105,2118
88,106,1883
88,107,1900
88,108,1784
88,109,1553
88,110,1409
88,111,1299
88,112,1101
88,113,1017
88,114,920
88,115,760
88,116,681
88,117,560
88,118,495
88,119,393
88,120,347
88,121,288
88,122,213
88,123,177
88,124,148
88,125,115
88,126,88
88,127,69
88,128,44
88,129,40
88,130,33
88,131,22
88,132,21
88,133,13
88,134,9
88,135,6
88,136,4
88,137,2
88,138,3
88,139,2
88,140,2
88,141,2
89,89,196
89,90,1818
89,91,2070
89,92,2048
89,93,2271
89,94,2386
89,95,2386
89,96,2619
89,97,2665
89,98,2725
89,99,2831
89,100,2653
89,101,2819
89,102,2702
89,103,2590
89,104,2464
89,105,2405
89,106,2304
89,107,2122
89,108,2002
89,109,1792
89,110,1626
89,111,1507
89,112,1356
89,113,1157
89,114,1030
89,115,887
89,116,769
89,117,692
89,118,541
89,119,484
89,120,363
89,121,321
89,122,260
89,123,210
89,124,188
89,125,121
89,126,106
89,127,75
89,128,64
89,129,58
89,130,35
89,131,27
89,132,21
89,133,17
89,134,11
89,135,10
89,136,5
89,137,5
89,138,2
89,140,1
89,143,1
90,90,216
90,91,2342
90,92,2565
90,93,2767
90,94,2741
90,95,3019
90,96,2960
90,97,3238
90,98,3253
90,99,3246
90,100,3201
90,101,3212
90,102,3038
90,103,3071
90,104,2871
90,105,2815
90,106,2650
90,107,2340
90,108,2268
90,109,2048
90,110,1882
90,111,1631
90,112,1510
90,113,1253
90,114,1156
90,115,1056
90,116,861
90,117,768
90,118,629
90,119,513
90,120,427
90,121,354
90,122,273
90,123,211
90,124,211
90,125,151
90,126,114
90,127,74
90,128,78
90,129,55
90,130,30
90,131,26
90,132,20
90,133,13
90,134,12
90,135,8
90,136,8
90,137,3
90,138,3
90,139,2
90,140,4
90,142,1
90,144,1
91,91,301
91,92,2955
91,93,3029
91,94,3194
91,95,3370
91,96,3538
91,97,3613
91,98,3721
91,99,3728
91,100,3664
91,101,3597
91,102,3608
91,103,3498
91,104,3318
91,105,3216
91,106,2947
91,107,2755
91,108,2529
91,109,2383
91,110,2091
91,111,1929
91,112,1669
91,113,1490
91,114,1307
91,115,1138
91,116,991
91,117,825
91,118,697
91,119,612
91,120,498
91,121,410
91,122,290
91,123,266
91,124,190
91,125,143
91,126,112
91,127,115
91,128,82
91,129,51
91,130,54
91,131,25
91,132,27
91,133,17
91,134,11
91,135,10
91,136,9
91,137,5
91,138,1
91,140,3
91,141,2
92,92,367
92,93,3585
92,94,3715
92,95,3895
92,96,4051
92,97,4064
92,98,4159
92,99,4381
92,100,4201
92,101,4148
92,102,4200
92,103,3860
92,104,3721
92,105,3668
92,106,3334
92,107,3048
92,108,2892
92,109,2661
92,110,2422
92,111,2163
92,112,1914
92,113,1695
92,114,1479
92,115,1236
92,116,1148
92,117,930
92,118,770
92,119,644
92,120,536
92,121,437
92,122,365
92,123,279
92,124,229
92,125,188
92,126,141
92,127,127
92,128,83
92,129,62
92,130,53
92,131,36
92,132,27
92,133,19
92,134,19
92,135,14
92,136,6
92,137,7
92,138,2
92,139,2
92,140,4
92,141,2
92,145,1
93,93,452
93,94,4343
93,95,4544
93,96,4663
93,97,4779
93,98,4840
93,99,4872
93,100,4769
93,101,4746
93,102,4666
93,103,4446
93,104,4276
93,105,4129
93,106,3711
93,107,3519
93,108,3153
93,109,2914
93,110,2643
93,111,2355
93,112,2129
93,113,1824
93,114,1596
93,115,1374
93,116,1192
93,117,1024
93,118,822
93,119,680
93,120,584
93,121,494
93,122,419
93,123,320
93,124,267
93,125,228
93,126,160
93,127,111
93,128,91
93,129,72
93,130,68
93,131,35
93,132,31
93,133,22
93,134,19
93,135,1
93,136,6
93,137,9
93,138,5
93,139,2
93,140,3
93,141,2
93,143,1
93,144,1
93,145,1
94,94,544
94,95,5095
94,96,5276
94,97,5401
94,98,5442
94,99,5479
94,100,5356
94,101,5228
94,102,5203
94,103,4922
94,104,4821
94,105,4575
94,106,4221
94,107,3891
94,108,3644
94,109,3261
94,110,2870
94,111,2554
94,112,2352
94,113,2048
94,114,1841
94,115,1489
94,116,1304
94,117,1171
94,118,893
94,119,736
94,120,617
94,121,503
94,122,407
94,123,353
94,124,275
94,125,235
94,126,160
94,127,104
94,128,108
94,129,91
94,130,67
94,131,40
94,132,34
94,133,18
94,134,14
94,135,7
94,136,14
94,137,2
94,138,8
94,139,3
94,140,2
94,143,2
94,146,1
95,95,636
95,96,5904
95,97,5889
95,98,6110
95,99,6011
95,100,6138
95,101,5965
95,102,5840
95,103,5577
95,104,5336
95,105,4831
95,106,4739
95,107,4418
95,108,3854
95,109,3558
95,110,3140
95,111,2887
95,112,2589
95,113,2143
95,114,1910
95,115,1609
95,116,1359
95,117,1228
95,118,956
95,119,852
95,120,673
95,121,539
95,122,445
95,123,365
95,124,304
95,125,201
95,126,191
95,127,127
95,128,120
95,129,88
95,130,58
95,131,48
95,132,40
95,133,25
95,134,25
95,135,11
95,136,7
95,137,5
95,138,2
95,139,3
95,140,3
96,96,719
96,97,6707
96,98,6814
96,99,6696
96,100,6641
96,101,6501
96,102,6368
96,103,5892
96,104,5753
96,105,5470
96,106,5144
96,107,4649
96,108,4177
96,109,3944
96,110,3568
96,111,3135
96,112,2651
96,113,2353
96,114,2019
96,115,1760
96,116,1479
96,117,1250
96,118,967
96,119,871
96,120,746
96,121,634
96,122,502
96,123,380
96,124,331
96,125,251
96,126,206
96,127,146
96,128,136
96,129,90
96,130,69
96,131,44
96,132,27
96,133,24
96,134,14
96,135,18
96,136,7
96,137,5
96,138,7
96,139,3
96,140,3
96,141,1
96,143,2
97,97,775
97,98,7377
97,99,7505
97,100,7415
97,101,7011
97,102,6904
97,103,6697
97,104,6281
97,105,5851
97,106,5600
97,107,5136
97,108,4653
97,109,4222
97,110,3689
97,111,3343
97,112,2827
97,113,2518
97,114,2212
97,115,1872
97,116,1575
97,117,1371
97,118,1099
97,119,968
97,120,744
97,121,658
97,122,509
97,123,420
97,124,321
97,125,285
97,126,214
97,127,176
97,128,143
97,129,85
97,130,79
97,131,51
97,132,48
97,133,30
97,134,22
97,135,14
97,136,10
97,137,5
97,138,1
97,139,1
97,140,1
97,141,2
97,146,2
98,98,899
98,99,8036
98,100,8004
98,101,7812
98,102,7413
98,103,7038
98,104,6771
98,105,6349
98,106,6016
98,107,5366
98,108,4853
98,109,4497
98,110,4007
98,111,3555
98,112,3109
98,113,2793
98,114,2332
98,115,1974
98,116,1687
98,117,1423
98,118,1174
98,119,1049
98,120,810
98,121,651
98,122,540
98,123,430
98,124,360
98,125,268
98,126,200
98,127,160
98,128,131
98,129,90
98,130,77
98,131,47
98,132,37
98,133,26
98,134,27
98,135,22
98,136,13
98,137,9
98,138,2
98,139,3
98,140,2
98,141,3
98,142,1
98,144,1
99,99,924
99,100,8517
99,101,8342
99,102,8045
