n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
85,5,10000,0.59274605078999998,either,9,2,7,6,6927,6827,6913,6847
85,5,10000,0.59274605078999998,direction_0,9,2,7,6,5203,5103,5141,5075
85,5,10000,0.59274605078999998,direction_1,9,2,7,6,5254,5154,5330,5264
85,6,10000,0.59274605078999998,cross,9,2,7,6,3170,3118,3142,3151
85,6,10000,0.59274605078999998,both,9,2,7,6,3529,3477,3532,3541
85,6,10000,0.59274605078999998,either,9,2,7,6,6882,6830,6849,6858
85,6,10000,0.59274605078999998,direction_0,9,2,7,6,5224,5172,5207,5216
85,6,10000,0.59274605078999998,direction_1,9,2,7,6,5187,5135,5174,5183
85,7,10000,0.59274605078999998,cross,9,2,7,6,3052,3218,3076,3136
85,7,10000,0.59274605078999998,both,9,2,7,6,3429,3595,3433,3493
85,7,10000,0.59274605078999998,either,9,2,7,6,6782,6948,6864,6924
85,7,10000,0.59274605078999998,direction_0,9,2,7,6,5123,5289,5123,5183
85,7,10000,0.59274605078999998,direction_1,9,2,7,6,5088,5254,5174,5234
85,8,10000,0.59274605078999998,cross,9,2,7,6,3070,3128,3108,3130
85,8,10000,0.59274605078999998,both,9,2,7,6,3460,3518,3498,3520
85,8,10000,0.59274605078999998,either,9,2,7,6,6872,6930,6870,6892
85,8,10000,0.59274605078999998,direction_0,9,2,7,6,5158,5216,5194,5216
85,8,10000,0.59274605078999998,direction_1,9,2,7,6,5174,5232,5174,5196
85,9,10000,0.59274605078999998,cross,9,2,7,6,3158,3171,3089,3171
85,9,10000,0.59274605078999998,both,9,2,7,6,3507,3520,3470,3552
85,9,10000,0.59274605078999998,either,9,2,7,6,6829,6842,6829,6911
85,9,10000,0.59274605078999998,direction_0,9,2,7,6,5123,5136,5151,5233
85,9,10000,0.59274605078999998,direction_1,9,2,7,6,5213,5226,5148,5230
85,10,10000,0.59274605078999998,cross,9,2,7,6,3064,3075,3147,3121
85,10,10000,0.59274605078999998,both,9,2,7,6,3451,3462,3526,3500
85,10,10000,0.59274605078999998,either,9,2,7,6,6925,6936,6879,6853
85,10,10000,0.59274605078999998,direction_0,9,2,7,6,5219,5230,5196,5170
85,10,10000,0.59274605078999998,direction_1,9,2,7,6,5157,5168,5209,5183
85,11,10000,0.59274605078999998,cross,9,2,7,6,3142,3146,3182,3096
85,11,10000,0.59274605078999998,both,9,2,7,6,3504,3508,3568,3482
85,11,10000,0.59274605078999998,either,9,2,7,6,6854,6858,6904,6818
85,11,10000,0.59274605078999998,direction_0,9,2,7,6,5163,5167,5241,5155
85,11,10000,0.59274605078999998,direction_1,9,2,7,6,5195,5199,5231,5145
85,12,10000,0.59274605078999998,cross,9,2,7,6,3127,3161,3101,3150
85,12,10000,0.59274605078999998,both,9,2,7,6,3515,3549,3502,3551
85,12,10000,0.59274605078999998,either,9,2,7,6,6839,6873,6850,6899
85,12,10000,0.59274605078999998,direction_0,9,2,7,6,5181,5215,5188,5237
85,12,10000,0.59274605078999998,direction_1,9,2,7,6,5173,5207,5164,5213
85,13,10000,0.59274605078999998,cross,9,2,7,6,3071,3062,3211,3083
85,13,10000,0.59274605078999998,both,9,2,7,6,3464,3455,3596,3468
85,13,10000,0.59274605078999998,either,9,2,7,6,6938,6929,6917,6789
85,13,10000,0.59274605078999998,direction_0,9,2,7,6,5206,5197,5258,5130
