batch,replica_first,samples,field_sha256,translation_sha256,d1_T1_plus_re,d1_T1_plus_im,d1_A1_plus_re,d1_A1_plus_im,d1_T2_plus_re,d1_T2_plus_im,d1_A2_plus_re,d1_A2_plus_im,d1_T1_minus_re,d1_T1_minus_im,d1_A1_minus_re,d1_A1_minus_im,d1_T2_minus_re,d1_T2_minus_im,d1_A2_minus_re,d1_A2_minus_im,d2_T1_plus_re,d2_T1_plus_im,d2_A1_plus_re,d2_A1_plus_im,d2_T2_plus_re,d2_T2_plus_im,d2_A2_plus_re,d2_A2_plus_im,d2_T1_minus_re,d2_T1_minus_im,d2_A1_minus_re,d2_A1_minus_im,d2_T2_minus_re,d2_T2_minus_im,d2_A2_minus_re,d2_A2_minus_im,d3_T1_plus_re,d3_T1_plus_im,d3_A1_plus_re,d3_A1_plus_im,d3_T2_plus_re,d3_T2_plus_im,d3_A2_plus_re,d3_A2_plus_im,d3_T1_minus_re,d3_T1_minus_im,d3_A1_minus_re,d3_A1_minus_im,d3_T2_minus_re,d3_T2_minus_im,d3_A2_minus_re,d3_A2_minus_im,d4_T1_plus_re,d4_T1_plus_im,d4_A1_plus_re,d4_A1_plus_im,d4_T2_plus_re,d4_T2_plus_im,d4_A2_plus_re,d4_A2_plus_im,d4_T1_minus_re,d4_T1_minus_im,d4_A1_minus_re,d4_A1_minus_im,d4_T2_minus_re,d4_T2_minus_im,d4_A2_minus_re,d4_A2_minus_im,d5_T1_plus_re,d5_T1_plus_im,d5_A1_plus_re,d5_A1_plus_im,d5_T2_plus_re,d5_T2_plus_im,d5_A2_plus_re,d5_A2_plus_im,d5_T1_minus_re,d5_T1_minus_im,d5_A1_minus_re,d5_A1_minus_im,d5_T2_minus_re,d5_T2_minus_im,d5_A2_minus_re,d5_A2_minus_im,d6_T1_plus_re,d6_T1_plus_im,d6_A1_plus_re,d6_A1_plus_im,d6_T2_plus_re,d6_T2_plus_im,d6_A2_plus_re,d6_A2_plus_im,d6_T1_minus_re,d6_T1_minus_im,d6_A1_minus_re,d6_A1_minus_im,d6_T2_minus_re,d6_T2_minus_im,d6_A2_minus_re,d6_A2_minus_im
23,9200,400,dc3f3e812f2ab26080f187f8612c6bcd644389382597882a6b7facc45cde3d7d,6fa9805ec435cca6cfc540716d32b72fd6cd420d645af6c1b49ee093ed25ce3d,1.7132121292250868,0.1875908113037561,1.4294427190999925,2.1493286544239965,3.5467878707749123,1.4828383888726366,1.250557280900007,-2.456905845829656,3.2792298567374685,-0.7991377084028468,1.4999186938124427,0.72648345560231,2.63077014326253,0.3998486251178659,0.27008130618755777,-0.7076169788353913,0.9180650449500469,0.7895020258824361,0.6900000000000005,-0.11584191620695683,1.9019349550499538,0.04106764088098094,0.6900000000000006,0.05983853649196684,0.10737620787507396,0.6583194825675696,2.6510835055998667,0.29111748063197823,1.6726237921249256,-1.0651832982505727,-0.21108350559986527,-0.5561030592169846,0.8852283904625976,0.19601182900246344,1.9637886039123489,-1.6566490537610385,2.964771609537404,-0.6148815844462332,-1.23378860391235,1.4470708043052545,1.166311896062463,0.3195240587633747,1.5611648117874233,-0.6922763517274828,0.38368810393753716,-0.0916753831264395,-0.0711648117874234,0.43960602002121046,-0.057345151674922074,-1.134907751977867,1.0009519494249013,-0.7774960861216691,1.5973451516749224,0.560343104267865,-1.1009519494249016,-0.9536770082504273,-0.5181966011250105,0.79464742863705,0.39167184270002425,-2.0072592550141355,-0.741803398874989,-0.35005065942020985,0.9283281572999742,-1.3457006662553543,-1.3372638454873644,-0.1468689862936264,1.6015594803123159,0.5576635399095384,1.5472638454873644,0.9606921988155636,-2.3115594803123174,-1.2851114256186364,2.0233939353874555,-0.1036813228872063,0.07437694101250934,0.39772860259242665,1.1066060646125435,0.5930853086060713,0.27562305898749,0.3772425727299026,2.0200813061875573,-0.5370819288910823,0.4286725758374611,0.770076007282632,3.2499186938124422,-0.27936177558613057,-0.398672575837461,-0.5229559666048749,2.420263112349929,0.3320895403570256,-1.063869910099908,-1.4759778518664848,0.8997368876500716,0.9938392914276721,0.9038699100999072,-0.3339002557644981
24,9600,400,f04544ad15229de9dd9ae4ddf9e9e9d4e8cdedf140b9dc9956f0f2a8992c892f,5a7328deb7b0c00639e81a77ca345d8c76c498eb131a0adbe9aa7520870a108a,3.30514708427504,-0.2351141009169902,-0.19845971347493907,1.738033631378249,4.1548529157249625,0.38042260651806065,1.0984597134749394,-0.3453101449394975,0.821490036537655,1.5437369366273233,-1.0312963679623877,0.4281005496902781,4.108509963462345,0.1391986727396709,1.3612963679623877,-0.18229075499015873,3.5324109297624067,1.6647242555888937,-1.2088041320124256,-0.786631299212245,1.497589070237596,-0.31175816405348783,0.3788041320124248,-2.299937216338668,0.9896053314751073,-0.6210869984635661,-0.097770876399966,0.838740449747207,3.27039466852489,-0.015841096537744584,0.6177708763999659,-1.9525661212767822,1.523343685400049,-2.066383596114231,0.7845587471748805,1.0759745731896353,2.5966563145999513,1.982437598944797,-1.7645587471748803,-1.9110935921218994,0.42939246911258483,-2.1080107788280973,0.8881152949374528,-0.09077002542270357,2.2406075308874156,0.7738155829036765,-0.11811529493745318,-1.554432630410453,0.6845898033750321,-0.597170700097966,2.7377398201998147,0.4386415899144226,1.3554101966249688,0.4983845452504573,-1.197739820199816,-1.8581155926360846,0.5038196601125019,-0.3498960058612267,-0.8925735421375194,-0.0027751455142577958,0.5261803398874989,0.6512087108465,-1.3174264578624804,-0.08057480106940845,2.371033255612459,-0.17371508373246913,2.010444918512301,0.01256548159365177,1.4989667443875412,-1.079964383525597,-2.260444918512299,1.0855146745541133,1.5718033988749895,0.21593831703210162,1.9770509831248426,2.30009186989765,1.34819660112501,-1.8380344510474622,-1.377050983124842,0.6592248402713058,1.518328157299975,0.21593831703210226,0.2648529157249598,-0.8917184492330216,0.9816718427000255,-1.8380344510474622,-0.5848529157249602,1.3152331380015687,0.7818033988749893,-0.2213930269046847,-0.3375077640500379,-0.026941678594775233,0.5581966011250107,-0.6625595276184493,-1.1424922359499625,0.29878779418593426
25,10000,400,cb37dd7c9c3144a4c628c0bc5b444292d3434f4eb8f567f55ca2499dd168b3f6,53b7ea2b9aa4f9fbf06f2005790533013ca05e80a4c9b3c08a07b0462b0793cc,2.7857856713626052,-0.8508054619110229,0.508804132012425,-0.6122610924909584,5.0442143286373975,-0.9201250273644177,-1.0788041320124258,-1.5612931674166046,2.465704365175047,-0.4851639406679878,1.7046903033498444,-0.8899077338255504,3.4942956348249505,0.14702363985260952,-1.604690303349845,-1.154584005292587,2.0595240252875504,-0.9094293335812872,-1.4829682106624134,-2.4046785504885917,3.110475974712452,0.620836763748648,0.3729682106624125,1.1687690399818444,0.4552786404500038,-1.3383396598193678,1.1609519494249012,-0.6797108701338298,0.544721359549996,-0.3014082861412072,-0.940951949424901,1.5251206945753224,2.918591269649903,1.1648748108018152,0.1356733089748972,-0.9223997034488396,0.8614087303500972,-1.6721443344279325,-2.0556733089748964,-1.0169458132454698,0.6064745084375787,0.5525181371549241,0.36339393538745673,-1.3035730141116537,2.28352549156242,-0.8939931253174448,-0.5533939353874567,1.4287047969681699,1.0288041320124257,0.32214455071864867,-1.4415905365124677,-0.29389262614623674,-0.5588041320124257,-1.456956721540582,-0.7484094634875331,0.4755282581475768,-0.7536067977499786,-0.3081732419914273,-0.8488854381999831,-1.991513739632322,-0.30639320225002165,-0.4796136496394711,-0.4911145618000172,0.37265671180817367,0.6122793735874399,-0.20923243358493415,2.0689356881873904,-0.23143359769899702,-0.6622793735874406,-0.12931275550434324,-0.2789356881873896,-0.7739111640596099,0.0258359213500129,0.5983853649196701,2.421640786499874,-0.3069585771697233,0.29416407864998767,1.158419162069566,-0.26164078649987343,1.1771900576805505,2.8204759747124513,0.8824876549865117,0.05532889043741066,-2.3067021721888863,1.7695240252875486,-0.32204896956271567,-1.8453288904374097,-1.0313220102465928,1.2970820393249936,-1.7063514383027618,0.7958048651498606,-0.9793084408675659,1.162917960675006,-0.8968638519876362,-2.1558048651498627,0.39364321110053285
26,10400,400,65e30d7256d591c6e3663572a8a578d0ff0cc04b9fe4383a3a7ed302cb20b472,c0b3f556f435f679f1ba44e0af2a817586f628e81295b2fa69fa24cb57309aa3,4.734164078649988,0.6411681400521876,1.3488543819998315,0.6984817657448154,4.465835921350014,0.2385443694200643,-2.228854381999831,-0.6197767524859292,3.299179606750064,0.3752772037634463,1.6342956348249527,0.08254017003586317,4.640820393249939,0.6262324012181792,0.6057043651750482,-1.0267361493248643,2.3176393202250023,-0.06750885004592252,0.9412461179749807,-0.5633684844970387,2.362360679774998,-0.6988866540187172,0.5387538820250191,-0.32189431600373136,0.20835921350012618,-1.0108950527871208,-0.5693111629250273,0.08122992405822672,2.8916407864998717,-0.7036271684994304,-1.150688837074972,-0.3440954801177924,0.021064311812609707,-1.290352409529184,1.3761803398874999,2.0152753844389384,2.3689356881873906,2.1728991369187454,1.3538196601125012,-1.3042872095035234,-1.5471825392998069,-2.4651722099693774,0.15944271909999128,-0.6201816407598304,2.5671825392998064,1.394247458378424,-0.019442719099991443,-1.2507496681848234,1.5942453848375462,-0.9235552958674937,0.12729490168751575,-0.4242653929133004,2.555754615162456,1.1115509954451501,0.46270509831248446,0.4738131238960386,0.7963932022500214,0.20898219887001612,-1.2315092303249098,-1.013920433016296,1.2436067977499792,1.0229009925478878,0.6915092303249096,0.10938626747470521,1.159098300562505,-0.1715950612070291,1.6712963679623867,-1.1598840616061863,1.2709016994374944,-0.6580692478526534,-0.7212963679623869,-0.16483010535681045,-0.1260990336999419,-0.6121064389319749,1.9166563145999493,-0.7061520792987707,1.1260990336999408,-0.11543702793305555,0.8433436854000506,0.03673201467416897,2.569574275274957,-0.4590320386210148,-0.9998684438250356,-0.7659906157907368,1.6304257247250435,-1.2562999592133384,-1.7601315561749642,-0.0791099015327866,0.9438699100999075,0.4860692983717214,-0.7044582472000679,-0.5450024771599543,-1.0238699100999065,-1.3819322114996881,-2.135541752799934,0.031181723645654504
27,10800,400,c4bd71c94976fc5721a183c4f8c858c169ee5ff6731247ec10fa910e62def7b4,179c6c3276d87f323d401fe299fdd30f91aaf6c367be13aab27b1aa3185dc565,3.2785720758626495,0.30580298475106915,1.0000502499874064,-0.26826119352909844,6.431427924137347,0.9513067510100695,-0.9900502499874054,0.8593811331687152,5.485967477524979,-0.1623642669605208,-0.3850155281000758,0.25428988480187664,4.994032522475025,-1.6512534162915085,-1.994984471899925,1.0771892380113386,1.2472446517001103,1.7786008028293947,-0.10750776405003815,-0.08415972313146827,3.5727553482998924,0.6523643032651529,-0.9124922359499628,-1.182335460435166,2.218196601125012,0.7835468465800197,-0.4411145618000172,-1.5293607396262001,2.4418033988749905,-0.6723498636978438,-0.7988854381999839,-1.5235011414797177,-0.42373835392494313,1.8974680992655277,-0.014032522475023124,2.33682388457182,0.7837383539249433,-0.2204876692009493,-0.5059674775249768,1.3653769195700751,-0.3784597134749389,2.3612406523672544,-0.4548529157249602,0.6625595276184489,0.9184597134749387,0.09242608727119007,0.3948529157249596,-0.22139302690468482,1.8630997668373774,1.207812239493319,0.506180339887499,0.07502451004089167,-0.7530997668373779,-1.1461629875938815,0.48381966011250094,-0.1639247476530741,1.7319349550499532,1.0913152002975444,1.203181073024935,0.7420743174251367,0.7480650449500464,-0.7450041164983788,-0.18318107302493514,-0.435115740255414,0.6268189269750657,1.0703287010051872,0.5869194269498774,0.29707265993439597,2.013181073024935,0.26720118226637807,-2.006919426949879,0.15731444536183947,0.648541019662497,0.5340565486619067,-0.5020162612375109,1.1342526289890487,0.5814589803375032,1.0923752115602636,-0.747983738762489,-0.21902276966432752,1.8994427190999912,0.5445975888860528,-0.36347524157501554,-2.1735542599075623,1.720557280900009,-0.5834496260856613,-0.6765247584249856,-0.9490320749256471,1.3367376207875072,-1.7557445157265161,-0.740344418537487,-1.2099322620187585,1.4932623792124933,-0.34908622931342403,-0.4496555814625137,0.7242678519209379
28,11200,400,856579317233f204c58d26cb226c7d810cc51a0b411cb7d44032a4f9b9f7c375,b43076f367b2202112e70b4c6a349164f981b92dff7ad36df879e2abdf816f9b,2.9651973342624474,0.5794598157496988,-0.4813274241625391,-0.38793826651303165,1.8248026657375531,-1.1927809195033783,-1.3086725758374604,0.6276973007548023,3.9736570477373867,0.8144783355107557,0.9464434522374275,0.09722567415495428,1.5363429522626142,0.7662408505056543,-0.5964434522374272,0.4806736609021912,1.470425724725044,-1.6760750723608429,0.6794427190999921,1.827743645538232,2.409574275274956,0.8830471968193969,0.500557280900009,0.9981749176344837,2.252705098312483,-2.0220403402891582,-0.8475580140374442,0.42376492348346617,1.9172949016875158,-0.5136660999553172,0.3375580140374441,1.3133633501910467,3.53816554492486,2.0834393574736785,-1.2016718427000255,-1.2375290636023517,0.5418344550751408,-0.9467208900883427,-1.7383281572999731,1.3643759807104072,1.484984471899925,0.3257294727807084,-1.9177708763999666,-0.9386456882604849,-0.12498447189992447,-0.27184611559115834,-1.2022291236000349,-0.9481267172219116,2.0133126291998993,-0.5056499705305116,0.25124611797498075,1.4028231296361147,-0.1333126291998989,-0.6279475354697186,-0.15124611797498067,1.813308376134059,2.237050983124842,0.07093911854899726,-1.4837383539249431,1.6208814691936564,-1.1170509831248419,0.43814112048458875,-0.2762616460750568,0.39716906075954134,-0.3513776741499457,-1.3490353536024964,-0.03429563482495135,-0.13804308032101836,0.8113776741499452,-0.0714395879788324,0.9942956348249516,-0.5847598720632985,-0.8601315561749642,-1.1818349910053305,0.029574275274955507,0.31846404750065527,-0.09986844382503651,-1.703016750955617,-0.9095742752749563,-0.30262295096291086,1.1267376207875064,-2.308012418166523,-0.046737620787507365,-0.9953041909642938,1.2832623792124933,-0.3486813410395221,-0.2032623792124924,-0.4311259299194522,1.531722092687431,-1.8057927161390888,-0.7129992668625634,0.3828884449143515,0.07827790731256866,0.5400117279643243,-2.077000733137436,-2.5760233769807033
29,11600,400,23ec04cba2f69dbfdd1f86fc27960cdc8b878d3a3fad4377c8c483b93f511a12,fb8ab5f653954f86b3f360b5c205452df2f81d68e9e15b3301c54b4e93f08df6,3.446869176962471,0.46311743011290835,0.45313082303752883,2.2529143961552696,2.843130823037528,0.6542340910756754,1.0568691769624714,-0.710546777908633,5.188591269649904,1.0617530297474949,1.1191485505499115,-0.2086728917520487,3.131408730350096,0.9190650161016969,-0.759148550549912,1.8688112864192137,0.9072949016875165,0.3767421033000686,1.6810332556124596,1.616796077701761,1.2427050983124843,1.3894478714946599,0.8089667443875416,0.9992349288972049,2.0916718427000247,-1.691511280624686,1.836919426949878,1.776075892030055,2.628328157299974,2.0564020977229713,-0.7569194269498776,-0.3217987348477979,1.0523606797749976,0.35610141987856014,0.3487538820250191,1.0553929621711777,1.0076393202250018,-0.8313794433112194,0.7512461179749811,-0.346620390917134,0.6178521825875235,0.7183126726185214,0.7720162612375122,1.8622009841279774,1.132147817412476,0.49651475743993495,1.0179837387624884,-0.16342427822323957,-1.115754615162455,0.507615339496966,-0.188804132012425,0.7324386349047263,-0.15424538483754516,-0.3960134683408877,1.3988041320124263,0.005800525743432395,1.406524758424986,1.6669989316733176,-0.4988854381999839,-0.4475265682900822,1.0934752415750153,1.555993111103006,-0.14111456180001714,-0.38173285249569855,-1.72914855054991,1.6586144227274933,0.2634752415750147,-0.9049390538154911,0.149148550549911,-2.471031808115861,0.5765247584249851,0.5710387980509947,0.7036067977499786,0.26679629399247806,0.08472135954999602,-0.6530784986570226,0.25639320225002055,-1.6225966034451953,-0.004721359549996217,-1.6653793785777133,-0.6862305898749052,1.2956524658427822,-0.24888543819998346,-1.185765728938242,1.3262305898749052,-1.118161297736387,0.10888543819998278,0.34490525666559557,1.3327050983124846,2.480667490636272,0.043525491562421297,-0.07633475601852951,0.9972949016875159,1.2176981567286467,-1.6335254915624222,0.8465654168601464
30,12000,400,6e71522f5fc18edcfeb62c0dbfce84ca4dadf3e2b904b98153b2c87e33382d3c,38538226e02e17e51f28b69e05f727fa8d02a0b82fc5615acf624819c0b427d9,1.7734249915876086,-1.7262779263323995,-0.10339393538745673,1.3569559018713693,4.0765750084123935,0.32628901461359344,0.8133939353874573,-0.23910391125295133,2.801540286525062,-2.050042030146654,2.011772342674838,1.2498443104810866,4.098459713474939,-0.42582587360585566,-1.4317723426748394,0.6147269308872485,0.1762616460750565,-0.4360210979591502,-1.6945587471748793,1.396058173785896,1.3837383539249422,0.49283425422194155,0.8545587471748805,-0.004644933324780401,-0.6574264578624802,-0.502469936742352,-0.5007701432625307,-1.7147724560014677,-0.23257354213751927,0.004895168039697362,-1.1492298567374695,1.2008561213312352,0.04458980337503096,-1.0407665304551375,-1.9702631123499286,-0.9369305540089475,0.7154101966249687,-1.9312703148664565,-0.44973688765007247,-1.0784994839889748,0.6302128623625224,0.9645273555925417,0.749098300562504,-1.259075104727597,1.0997871376374786,0.43839135519950584,0.8609016994374952,0.3784572375516059,-0.5890169943749483,0.05257311121191331,0.3577708763999659,-0.42663565015365723,0.5290169943749474,0.08506508083520456,-0.3577708763999661,0.945506225266638,0.44618033988749844,-0.01166012388991601,1.4407701432625304,-0.5935857780359058,0.4238196601125004,-2.320423246201192,2.0892298567374703,1.6834951511998806,0.48381966011250144,-0.5152856530509212,-0.5606385870875664,-0.3947988035191845,0.5061803398874988,-0.18703126947087176,-1.969361412912433,1.1491883678230566,-0.7222793735874399,0.7551402684486241,0.2789356881873898,0.3160937902602981,0.5522793735874407,-1.1367775397883881,-2.0689356881873895,0.16907015040768825,0.22999999999999976,0.5966702306681312,2.0530184606498194,0.035016880422630015,0.22999999999999987,1.288791928836629,-1.7930184606498196,0.8365248460658349,-0.7048529157249609,-1.539246656861528,1.1781655449248587,1.0288561718503038,0.14485291572495976,-0.18899663843732717,-1.8181655449248597,0.5044353057088078
31,12400,400,745eb02755e37147de89f841824489b37c2f0b9f793eafd6553d71c9773da5b8,8f15a6563474759f9df286cd3aa205646b9f4436ae1d8770552845401ce10a2a,4.601966011250104,0.5125105075366623,0.8521980673998825,1.09293475339315,6.8380339887498955,0.10645646840146226,-1.6521980673998815,1.4640674932616515,2.9186223258500554,0.4889990974449631,0.16249223594996237,1.3832424574773254,4.081377674149948,0.1444987290532689,-0.6424922359499621,-0.1965713708353482,2.2220162612375116,0.6605941586519926,0.39978713763747886,3.007303960459142,2.4679837387624883,0.802567976905922,-0.0697871376374778,0.8334403934336082,1.7690169943749474,-0.025631432617138326,-1.5247213595499953,2.4317748826423515,0.6509830056250523,-0.38385287502113763,-1.435278640450004,-0.021700694684227237,2.8412963679623866,-1.2791562463162194,1.1165750084123918,-1.0321317867943962,0.44870363203761243,0.15575396466928487,-1.1865750084123916,1.2021663673088718,1.9828366544874487,-1.3082179474364342,0.7864434522374273,-1.4313252889234431,0.8871633455125516,0.032646623182274404,-0.7564434522374274,0.061708324302489584,4.045723558962305,0.25454011951679195,0.2528366544874485,0.027596801583593428,-0.13572355896230276,0.18360100096779555,-0.842836654487449,-0.6401081287894684,1.169574275274956,0.22703889908913255,-1.4987538820250188,0.7321884001898099,0.2304257247250438,-1.5157352467698288,-1.901246117974981,0.8993887627869765,0.8765750084123918,0.13707865021423227,0.28421432863739404,0.9282958103482074,-1.426575008412392,-1.9656320723002683,-1.974214328637395,-2.054937198186349,-0.3433436854000505,-0.5783042233310468,0.7674767078498866,0.566393864726214,-1.4166563145999507,-0.9357158891872444,-1.6474767078498869,-0.49111911997040336,-0.8335254915624215,-0.5934901968799725,2.209067244362353,-0.1835054198118629,0.8435254915624203,-0.6559492253272147,-0.8990672443623539,-2.084904257010301,0.8070317893375873,-1.4133641698602604,0.5096245252623629,-0.723053187099234,2.662968210662413,-0.13748353848813447,-2.4196245252623636,0.44687144530126405
32,12800,400,3c8ced48f00f53e4258b7c06f337d5c83cec14386cab24afeb83d2f7e24b7dd5,d90136e435bbe7d864448b27c6011002bb59edd7f2b9a5a8278e697d185deff2,3.7118847050625488,-1.153523994029868,0.9355920027873399,1.2637200380523765,4.71811529493745,1.100855301662021,-2.485592002787339,1.0176009362342893,4.510181806162371,0.46695258688988517,-0.5031308230375282,0.9517116392839726,1.7598181938376298,0.9457564599815542,-1.106869176962471,0.24646491768893752,1.1754101966249688,-0.36841666675729484,1.517476707849887,0.9041292772676882,0.5045898033750315,-1.1477234682864357,-0.8974767078498869,-1.6755746029310081,1.872229123600034,-2.1487326038382286,1.6244271909999164,0.9630624560559203,2.587770876399965,-1.669715004784526,-0.1644271909999155,-0.32482411507697323,1.3737383539249426,-1.6550885730684846,-0.7366563145999502,-0.40655450856503444,0.16626164607505675,-0.12915810194535945,0.33665631459995005,1.16820949814896,1.2051973342624458,-1.7186076127784455,0.2860487837125352,0.2511098510137174,0.06480266573755411,0.9093337524253542,1.0239512162874658,0.4443465345019229,-0.43527864045000486,-1.314327780297834,0.07124611797498118,0.2863769661512656,-0.5247213595499962,-2.126627020880099,-0.33124611797498016,0.387283143524214,-0.9332623792124941,-1.8190133207215575,1.3463118960624634,0.7427294404139557,-0.7767376207875076,-0.2041826119862525,0.5636881039375365,-0.7764360748589499,0.22909830056250524,1.5528130773148474,-0.4086725758374614,-1.3795619542593323,0.3409016994374938,-2.2998416351827324,0.41867257583746076,-0.9577623997423229,0.8497058314499195,1.136217997955503,0.4501315561749642,-1.501609284483624,-0.8497058314499207,-1.2429837734749345,-0.31013155617496485,-0.7177531307856354,2.031803398874989,0.46427302253156155,2.3669194269498797,-0.06881909602355876,1.80819660112501,-1.4742627176149474,-0.22691942694987832,-0.016245984811645478,3.226706564587355,0.11487748610016914,-0.3203444185374867,0.028001689857495182,0.16329343541264377,-2.610230480855533,-0.029655581462513785,-0.08784022634946195
33,13200,400,9828c33d273090713b7902e5ff8d58e5f28f04788bf283e5f885e7c02b5457a8,e3c6e9bb62e3ea3083c9c7041b2b08985b2c321ca18c44085ae6024e17faa0d1,4.460000000000002,0.8805222860200559,-0.07236067977499766,0.592025297343352,4.460000000000002,0.7019120342478904,-0.02763932022500231,-0.10726624494926601,3.2426548483250777,-0.1902113032590314,-0.14180339887498875,1.4759778518664843,4.897345151674923,-0.11755705045849629,0.08180339887498941,0.3339002557644981,2.1073762078750735,0.3885933895018504,-0.6879024325749307,-0.7655857275168358,3.672623792124924,-0.9690176353583382,0.7879024325749311,0.4731580009072198,3.041671842700026,-0.6304724462690594,-0.7990169943749477,-0.2727514732948939,3.578328157299976,-0.4685130675824415,0.319016994374948,0.9091790988663703,1.0090983005625054,0.37412161134479427,0.5825735421375201,0.8620016251239885,1.1209016994374954,2.7547292099088025,1.0074264578624803,-1.0970201448850443,1.5168691769624725,-0.8132636706890526,-0.3856230589874906,0.08016991279550734,0.9131308230375295,0.8905628568143678,-0.1843769410125098,-0.5550430479542651,-0.3618847050625477,0.37936259525534183,1.3678211263873727,-1.3766321551860905,-1.368115294937453,0.024166533080517083,-1.3378211263873714,0.5686685408106372,-0.1832623792124929,-0.6823904344921539,0.07949296908739775,-0.14636851686379185,-0.026737620787507882,-0.8948984830211804,-2.089492969087399,-0.8264842752715221,0.2023606797749976,-0.2743710263904995,-0.2886223258500551,-1.010895052787121,0.15763932022500143,-1.2998925108936608,-1.4513776741499456,-0.7036271684994292,0.9528366544874477,-0.40327889362094216,-0.4667376207875081,-0.7747209406074117,-0.1428366544874486,-0.538392174868719,-0.623262379212493,-0.873102207181019,0.0511958679875741,-1.662913540181425,1.7821167612123243,0.12164244195038873,1.6388041320124251,-2.158058979240672,-1.9521167612123245,-0.7922771713966934,0.04334368540004992,-0.9788079714377305,-0.30986844382503564,-1.2485340645034513,1.1166563145999497,-1.3935332629865558,-1.0701315561749667,-1.2973676000943188
34,13600,400,3a72dabf1662c0af977d4895265fd92504f03a323e28082c1b001499e3be653b,530bfe1be265f25c31db29a71b1d7eb518633fa6646da0dae6867163e75e235a,4.772705098312481,-0.9111444678328267,1.3763118960624632,0.4815790186059262,4.437294901687516,0.7512095305157118,0.5936881039375362,-1.3321342458020327,3.4378521825875272,-0.33152999852414267,-1.5738196601125005,0.7029720455106115,3.952147817412477,1.0042847504958843,-1.5961803398874996,-0.6695747181835846,2.50352549156242,-0.30801858843244323,-0.7841138286625804,-0.659688800948258,0.8264745084375795,0.9662424898440789,-2.505886171337419,-2.037476548553001,1.9268691769624726,0.5392019514165209,-0.36857207586264834,0.09429587508171272,1.3231308230375285,0.7012569112590732,-3.521427924137354,-1.045757279650767,0.790901699437495,-0.11225699414489641,-0.4371633455125514,0.4374859974957705,0.6790983005625051,1.24494914244139,-1.5328366544874483,0.2703812160545378,1.523606797749979,1.2857665486074539,0.45872282582486784,-0.3236094502552698,1.0763932022500213,0.2163432053060031,-2.358722825824868,0.6937412512641031,-0.3984597134749392,0.13420792354404174,1.917182539299806,0.12603714056025128,0.8984597134749397,0.2932375031574179,-2.1971825392998063,1.497369239432745,0.7421478174124759,0.29005746936925947,1.6561492836873482,-2.1810699199025367,0.2278521825875242,-0.767050627053457,-1.5861492836873474,-0.08622067325385678,-0.43657500841239166,0.2942975144201384,1.0118536488623957,-0.8850125657858531,1.866575008412392,0.07673964429243034,-1.201853648862396,-0.6521140685502355,1.3738196601125017,0.2729061268538782,0.4246400533624377,-0.9000438857757943,1.3961803398874995,0.5366770406171808,-0.8946400533624379,1.0735087347933452,2.166869176962471,-0.26523581329992374,-2.012705098312484,-0.1579695683506569,1.5631308230375285,0.04636769719457906,-1.6772949016875147,0.6383929945379313,3.107263845487363,1.7117470757722923,-0.9874264578624796,0.15756468007675647,0.22273615451263568,-0.38784268535709904,-0.5625735421375203,-1.1906608969779389
35,14000,400,c1ebfb8b001be18fafe00fd23061c600d7bc84f1b00afe511d78ab10ad80768f,a73c00214d51f4277eba76243bdc02d9973865c9aa300a5a4529937abfbf7bd7,2.893049516849971,-0.37356206951190934,-0.4290169943749478,-0.7835468465800195,2.2669504831500293,-0.7566051679852447,0.6890169943749479,0.6723498636978428,2.183556547762572,-2.2062964642457716,0.7038196601125013,-0.5443473541711363,3.7264434522374286,0.08219435416501217,0.7261803398874987,-0.31013861095788214,3.022066511224918,-1.5277411865305968,-0.31527864045000387,0.31936940520439067,1.2779334887750822,0.685570468280313,-0.40472135954999633,-1.5375315226099895,2.6674264578624802,-0.034457338589747276,0.7200502499874063,1.0774394727262564,2.2425735421375195,1.1615991958577239,-1.2700502499874073,-1.1478781218454195,1.5649031657123667,0.1870312694708717,1.3878211263873732,0.8884428342889287,-1.2749031657123662,-0.5152856530509208,-1.3178211263873736,0.3913685350161085,1.7162305898749048,-0.015841096537744577,0.29013155617496406,-1.588794387844267,-0.29623058987490525,0.6210869984635663,-0.4701315561749647,-1.0870751552466649,0.9148026657375536,0.22285792644130542,1.973951216287466,-0.48753419790834346,2.0551973342624468,1.4257749978949281,1.2360487837125351,0.6187167412232097,1.1171633455125525,1.9515061100140612,1.7363118960624642,-1.8656312526310561,2.2128366544874494,0.6277928819107342,0.9536881039375376,0.4241698117573671,0.7407701432625308,-0.8477800816818494,-1.1403444185374858,-0.3323397750719433,1.3892298567374692,-1.7331384633385518,-0.849655581462514,-0.10025105438412943,0.15278640450004183,-1.635007431479862,-0.7406888370749722,0.21715298185380602,1.0472135954999582,0.09354517093696099,-0.1593111629250275,-0.1812307437274388,0.08106431181260995,-1.4906633559855762,0.7572949016875159,-1.634852777920878,2.428935688187389,-1.8413100659915538,1.0927050983124844,1.5394013104205122,-0.2275269578372939,-2.0575576901416235,-0.028541019662496954,-0.6183118529493087,4.177526957837293,0.4369855280659355,0.03854101966249667,0.06473370453166388
