a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
9,2,7,6,85,either,primal,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.6873125,0.0003293752341506489,0.6869004999999999,0.00036853451113489424,0.0004119999999999957,0.0003725702824764959,1.1058316225905305,0.00025839409722221954,0.0002336649558066565,1.0,0.021963498263888662,0.019861521243565803
9,2,7,6,85,either,matching,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.687665,0.0003805702536309403,0.6876925,0.0002874000941241401,-2.7500000000008075e-05,0.0003923039686851947,-0.0700987045636429,-1.724717881944951e-05,0.0002460413345269559,1.0,-0.0014660101996532083,0.02091351343479125
9,2,7,6,85,either,even,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.68748875,0.00015384815503506353,0.6872965,0.00016879495602501536,0.00019224999999997716,0.00020509456464937935,0.9373724765872724,0.00012057345920137457,0.00012862918659650746,1.0,0.010248744032116838,0.010933480860703134
9,2,7,6,85,either,odd,0.6412456747404844,-0.9532179930795848,1.5944636678200692,-0.0001762500000000014,0.0003209230851817365,-0.0003960000000000033,0.00028410651668082714,0.0002197500000000019,0.0003229423000578698,0.6804621133887498,0.00013782063802083452,0.00020253976718039146,1.625,0.18820016956063423,0.2765769994502471
9,2,7,6,85,either,matching_function,0.6412456747404844,-0.9532179930795848,1.5944636678200692,-0.0003525000000000028,0.000641846170363473,-0.0007920000000000066,0.0005682130333616543,0.0004395000000000038,0.0006458846001157397,0.6804621133887498,0.00027564127604166904,0.0004050795343607829,1.625,0.37640033912126847,0.5531539989004942
9,2,7,6,85,direction_0,primal,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.5188135,0.00038203126969613534,0.5185145,0.0003641252162058022,0.00029900000000000483,0.0004250326985912907,0.7034752878801961,0.0001875238715277808,0.00026656781660781907,1.0,0.01593952907986137,0.02265826441166462
9,2,7,6,85,direction_0,matching,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.519166,0.00041764369552317756,0.5193065,0.00032585696681291414,-0.0001405000000000073,0.00036123611675922026,-0.38894228312629303,-8.811740451389346e-05,0.00022655650551956305,1.0,-0.0074899793836809446,0.019257302969162858
9,2,7,6,85,direction_0,even,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.51898975,0.00023915569638916282,0.5189104999999999,0.00019664296358681396,7.925000000000571e-05,0.0002264518365897512,0.34996404177360696,4.9703233506948025e-05,0.00014202382980563823,1.0,0.004224774848090582,0.012072025533479249
9,2,7,6,85,direction_0,odd,0.6412456747404844,-0.9532179930795848,1.5944636678200692,-0.00017624999999999447,0.00032092308518173686,-0.0003960000000000005,0.0002841065166808259,0.00021975000000000605,0.00032294230005786896,0.6804621133887645,0.00013782063802083712,0.00020253976718039092,1.625,0.1882001695606378,0.2765769994502464
9,2,7,6,85,direction_0,matching_function,0.6412456747404844,-0.9532179930795848,1.5944636678200692,-0.00035249999999998894,0.0006418461703634737,-0.000792000000000001,0.0005682130333616518,0.0004395000000000121,0.0006458846001157379,0.6804621133887645,0.00027564127604167425,0.00040507953436078184,1.625,0.3764003391212756,0.5531539989004928
9,2,7,6,85,direction_1,primal,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.5189845,0.00037020471640874993,0.5191395,0.0003682644586957337,-0.0001549999999999968,0.00037155442711356946,-0.4171663387356691,-9.721137152777578e-05,0.0002330278416575989,1.0,-0.00826296657986094,0.019807366540895908
9,2,7,6,85,direction_1,matching,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.5193369999999999,0.0004191857491705695,0.5199315,0.0003648637873691136,-0.0005944999999999923,0.00046018167399074374,-1.2918810843648465,-0.0003728526475694396,0.00028861220439089613,1.0,-0.03169247504340236,0.024532037373226172
9,2,7,6,85,direction_1,even,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.51916075,0.00023106814054932808,0.5195355,0.00023163685936263337,-0.0003747499999999904,0.0002657408578401931,-1.4102084378208464,-0.00023503200954860508,0.0001666647307200864,1.0,-0.019977720811631433,0.014166502111207343
9,2,7,6,85,direction_1,odd,0.6412456747404844,-0.9532179930795848,1.5944636678200692,-0.0001762500000000014,0.00032092308518173686,-0.0003959999999999991,0.0002841065166808265,0.00021974999999999772,0.0003229423000578695,0.6804621133887376,0.00013782063802083192,0.00020253976718039124,1.625,0.18820016956063068,0.27657699945024683
