n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
325,17,6,first,0,1000,185015,201056,34405065,40579410,37270687,16041,443101
325,18,1,second,0,1000,184483,200464,34194637,40335072,37060055,15981,409599
325,17,6,first,1,1000,185873,200774,34701219,40464354,37395131,14901,375311
325,18,1,second,1,1000,184589,200022,34239327,40157372,37003652,15433,389395
325,17,6,first,2,1000,185396,200961,34546656,40535275,37338829,15565,404273
325,18,1,second,2,1000,185695,201339,34650955,40696151,37472670,15644,401766
325,17,6,first,3,1000,185472,200676,34566742,40421188,37300374,15204,387182
325,18,1,second,3,1000,185848,200873,34702206,40511197,37418991,15025,375421
325,17,6,first,4,1000,185790,200990,34674012,40559854,37427551,15200,378764
325,18,1,second,4,1000,185124,200645,34438752,40421003,37229618,15521,400519
325,17,6,first,5,1000,185382,200633,34523808,40412235,37267836,15251,400371
325,18,1,second,5,1000,184933,200431,34373035,40329245,37153438,15498,395404
325,17,6,first,6,1000,185132,200913,34446416,40521177,37275804,15781,415985
325,18,1,second,6,1000,185250,200438,34475800,40339426,37217519,15188,380188
325,17,6,first,7,1000,184765,200587,34309881,40403083,37138109,15822,436746
325,18,1,second,7,1000,184990,200863,34380580,40494293,37227812,15873,419249
325,17,6,first,8,1000,185312,200932,34517058,40539546,37329715,15620,397174
325,18,1,second,8,1000,185213,200963,34464055,40539945,37296027,15750,411946
325,17,6,first,9,1000,185605,201236,34618941,40649186,37433341,15631,401445
325,18,1,second,9,1000,184840,200818,34335880,40495214,37205455,15978,420184
325,17,6,first,10,1000,184513,200106,34219595,40190962,37001422,15593,407713
325,18,1,second,10,1000,185411,201128,34536863,40604408,37366507,15717,408257
325,17,6,first,11,1000,185543,200984,34588399,40529572,37360428,15441,397115
325,18,1,second,11,1000,185401,200340,34545627,40284058,37224467,14939,380751
325,17,6,first,12,1000,185924,201359,34731554,40700469,37523409,15435,385205
325,18,1,second,12,1000,184517,200637,34209263,40415527,37100168,16120,424454
325,17,6,first,13,1000,185123,200828,34453039,40491150,37271688,15705,400813
325,18,1,second,13,1000,184888,200668,34355740,40426368,37179072,15780,423964
325,17,6,first,14,1000,186289,201740,34866787,40853796,37662620,15451,395343
325,18,1,second,14,1000,184897,200727,34355189,40458825,37195779,15830,422456
325,17,6,first,15,1000,185523,200241,34575265,40255851,37232333,14718,366450
325,18,1,second,15,1000,184837,200399,34317551,40321537,37120651,15562,397786
325,17,6,first,16,1000,185353,200707,34517831,40447153,37282005,15354,400974
325,18,1,second,16,1000,185745,201116,34659859,40598872,37437803,15371,383125
325,17,6,first,17,1000,185638,201340,34632158,40683486,37450966,15702,413712
325,18,1,second,17,1000,184802,200720,34322284,40458506,37167796,15918,445198
325,17,6,first,18,1000,185483,200979,34586169,40559777,37370350,15496,405246
325,18,1,second,18,1000,185691,200366,34652889,40299420,37291799,14675,368711
325,17,6,first,19,1000,184803,200556,34322269,40378300,37141850,15753,416869
325,18,1,second,19,1000,184547,200424,34221869,40328336,37063671,15877,422863
