n,a,b,orientation,batch,samples,kind,k,count
325,18,1,first,0,2000000,minus,104,1
325,18,1,first,0,2000000,minus,107,2
325,18,1,first,0,2000000,minus,109,3
325,18,1,first,0,2000000,minus,110,3
325,18,1,first,0,2000000,minus,111,2
325,18,1,first,0,2000000,minus,112,3
325,18,1,first,0,2000000,minus,113,4
325,18,1,first,0,2000000,minus,114,4
325,18,1,first,0,2000000,minus,115,6
325,18,1,first,0,2000000,minus,116,7
325,18,1,first,0,2000000,minus,117,8
325,18,1,first,0,2000000,minus,118,10
325,18,1,first,0,2000000,minus,119,17
325,18,1,first,0,2000000,minus,120,20
325,18,1,first,0,2000000,minus,121,20
325,18,1,first,0,2000000,minus,122,17
325,18,1,first,0,2000000,minus,123,39
325,18,1,first,0,2000000,minus,124,35
325,18,1,first,0,2000000,minus,125,37
325,18,1,first,0,2000000,minus,126,58
325,18,1,first,0,2000000,minus,127,46
325,18,1,first,0,2000000,minus,128,75
325,18,1,first,0,2000000,minus,129,85
325,18,1,first,0,2000000,minus,130,95
325,18,1,first,0,2000000,minus,131,111
325,18,1,first,0,2000000,minus,132,132
325,18,1,first,0,2000000,minus,133,177
325,18,1,first,0,2000000,minus,134,197
325,18,1,first,0,2000000,minus,135,242
325,18,1,first,0,2000000,minus,136,282
325,18,1,first,0,2000000,plus,136,1
325,18,1,first,0,2000000,minus,137,345
325,18,1,first,0,2000000,minus,138,378
325,18,1,first,0,2000000,plus,138,1
325,18,1,first,0,2000000,minus,139,473
325,18,1,first,0,2000000,minus,140,523
325,18,1,first,0,2000000,plus,140,3
325,18,1,first,0,2000000,minus,141,646
325,18,1,first,0,2000000,plus,141,1
325,18,1,first,0,2000000,minus,142,731
325,18,1,first,0,2000000,plus,142,3
325,18,1,first,0,2000000,minus,143,889
325,18,1,first,0,2000000,plus,143,3
325,18,1,first,0,2000000,minus,144,1015
325,18,1,first,0,2000000,plus,144,6
325,18,1,first,0,2000000,minus,145,1214
325,18,1,first,0,2000000,plus,145,2
325,18,1,first,0,2000000,minus,146,1353
325,18,1,first,0,2000000,plus,146,4
325,18,1,first,0,2000000,minus,147,1599
325,18,1,first,0,2000000,plus,147,8
325,18,1,first,0,2000000,minus,148,1787
325,18,1,first,0,2000000,plus,148,9
325,18,1,first,0,2000000,minus,149,2193
325,18,1,first,0,2000000,plus,149,14
325,18,1,first,0,2000000,minus,150,2480
325,18,1,first,0,2000000,plus,150,18
325,18,1,first,0,2000000,minus,151,2870
325,18,1,first,0,2000000,plus,151,26
325,18,1,first,0,2000000,minus,152,3247
325,18,1,first,0,2000000,plus,152,35
325,18,1,first,0,2000000,minus,153,3829
325,18,1,first,0,2000000,plus,153,46
325,18,1,first,0,2000000,minus,154,4184
325,18,1,first,0,2000000,plus,154,47
325,18,1,first,0,2000000,minus,155,4900
325,18,1,first,0,2000000,plus,155,79
325,18,1,first,0,2000000,minus,156,5595
325,18,1,first,0,2000000,plus,156,96
325,18,1,first,0,2000000,minus,157,6220
325,18,1,first,0,2000000,plus,157,129
325,18,1,first,0,2000000,minus,158,7341
325,18,1,first,0,2000000,plus,158,185
325,18,1,first,0,2000000,minus,159,8146
325,18,1,first,0,2000000,plus,159,211
325,18,1,first,0,2000000,minus,160,9413
325,18,1,first,0,2000000,plus,160,239
325,18,1,first,0,2000000,minus,161,10611
325,18,1,first,0,2000000,plus,161,359
325,18,1,first,0,2000000,minus,162,11653
325,18,1,first,0,2000000,plus,162,471
325,18,1,first,0,2000000,minus,163,13177
325,18,1,first,0,2000000,plus,163,535
325,18,1,first,0,2000000,minus,164,15028
325,18,1,first,0,2000000,plus,164,716
325,18,1,first,0,2000000,minus,165,16775
325,18,1,first,0,2000000,plus,165,906
325,18,1,first,0,2000000,minus,166,18516
325,18,1,first,0,2000000,plus,166,1149
325,18,1,first,0,2000000,minus,167,20572
325,18,1,first,0,2000000,plus,167,1430
325,18,1,first,0,2000000,minus,168,22752
325,18,1,first,0,2000000,plus,168,1811
325,18,1,first,0,2000000,minus,169,24927
325,18,1,first,0,2000000,plus,169,2243
325,18,1,first,0,2000000,minus,170,27418
325,18,1,first,0,2000000,plus,170,2649
325,18,1,first,0,2000000,minus,171,30181
325,18,1,first,0,2000000,plus,171,3240
325,18,1,first,0,2000000,minus,172,32317
325,18,1,first,0,2000000,plus,172,3831
325,18,1,first,0,2000000,minus,173,35388
325,18,1,first,0,2000000,plus,173,4816
325,18,1,first,0,2000000,minus,174,38214
325,18,1,first,0,2000000,plus,174,5713
325,18,1,first,0,2000000,minus,175,41141
325,18,1,first,0,2000000,plus,175,6936
325,18,1,first,0,2000000,minus,176,43814
325,18,1,first,0,2000000,plus,176,8188
325,18,1,first,0,2000000,minus,177,46905
325,18,1,first,0,2000000,plus,177,9642
325,18,1,first,0,2000000,minus,178,48966
325,18,1,first,0,2000000,plus,178,11317
