a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
11,3,9,7,130,direction_0,even,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.51977374,3.1630433401578224e-05,0.51982062,3.328609009690696e-05,-4.6880000000010244e-05,4.311863896579593e-05,-1.0872328330492536,-3.438680555556307e-05,3.162782111640413e-05,1.0,-0.004470284722223199,0.0041116167451325375
11,3,9,7,130,direction_0,odd,0.48449704142011835,-0.8788165680473373,1.3633136094674556,9.73599999999969e-05,3.771777243655517e-05,-0.0001361400000000046,4.080746990441818e-05,0.00023350000000000147,4.475608981756023e-05,5.217167115175169,0.00017127387152777887,3.282890268735972e-05,1.625,0.4664972224351185,0.08941580979421158
11,3,9,7,130,direction_0,matching_function,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.0001947199999999938,7.543554487311033e-05,-0.0002722800000000092,8.161493980883637e-05,0.00046700000000000295,8.951217963512046e-05,5.217167115175169,0.00034254774305555774,6.565780537471944e-05,1.625,0.932994444870237,0.17883161958842317
11,3,9,7,130,direction_1,primal,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.51979111,4.668958721755291e-05,0.51962529,4.560401429920425e-05,0.00016581999999999985,5.716636430700185e-05,2.900656741252476,0.00012163012152777767,4.193192520782688e-05,1.0,0.015811915798611097,0.005451150277017494
11,3,9,7,130,direction_1,matching,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.51959639,4.9998771489957874e-05,0.5198975699999999,5.8712298463857046e-05,-0.00030117999999999535,6.453803886550935e-05,-4.666705175650342,-0.00022091762152777437,4.733909968867656e-05,1.0,-0.02871929079861067,0.006154082959527953
11,3,9,7,130,direction_1,even,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.51969375,3.028641601361108e-05,0.51976143,3.313880588608356e-05,-6.767999999999331e-05,4.139406066799713e-05,-1.6350171717344597,-4.964374999999509e-05,3.0362830958730537e-05,1.0,-0.006453687499999362,0.0039471680246349694
11,3,9,7,130,direction_1,odd,0.48449704142011835,-0.8788165680473373,1.3633136094674556,9.735999999999911e-05,3.771777243655501e-05,-0.0001361399999999985,4.0807469904418366e-05,0.0002334999999999976,4.475608981756119e-05,5.217167115174971,0.00017127387152777603,3.282890268736042e-05,1.625,0.4664972224351107,0.08941580979421349
11,3,9,7,130,direction_1,matching_function,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.00019471999999999822,7.543554487311002e-05,-0.000272279999999997,8.161493980883673e-05,0.0004669999999999952,8.951217963512238e-05,5.217167115174971,0.00034254774305555205,6.565780537472084e-05,1.625,0.9329944448702214,0.17883161958842697
12,1,9,8,145,cross,primal,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.31139404,3.943484825082609e-05,0.31126799,4.562387841709853e-05,0.0001260500000000031,5.0332611624366725e-05,2.5043405444707845,6.572919766865241e-05,2.624611010422397e-05,1.0,0.0095307336619546,0.0038056859651124752
12,1,9,8,145,cross,matching,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.31131846,4.3541287546558994e-05,0.31163466,5.283606286802554e-05,-0.00031619999999999706,5.46089939682305e-05,-5.79025499323336,-0.00016488355654761753,2.847604410173726e-05,1.0,-0.023908115699404542,0.004129026394751902
12,1,9,8,145,cross,even,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.31135625,2.3135549736631953e-05,0.311451325,2.5748896588107653e-05,-9.507499999999669e-05,3.162592305116795e-05,-3.00623636648245,-4.95771794394824e-05,1.6491444249771977e-05,1.0,-0.007188691018724948,0.0023912594162169365
12,1,9,8,145,cross,odd,0.9452080856123662,-0.9725089179548156,1.9177170035671818,3.7789999999999765e-05,3.449959169718877e-05,-0.0001833350000000003,4.211399096619813e-05,0.00022112500000000008,4.192323936359628e-05,5.27452084707014,0.00011530637710813497,2.18610145738991e-05,1.625,0.37503891241503695,0.07110388285285882
12,1,9,8,145,cross,matching_function,0.9452080856123662,-0.9725089179548156,1.9177170035671818,7.557999999999953e-05,6.899918339437755e-05,-0.0003666700000000006,8.422798193239627e-05,0.00044225000000000015,8.384647872719255e-05,5.27452084707014,0.00023061275421626994,4.37220291477982e-05,1.625,0.7500778248300739,0.14220776570571764
12,1,9,8,145,both,primal,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.35101105,4.5935179131230045e-05,0.35108353999999997,4.99299153662899e-05,-7.249000000000171e-05,5.699646186963388e-05,-1.271833331791817,-3.780015500992153e-05,2.9720997291891183e-05,1.0,-0.0054810224764386215,0.0043095446073242215
12,1,9,8,145,both,matching,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.35093547,4.3380013214205685e-05,0.35145021,5.2080835178876384e-05,-0.0005147399999999996,5.512052472958328e-05,-9.338445207575061,-0.0002684129092261903,2.8742783542646046e-05,1.0,-0.0389198718377976,0.004167703613683677
12,1,9,8,145,both,even,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.35097326,2.8385053934574146e-05,0.35126687500000003,2.8794386355782405e-05,-0.00029361500000000206,3.7227361675564065e-05,-7.887075172257778,-0.00015310653211805664,1.9412333314204724e-05,1.0,-0.022200447157118212,0.002814788330559685
12,1,9,8,145,both,odd,0.9452080856123662,-0.9725089179548156,1.9177170035671818,3.778999999999894e-05,3.4499591697188685e-05,-0.00018333500000000002,4.211399096619811e-05,0.00022112499999999896,4.1923239363596244e-05,5.274520847070118,0.00011530637710813439,2.1861014573899084e-05,1.625,0.37503891241503506,0.07110388285285876
