a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
8,1,7,4,65,cross,primal,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.31401249999999997,0.0003614597807183016,0.313879,0.000266126969889495,0.00013350000000000306,0.0003422118008875013,0.39010928218658897,9.792317708333558e-05,0.00025101473242182174,1.0,0.006365006510416812,0.016315957607418413
8,1,7,4,65,cross,matching,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.31251799999999996,0.00039707701248769666,0.31374050000000003,0.00027512746463207127,-0.0012224999999999972,0.00042084846380517984,-2.904846055386624,-0.0008967122395833313,0.00030869527075987584,1.0,-0.058286295572916536,0.02006519259939193
8,1,7,4,65,cross,even,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.31326525,0.00016374776862836715,0.31380975,0.00012989911642777933,-0.0005444999999999992,0.00022578210224087197,-2.411617194613186,-0.0003993945312499994,0.00016561273992494514,1.0,-0.025960644531249962,0.010764828095121434
8,1,7,4,65,cross,odd,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.0007472499999999986,0.0003425614276750512,6.924999999999848e-05,0.0002374564433743587,0.0006780000000000001,0.0003100542136217722,2.186714355790295,0.0004973177083333334,0.00022742691884583118,1.625,0.43915529981577156,0.20082883649293898
8,1,7,4,65,cross,matching_function,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.0014944999999999971,0.0006851228553501024,0.00013849999999999697,0.0004749128867487174,0.0013560000000000002,0.0006201084272435444,2.186714355790295,0.0009946354166666669,0.00045485383769166236,1.625,0.8783105996315431,0.40165767298587796
8,1,7,4,65,both,primal,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.3511665,0.00039958336474960385,0.3510475,0.00029885481210438735,0.00011899999999999549,0.00037658448161716863,0.31599815130186243,8.728732638888558e-05,0.0002762273324362044,1.0,0.005673676215277563,0.017954776608353287
8,1,7,4,65,both,matching,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.349672,0.00038693257876898954,0.350909,0.00031520766455603853,-0.0012370000000000007,0.00046259222226769406,-2.6740613880969453,-0.0009073480902777783,0.0003393146074793416,1.0,-0.05897762586805559,0.022055449486157203
8,1,7,4,65,both,even,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.35041924999999996,0.00019324469259969008,0.35097825,0.00019480624414122411,-0.0005590000000000039,0.0002859547211782002,-1.954854942407642,-0.00041003038194444735,0.0002097497737808847,1.0,-0.026651974826389077,0.013633735295757506
8,1,7,4,65,both,odd,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.00074725,0.0003425614276750506,6.925000000000195e-05,0.0002374564433743589,0.000677999999999998,0.00031005421362177146,2.1867143557902935,0.0004973177083333319,0.00022742691884583064,1.625,0.43915529981577023,0.2008288364929385
8,1,7,4,65,both,matching_function,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.0014945,0.0006851228553501012,0.0001385000000000039,0.0004749128867487178,0.001355999999999996,0.0006201084272435429,2.1867143557902935,0.0009946354166666639,0.0004548538376916613,1.625,0.8783105996315405,0.401657672985877
8,1,7,4,65,either,primal,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.6874819999999999,0.0003970770124876955,0.6862595,0.0002751274646320722,0.001222500000000018,0.0004208484638051816,2.904846055386662,0.0008967122395833466,0.00030869527075987714,1.0,0.05828629557291753,0.020065192599392014
8,1,7,4,65,either,matching,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.6859875,0.00036145978071830203,0.686121,0.0002661269698894945,-0.0001335000000000003,0.0003422118008875001,-0.39010928218658225,-9.792317708333354e-05,0.0002510147324218208,1.0,-0.006365006510416681,0.016315957607418354
8,1,7,4,65,either,even,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.6867347500000001,0.0001637477686283676,0.68619025,0.00012989911642778164,0.0005445000000000005,0.0002257821022408756,2.411617194613153,0.0003993945312500004,0.00016561273992494782,1.0,0.025960644531250025,0.010764828095121609
8,1,7,4,65,either,odd,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.0007472500000000063,0.00034256142767505077,6.924999999999709e-05,0.00023745644337435837,0.0006780000000000091,0.0003100542136217718,2.186714355790327,0.0004973177083333401,0.00022742691884583086,1.625,0.4391552998157774,0.2008288364929387
