n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
290,52,10000,0.59274605078999998,cross,13,11,17,1,3137,3100,3040,3082
290,52,10000,0.59274605078999998,both,13,11,17,1,3550,3513,3454,3496
290,52,10000,0.59274605078999998,either,13,11,17,1,6900,6863,6918,6960
290,52,10000,0.59274605078999998,direction_0,13,11,17,1,5248,5211,5216,5258
290,52,10000,0.59274605078999998,direction_1,13,11,17,1,5202,5165,5156,5198
290,53,10000,0.59274605078999998,cross,13,11,17,1,3139,3037,3089,3079
290,53,10000,0.59274605078999998,both,13,11,17,1,3541,3439,3531,3521
290,53,10000,0.59274605078999998,either,13,11,17,1,6963,6861,6921,6911
290,53,10000,0.59274605078999998,direction_0,13,11,17,1,5224,5122,5235,5225
290,53,10000,0.59274605078999998,direction_1,13,11,17,1,5280,5178,5217,5207
290,54,10000,0.59274605078999998,cross,13,11,17,1,3110,3091,3189,3012
290,54,10000,0.59274605078999998,both,13,11,17,1,3500,3481,3605,3428
290,54,10000,0.59274605078999998,either,13,11,17,1,6909,6890,6988,6811
290,54,10000,0.59274605078999998,direction_0,13,11,17,1,5218,5199,5234,5057
290,54,10000,0.59274605078999998,direction_1,13,11,17,1,5191,5172,5359,5182
290,55,10000,0.59274605078999998,cross,13,11,17,1,3076,3159,3093,3108
290,55,10000,0.59274605078999998,both,13,11,17,1,3503,3586,3508,3523
290,55,10000,0.59274605078999998,either,13,11,17,1,6841,6924,6892,6907
290,55,10000,0.59274605078999998,direction_0,13,11,17,1,5138,5221,5213,5228
290,55,10000,0.59274605078999998,direction_1,13,11,17,1,5206,5289,5187,5202
290,56,10000,0.59274605078999998,cross,13,11,17,1,3093,3119,3106,3158
290,56,10000,0.59274605078999998,both,13,11,17,1,3494,3520,3497,3549
290,56,10000,0.59274605078999998,either,13,11,17,1,6881,6907,6842,6894
290,56,10000,0.59274605078999998,direction_0,13,11,17,1,5206,5232,5186,5238
290,56,10000,0.59274605078999998,direction_1,13,11,17,1,5169,5195,5153,5205
290,57,10000,0.59274605078999998,cross,13,11,17,1,3046,3164,3119,3127
290,57,10000,0.59274605078999998,both,13,11,17,1,3441,3559,3520,3528
290,57,10000,0.59274605078999998,either,13,11,17,1,6836,6954,6873,6881
290,57,10000,0.59274605078999998,direction_0,13,11,17,1,5153,5271,5217,5225
290,57,10000,0.59274605078999998,direction_1,13,11,17,1,5124,5242,5176,5184
290,58,10000,0.59274605078999998,cross,13,11,17,1,3074,3082,3126,3197
290,58,10000,0.59274605078999998,both,13,11,17,1,3502,3510,3523,3594
290,58,10000,0.59274605078999998,either,13,11,17,1,6918,6926,6803,6874
290,58,10000,0.59274605078999998,direction_0,13,11,17,1,5201,5209,5172,5243
290,58,10000,0.59274605078999998,direction_1,13,11,17,1,5219,5227,5154,5225
290,59,10000,0.59274605078999998,cross,13,11,17,1,3074,3190,3096,3155
290,59,10000,0.59274605078999998,both,13,11,17,1,3465,3581,3516,3575
290,59,10000,0.59274605078999998,either,13,11,17,1,6810,6926,6845,6904
290,59,10000,0.59274605078999998,direction_0,13,11,17,1,5171,5287,5187,5246
290,59,10000,0.59274605078999998,direction_1,13,11,17,1,5104,5220,5174,5233
290,60,10000,0.59274605078999998,cross,13,11,17,1,3108,3130,3091,3057
290,60,10000,0.59274605078999998,both,13,11,17,1,3547,3569,3543,3509
290,60,10000,0.59274605078999998,either,13,11,17,1,6870,6892,6943,6909
290,60,10000,0.59274605078999998,direction_0,13,11,17,1,5190,5212,5317,5283
290,60,10000,0.59274605078999998,direction_1,13,11,17,1,5227,5249,5169,5135
290,61,10000,0.59274605078999998,cross,13,11,17,1,3085,3128,3113,3105
290,61,10000,0.59274605078999998,both,13,11,17,1,3477,3520,3525,3517
290,61,10000,0.59274605078999998,either,13,11,17,1,6872,6915,6895,6887
290,61,10000,0.59274605078999998,direction_0,13,11,17,1,5146,5189,5246,5238
290,61,10000,0.59274605078999998,direction_1,13,11,17,1,5203,5246,5174,5166
290,62,10000,0.59274605078999998,cross,13,11,17,1,3131,3176,3132,3054
290,62,10000,0.59274605078999998,both,13,11,17,1,3535,3580,3548,3470
290,62,10000,0.59274605078999998,either,13,11,17,1,6824,6869,6946,6868
290,62,10000,0.59274605078999998,direction_0,13,11,17,1,5150,5195,5249,5171
290,62,10000,0.59274605078999998,direction_1,13,11,17,1,5209,5254,5245,5167
290,63,10000,0.59274605078999998,cross,13,11,17,1,3045,3136,3131,3102
290,63,10000,0.59274605078999998,both,13,11,17,1,3440,3531,3510,3481
290,63,10000,0.59274605078999998,either,13,11,17,1,6864,6955,6898,6869
290,63,10000,0.59274605078999998,direction_0,13,11,17,1,5155,5246,5258,5229
290,63,10000,0.59274605078999998,direction_1,13,11,17,1,5149,5240,5150,5121
290,64,10000,0.59274605078999998,cross,13,11,17,1,3122,3105,3132,3117
290,64,10000,0.59274605078999998,both,13,11,17,1,3536,3519,3589,3574
290,64,10000,0.59274605078999998,either,13,11,17,1,6895,6878,6883,6868
290,64,10000,0.59274605078999998,direction_0,13,11,17,1,5193,5176,5214,5199
290,64,10000,0.59274605078999998,direction_1,13,11,17,1,5238,5221,5258,5243
290,65,10000,0.59274605078999998,cross,13,11,17,1,3131,3053,3111,3015
