observable,mode,topology,model,powers,L_min,train_max,n_train,train_sizes,pc,a4,a6,a8,condition_number,training_rmse,training_max_abs,withheld_L,withheld_true,predicted,signed_error,abs_error,withheld_batch_se,standardized_error,status
both,shared,torus_shared:wrapping_both,A,4,96,128,2,96 128,0.592609065231742328,22410.7805403051302,nan,nan,248494536.411,0.0,0.0,192,0.592760921825630005,0.592625556424498429,-0.000135365401131576457,0.000135365401131576457,0.000203534641205728114,-0.665073032922942274,ok
both,shared,torus_shared:wrapping_both,B,"4,6",96,128,2,96 128,,,,,,,,192,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",96,128,2,96 128,,,,,,,,192,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,128,128,1,128,,,,,,,,192,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,B,"4,6",128,128,1,128,,,,,,,,192,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",128,128,1,128,,,,,,,,192,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,16,192,8,16 24 32 48 64 96 128 192,0.592765098781060058,-2.80213798933053368,nan,nan,202351.956151,0.0000773043950990895569,0.000146260688172216292,256,0.592777028564663633,0.592765098128636466,-0.0000119304360271666363,0.0000119304360271666363,0.000200693361194348706,-0.0594460920688520695,ok
both,shared,torus_shared:wrapping_both,B,"4,6",16,192,8,16 24 32 48 64 96 128 192,0.592740420979360795,70.7521231611648583,-18768.3383196707141,nan,459717959.464,0.0000656445020333103618,0.000131694295372079962,256,0.592777028564663633,0.592740437385944639,-0.0000365911787189943630,0.0000365911787189943630,0.000200693361194348706,-0.182323812313651800,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",16,192,8,16 24 32 48 64 96 128 192,0.592769364048254439,-375.715784784590575,359500.809576372973,-67712135.2133080555,1.49340225086e+12,0.0000474693937091769892,0.000107533965632115290,256,0.592777028564663633,0.592769277843639198,-7.75072102443527673e-6,7.75072102443527673e-6,0.000200693361194348706,-0.0386197180530031808,ok
both,shared,torus_shared:wrapping_both,A,4,24,192,7,24 32 48 64 96 128 192,0.592740616907640179,43.2424674590148010,nan,nan,967715.062638,0.0000669006124153532199,0.000131798281896128288,256,0.592777028564663633,0.592740626975811711,-0.0000364015888519224934,0.0000364015888519224934,0.000200693361194348706,-0.181379137980910553,ok
both,shared,torus_shared:wrapping_both,B,"4,6",24,192,7,24 32 48 64 96 128 192,0.592766768602241247,-261.401523761028460,176651.915388276704,nan,4063507403.30,0.0000508508087123752473,0.000109007712718951151,256,0.592777028564663633,0.592766708367549893,-0.0000103201971137396111,0.0000103201971137396111,0.000200693361194348706,-0.0514227130001857578,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",24,192,7,24 32 48 64 96 128 192,0.592769584118167528,-385.714546732886711,375618.177912908460,-73707409.5241450481,2.26116471761e+13,0.0000507462211482295788,0.000107411859293052465,256,0.592777028564663633,0.592769495642469497,-7.53292219413584494e-6,7.53292219413584494e-6,0.000200693361194348706,-0.0375344861898100661,ok
both,shared,torus_shared:wrapping_both,A,4,32,192,6,32 48 64 96 128 192,0.592761287758667159,-84.8355618923107632,nan,nan,2924617.28164,0.0000557242116787767905,0.000112635390462830627,256,0.592777028564663633,0.592761268006348679,-0.0000157605583149540902,0.0000157605583149540902,0.000200693361194348706,-0.0785305414247947198,ok
both,shared,torus_shared:wrapping_both,B,"4,6",32,192,6,32 48 64 96 128 192,0.592769490556867158,-358.289778285392229,275779.299992285899,nan,27329610051.1,0.0000548029395980781321,0.000107299858213845493,256,0.592777028564663633,0.592769408115792357,-7.62044887127616437e-6,7.62044887127616437e-6,0.000200693361194348706,-0.0379706076271084319,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",32,192,6,32 48 64 96 128 192,0.592767179008419875,-1.40425807473964008,-907438.178841267936,840047425.724607086,3.61048066415e+14,0.0000547535266905189302,0.000106804675787668160,256,0.592777028564663633,0.592767175503136595,-9.85306152703798596e-6,9.85306152703798596e-6,0.000200693361194348706,-0.0490951044339549226,ok
both,shared,torus_shared:wrapping_both,A,4,48,192,5,48 64 96 128 192,0.592768478521479258,-237.045686823727536,nan,nan,14077411.5588,0.0000600412883864509885,0.000107236712673497663,256,0.592777028564663633,0.592768423329979420,-8.60523468421313848e-6,8.60523468421313848e-6,0.000200693361194348706,-0.0428775253600937348,ok
both,shared,torus_shared:wrapping_both,B,"4,6",48,192,5,48 64 96 128 192,0.592769347138542291,-340.110007050716767,233940.841278184265,nan,239705197827.,0.0000600333559615887807,0.000107282682400091818,256,0.592777028564663633,0.592769268781635264,-7.75978302836945170e-6,7.75978302836945170e-6,0.000200693361194348706,-0.0386648715343153975,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",48,192,5,48 64 96 128 192,0.592697191334881661,28693.0052289429064,-179255984.760582657,261547170765.613555,6.02648974490e+15,0.0000414786537917527150,0.0000744008178620831624,256,0.592777028564663633,0.592703249279068952,-0.0000737792855946811190,0.0000737792855946811190,0.000200693361194348706,-0.367621953987976054,ok
both,shared,torus_shared:wrapping_both,A,4,64,192,4,64 96 128 192,0.592773018737213728,-527.835209500434847,nan,nan,41997488.5813,0.0000667346922443022412,0.000106120182115038297,256,0.592777028564663633,0.592772895841002157,-4.13272366147640983e-6,4.13272366147640983e-6,0.000200693361194348706,-0.0205922290447581709,ok
both,shared,torus_shared:wrapping_both,B,"4,6",64,192,4,64 96 128 192,0.592700429825987686,22138.9797774328090,-88866366.3938416408,nan,1.76544290901e+12,0.0000438149202003818508,0.0000701461851500617754,256,0.592777028564663633,0.592705268742143633,-0.0000717598225200004937,0.0000717598225200004937,0.000200693361194348706,-0.357559523110030845,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",64,192,4,64 96 128 192,0.592813989504856882,-111326.422248822657,1569871089.84625341,-4587311001783.02427,1.04697470193e+17,0.0,0.0,256,0.592777028564663633,0.592793397926176157,0.0000163693615125235738,0.0000163693615125235738,0.000200693361194348706,0.0815640408586894314,ok
both,shared,torus_shared:wrapping_both,A,4,96,192,3,96 128 192,0.592706734772926555,12700.6404440744688,nan,nan,214532302.760,0.0000449812622324939649,0.0000614964504870331120,256,0.592777028564663633,0.592709691871215966,-0.0000673366934476672954,0.0000673366934476672954,0.000200693361194348706,-0.335520283515802810,ok
both,shared,torus_shared:wrapping_both,B,"4,6",96,192,3,96 128 192,0.592800795898263119,-74291.4678163705747,741129248.112368646,nan,1.64763996481e+13,0.0,0.0,256,0.592777028564663633,0.592786131588010970,9.10302334733714741e-6,9.10302334733714741e-6,0.000200693361194348706,0.0453578698027878666,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",96,192,3,96 128 192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,128,192,2,128 192,0.592777751346998600,-22870.5537293808548,nan,nan,669023751.877,0.0,0.0,256,0.592777028564663633,0.592772426381253068,-4.60218341056470673e-6,4.60218341056470673e-6,0.000200693361194348706,-0.0229314182750071900,ok
both,shared,torus_shared:wrapping_both,B,"4,6",128,192,2,128 192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",128,192,2,128 192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,192,192,1,192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,B,"4,6",192,192,1,192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",192,192,1,192,,,,,,,,256,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,16,256,9,16 24 32 48 64 96 128 192 256,0.592766703219904303,-2.93089043260586597,nan,nan,211786.563238,0.0000729771273296119009,0.000145044319722681081,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",16,256,9,16 24 32 48 64 96 128 192 256,0.592746545538598116,66.2275800717690729,-17710.7763060976454,nan,478256245.242,0.0000628830069835224090,0.000125621655933748992,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",16,256,9,16 24 32 48 64 96 128 192 256,0.592770923234743795,-381.483870930549311,363823.590954631032,-68447456.4668981573,1.55165895740e+12,0.0000448141171460574239,0.000106037270616685040,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,24,256,8,24 32 48 64 96 128 192 256,0.592746473575135312,40.7728937459348938,nan,nan,1013101.29663,0.0000636805977027418985,0.000125970690561768904,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",24,256,8,24 32 48 64 96 128 192 256,0.592768788365526706,-267.058784323611641,179543.156808026904,nan,4253282068.49,0.0000476790163852814719,0.000107050862984239349,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",24,256,8,24 32 48 64 96 128 192 256,0.592771533892347143,-415.564067754014004,419243.052421575724,-89147124.9845080113,2.32171844802e+13,0.0000475241535131065474,0.000105759934116843962,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,32,256,7,32 48 64 96 128 192 256,0.592764186233276423,-88.5533718195669488,nan,nan,3082480.31475,0.0000518705171781176973,0.000109780688444195530,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",32,256,7,32 48 64 96 128 192 256,0.592771402498034940,-380.758372136817909,296773.460196760544,nan,28293680002.1,0.0000507989226821803709,0.000105625636048263115,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",32,256,7,32 48 64 96 128 192 256,0.592770448683245134,-189.982432295427285,-344260.625052859238,457492375.792530030,3.69308190366e+14,0.0000507838159413481775,0.000105088826162732815,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,48,256,6,48 64 96 128 192 256,0.592770516590130630,-250.746360104076551,nan,nan,14761046.3467,0.0000548958422994561466,0.000105359952419965045,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",48,256,6,48 64 96 128 192 256,0.592771815698339839,-448.452828371580566,454703.240244549832,nan,248719006072.,0.0000548653921624995296,0.000105807693094674514,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",48,256,6,48 64 96 128 192 256,0.592734423188512933,20100.5443236281722,-129376948.414386707,191187298929.523954,5.75249064959e+15,0.0000436532669142987783,0.0000899880006929468225,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,64,256,5,64 96 128 192 256,0.592774214926328657,-552.130779744089014,nan,nan,44294581.6027,0.0000597096907702061843,0.000105210043140156002,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",64,256,5,64 96 128 192 256,0.592734878116119178,15971.6091343716732,-65938679.0337145046,nan,1.71717883223e+12,0.0000457245150035320332,0.0000868323818024250603,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",64,256,5,64 96 128 192 256,0.592801462904277767,-101671.215412643894,1457805938.35205530,-4286751891867.92199,9.41736087147e+16,4.32323526260453389e-6,7.49595795304084686e-6,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,96,256,4,96 128 192 256,0.592736192349957001,9634.42604046932197,nan,nan,216550877.863,0.0000465528424368887486,0.0000795314887467240809,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",96,256,4,96 128 192 256,0.592794246827740695,-70340.9551659882107,709748687.382514193,nan,1.52730735795e+13,2.76617044556640521e-6,4.26844930253175734e-6,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",96,256,4,96 128 192 256,0.592784267392965357,-27895.3261557203496,-297090576.332753165,5746828485191.49094,2.07753957555e+18,0.0,0.0,,,,,,,,ok
both,shared,torus_shared:wrapping_both,A,4,128,256,3,128 192 256,0.592780630660835995,-23730.3267691500221,nan,nan,648703505.331,1.71757909024719888e-6,2.24664140995173305e-6,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",128,256,3,128 192 256,0.592785489665245593,-40137.6028113493131,248869848.590974684,nan,1.44895714291e+14,0.0,0.0,,,,,,,,ok
both,shared,torus_shared:wrapping_both,C,"4,6,8",128,256,3,128 192 256,,,,,,,,,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,192,256,2,192 256,0.592784483683873484,-32019.4931940900071,nan,nan,3975912582.58,0.0,0.0,,,,,,,,ok
both,shared,torus_shared:wrapping_both,B,"4,6",192,256,2,192 256,,,,,,,,,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",192,256,2,192 256,,,,,,,,,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
both,shared,torus_shared:wrapping_both,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,16,1,16,,,,,,,,24,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",16,16,1,16,,,,,,,,24,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,16,1,16,,,,,,,,24,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,24,2,16 24,0.592397946819938780,64.4546174248215259,nan,nan,163335.876937,0.0,0.0,32,0.592779672002587965,0.592459415533150623,-0.000320256469437341577,0.000320256469437341577,0.00149037631784753309,-0.214882956473617368,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,24,2,16 24,,,,,,,,32,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,24,2,16 24,,,,,,,,32,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,24,24,1,24,,,,,,,,32,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",24,24,1,24,,,,,,,,32,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,24,1,24,,,,,,,,32,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,32,3,16 24 32,0.592598312342496917,49.8477238946490994,nan,nan,158374.879238,0.000119522793063667506,0.000156339150758571661,48,0.594947955790737559,0.592607702662301290,-0.00234025312843626937,0.00234025312843626937,0.00150309660104116670,-1.55695457418719470,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,32,3,16 24 32,0.592936440456562488,-228.899484011402279,66064.2259114118450,nan,552738203.994,0.0,0.0,48,0.594947955790737559,0.592898721902694731,-0.00204923388804282826,0.00204923388804282826,0.00150309660104116670,-1.36334144234200420,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,32,3,16 24 32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,24,32,2,24 32,0.592866436283801406,-90.9789429376648763,nan,nan,970681.782861,0.0,0.0,48,0.594947955790737559,0.592849297660351837,-0.00209865813038572177,0.00209865813038572177,0.00150309660104116670,-1.39622305641036033,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,32,2,24 32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,32,2,24 32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,32,32,1,32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",32,32,1,32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,32,1,32,,,,,,,,48,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,48,4,16 24 32 48,0.593539933168190797,-23.6127789763783149,nan,nan,164052.689775,0.000914931186464583288,0.00141247080049219432,64,0.594670760838317936,0.593538525736887750,-0.00113223510143018616,0.00113223510143018616,0.00149261963850650476,-0.758555677696352340,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,48,4,16 24 32 48,0.594607577945475879,-1325.90075877836051,319105.266967628456,nan,431019910.478,0.000537562030595826254,0.000860618381943084620,64,0.594670760838317936,0.594533191694535313,-0.000137569143782623356,0.000137569143782623356,0.00149261963850650476,-0.0921662426472381140,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,48,4,16 24 32 48,0.596000833286066532,-7722.29604271159689,5287593.48624521579,-858785720.759294633,1.59758324499e+12,0.0,0.0,64,0.594670760838317936,0.595614442165986908,0.000943681327668972007,0.000943681327668972007,0.00149261963850650476,0.632231617033531006,ok
M,shared,torus_shared:cluster_matching,A,4,24,48,3,24 32 48,0.594380670903459378,-679.036119158366877,nan,nan,838016.807658,0.000697373855579814524,0.000953419594117904969,64,0.594670760838317936,0.594340197196787284,-0.000330563641530651859,0.000330563641530651859,0.00149261963850650476,-0.221465424280099527,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,48,3,24 32 48,0.595838961897987084,-5947.37756739154731,2805227.11657832539,nan,4022565574.01,0.0,0.0,64,0.594670760838317936,0.595525291997934348,0.000854531159616411599,0.000854531159616411599,0.00149261963850650476,0.572504298865747234,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,48,3,24 32 48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,32,48,2,32 48,0.595481687184743613,-2833.26827164404066,nan,nan,2613374.03077,0.0,0.0,64,0.594670760838317936,0.595312811235858885,0.000642050397540948913,0.000642050397540948913,0.00149261963850650476,0.430150040222823245,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,48,2,32 48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,48,2,32 48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,48,48,1,48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",48,48,1,48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,48,1,48,,,,,,,,64,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,64,5,16 24 32 48 64,0.593867651015986105,-49.6136190212231744,nan,nan,173025.709388,0.000923152607435178176,0.00112589320174380404,96,0.591867838280574210,0.593867066877292222,0.00199922859671801179,0.00199922859671801179,0.00220238540056943641,0.907756015909432773,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,64,5,16 24 32 48 64,0.594673617988660824,-1372.08563268314107,329836.261695169655,nan,419236469.945,0.000482926322877038054,0.000892607114716417536,96,0.591867838280574210,0.594657884763017812,0.00279004648244360179,0.00279004648244360179,0.00220238540056943641,1.26682935771469563,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,64,5,16 24 32 48 64,0.595278684223830058,-5548.01720804020492,3710329.97488091890,-594396596.020010044,1.43699837922e+12,0.000249231247615778872,0.000432136314410582542,96,0.591867838280574210,0.595218020895533725,0.00335018261495951539,0.00335018261495951539,0.00220238540056943641,1.52116092582765531,ok
M,shared,torus_shared:cluster_matching,A,4,24,64,4,24 32 48 64,0.594525281567204274,-737.834565622054738,nan,nan,845901.866655,0.000616769545732277812,0.00104195568962579340,96,0.591867838280574210,0.594516594482327848,0.00264875620175363774,0.00264875620175363774,0.00220238540056943641,1.20267606254054817,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,64,4,24 32 48 64,0.595224178807314983,-4498.75335958316959,2086038.17910795330,nan,3728783765.80,0.000259669644727206834,0.000400693571034651230,96,0.591867838280574210,0.595173876564014278,0.00330603828344006779,0.00330603828344006779,0.00220238540056943641,1.50111705362071374,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,64,4,24 32 48 64,0.594287375984175935,11065.7495648603883,-20989000.7441430968,8231719287.27933921,3.17008622155e+13,0.0,0.0,96,0.591867838280574210,0.594391988352179069,0.00252415007160485856,0.00252415007160485856,0.00220238540056943641,1.14609825825771842,ok
M,shared,torus_shared:cluster_matching,A,4,32,64,3,32 48 64,0.595079994242715096,-2364.72570315261327,nan,nan,2533998.06770,0.000239619380481387797,0.000313428840554286560,96,0.591867838280574210,0.595052152536931857,0.00318431425635764713,0.00318431425635764713,0.00220238540056943641,1.44584787727630627,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,64,3,32 48 64,0.594402114759321722,6576.59590519168378,-8476518.85186717649,nan,35374949850.2,0.0,0.0,96,0.591867838280574210,0.594468716956957630,0.00260087867638341964,0.00260087867638341964,0.00220238540056943641,1.18093712195465473,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,64,3,32 48 64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,48,64,2,48 64,0.594542459174626568,2152.54472490944431,nan,nan,15530908.5257,0.0,0.0,96,0.591867838280574210,0.594567802713133505,0.00269996443255929460,0.00269996443255929460,0.00220238540056943641,1.22592732037780806,ok
M,shared,torus_shared:cluster_matching,B,"4,6",48,64,2,48 64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,64,2,48 64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,64,64,1,64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",64,64,1,64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",64,64,1,64,,,,,,,,96,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,96,6,16 24 32 48 64 96,0.593417445546431398,-13.5880991462471277,nan,nan,182788.580104,0.00110745601869873040,0.00154944728287984827,128,0.586579496171288572,0.593417394926817474,0.00683789875552890244,0.00683789875552890244,0.00273022887404537071,2.50451484874863675,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,96,6,16 24 32 48 64 96,0.593745385064354096,-696.864416198373657,172271.492924318025,nan,427028305.949,0.00103136272949892844,0.00186956215424437215,128,0.586579496171288572,0.593742828212107609,0.00716333204081903675,0.00716333204081903675,0.00273022887404537071,2.62371118733542377,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,96,6,16 24 32 48 64 96,0.593670069327060499,29.8966894271534893,-430104.054985943559,106916952.587684143,1.41036499423e+12,0.00102857281909529526,0.00180204839109113004,128,0.586579496171288572,0.593670084390338554,0.00709058821904998201,0.00709058821904998201,0.00273022887404537071,2.59706733250677328,ok
M,shared,torus_shared:cluster_matching,A,4,24,96,5,24 32 48 64 96,0.593706450529910650,-395.931789505156716,nan,nan,879838.222425,0.00112954033428890540,0.00183395064466113354,128,0.586579496171288572,0.593704975569056354,0.00712547939776778190,0.00712547939776778190,0.00273022887404537071,2.60984691265460966,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,96,5,24 32 48 64 96,0.593721306271262950,-506.099502435267100,62516.1243672921278,nan,3745399168.13,0.00112941700074984734,0.00184758916463213369,128,0.586579496171288572,0.593719435118217443,0.00713993894692887100,0.00713993894692887100,0.00273022887404537071,2.61514300680208106,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,96,5,24 32 48 64 96,0.592091103498568158,40490.1393277516477,-63299715.2257137936,23082371179.6643587,2.35410587166e+13,0.000560504254639298486,0.00100538400232827268,128,0.586579496171288572,0.592227868665133155,0.00564837249384458275,0.00564837249384458275,0.00273022887404537071,2.06882746993859482,ok
M,shared,torus_shared:cluster_matching,A,4,32,96,4,32 48 64 96,0.593798758216190141,-765.436643492862413,nan,nan,2624843.03633,0.00125421399432150305,0.00192190787058216156,128,0.586579496171288572,0.593795906742488050,0.00721641057119947810,0.00721641057119947810,0.00273022887404537071,2.64315224258358510,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,96,4,32 48 64 96,0.592281114376895421,28853.5433256292687,-29030668.0456121682,nan,27585058913.1,0.000682271375057816447,0.00109229308140964591,128,0.586579496171288572,0.592382001392228535,0.00580250522093996312,0.00580250522093996312,0.00273022887404537071,2.12528161140659652,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,96,4,32 48 64 96,0.590512800800176054,158745.973442254252,-432613611.350480433,279031571420.429227,4.08974893988e+14,0.0,0.0,128,0.586579496171288572,0.591009683029040702,0.00443018685775212977,0.00443018685775212977,0.00273022887404537071,1.62264303182316623,ok
M,shared,torus_shared:cluster_matching,A,4,48,96,3,48 64 96,0.592594366935861097,14257.2963249450892,nan,nan,13408268.9225,0.000897185005504530457,0.00122659281955100458,128,0.586579496171288572,0.592647479503542712,0.00606798333225413980,0.00606798333225413980,0.00273022887404537071,2.22251818883712478,ok
M,shared,torus_shared:cluster_matching,B,"4,6",48,96,3,48 64 96,0.590718247257034386,122702.473348174935,-230974665.736385606,nan,257443771103.,0.0,0.0,128,0.586579496171288572,0.591122832031912870,0.00454333586062429814,0.00454333586062429814,0.00273022887404537071,1.66408607857569577,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,96,3,48 64 96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,64,96,2,64 96,0.591177888112514216,58600.6801813177856,nan,nan,41813984.4923,0.0,0.0,128,0.586579496171288572,0.591396192657876948,0.00481669648658837641,0.00481669648658837641,0.00273022887404537071,1.76420978196289230,ok
M,shared,torus_shared:cluster_matching,B,"4,6",64,96,2,64 96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",64,96,2,64 96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,96,96,1,96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",96,96,1,96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",96,96,1,96,,,,,,,,128,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,128,7,16 24 32 48 64 96 128,0.592159909136391279,87.2253022846087017,nan,nan,192655.019673,0.00255004968504601645,0.00558073790467508781,192,0.597574924071262892,0.592159973321985823,-0.00541495074927706901,0.00541495074927706901,0.00337741555608852195,-1.60328234987709736,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,128,7,16 24 32 48 64 96 128,0.591948132742518376,623.185762003215315,-136084.974578331161,nan,442091964.390,0.00253140246883130538,0.00537092717696229120,192,0.597574924071262892,0.591948588603419261,-0.00562633546784363086,0.00562633546784363086,0.00337741555608852195,-1.66587006378322159,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,128,7,16 24 32 48 64 96 128,0.591317103425803611,8511.58900930862378,-6762622.05771454372,1182304600.95611823,1.44263136092e+12,0.00239506150732085425,0.00476779416001539134,192,0.597574924071262892,0.591323232410387191,-0.00625169166087570098,0.00625169166087570098,0.00337741555608852195,-1.85102826615625511,ok
M,shared,torus_shared:cluster_matching,A,4,24,128,6,24 32 48 64 96 128,0.592018847957812843,313.112390993573332,nan,nan,922565.396666,0.00274303989919305243,0.00544051822107676712,192,0.597574924071262892,0.592019078364638027,-0.00555584570662486494,0.00555584570662486494,0.00337741555608852195,-1.64499914634704975,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,128,6,24 32 48 64 96 128,0.591449932680417429,5724.43174068134956,-3111360.57391386949,nan,3886239980.19,0.00262360256298396529,0.00489105423766730449,192,0.597574924071262892,0.591454082952336060,-0.00612084111892683213,0.00612084111892683213,0.00337741555608852195,-1.81228546421914008,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,128,6,24 32 48 64 96 128,0.589240718376909027,81603.8301835437710,-122965720.783384809,44123738513.1839850,2.24707443176e+13,0.00173997260660456724,0.00293787333451287268,192,0.597574924071262892,0.589298336671444673,-0.00827658739981821884,0.00827658739981821884,0.00337741555608852195,-2.45056827102542361,ok
