n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
65,8,1,first,1,2,0,0,0,0,0,0
65,8,1,first,1,3,0,0,0,0,0,0
65,8,1,first,1,4,0,0,0,0,0,0
65,8,1,first,1,5,0,0,0,0,0,0
65,8,1,first,1,6,0,0,0,0,0,0
65,8,1,first,1,7,0,0,0,0,0,0
65,8,1,first,1,8,0,0,0,0,0,0
65,8,1,first,1,9,0,0,0,0,0,0
65,8,1,first,1,10,0,0,0,0,0,0
65,8,1,first,1,11,0,0,0,0,0,0
65,8,1,first,1,12,0,0,0,0,0,0
65,8,1,first,1,13,0,0,0,0,0,0
65,8,1,first,1,14,0,0,0,0,0,0
65,8,1,first,1,15,0,0,0,0,0,0
65,8,1,first,1,16,0,0,0,0,0,0
65,8,1,first,1,17,0,0,0,0,0,0
65,8,1,first,1,18,0,0,0,0,0,0
65,8,1,first,1,19,0,0,0,0,0,0
65,8,1,first,1,20,0,0,0,0,0,0
65,8,1,first,1,21,0,0,0,0,0,0
65,8,1,first,1,22,0,0,0,0,0,0
65,8,1,first,1,23,1,-1,1,9,-9,9
65,8,1,first,1,24,1,-1,1,10,-10,10
65,8,1,first,1,25,3,-3,3,33,-33,33
65,8,1,first,1,26,10,-9,9,79,-72,72
65,8,1,first,1,27,18,-18,18,160,-160,160
65,8,1,first,1,28,17,-17,17,122,-122,122
65,8,1,first,1,29,58,-53,53,417,-384,384
65,8,1,first,1,30,129,-120,120,851,-800,800
65,8,1,first,1,31,169,-148,150,1027,-916,924
65,8,1,first,1,32,272,-213,219,1625,-1300,1330
65,8,1,first,1,33,406,-299,309,2209,-1684,1726
65,8,1,first,1,34,503,-333,367,2598,-1768,1910
65,8,1,first,1,35,698,-370,438,3394,-1922,2192
65,8,1,first,1,36,790,-320,426,3554,-1512,1950
65,8,1,first,1,37,878,-265,485,3740,-1207,2093
65,8,1,first,1,38,1006,-89,479,4084,-415,1929
65,8,1,first,1,39,992,41,497,3980,142,1996
65,8,1,first,1,40,920,195,475,3580,785,1843
65,8,1,first,1,41,845,320,484,3248,1243,1823
65,8,1,first,1,42,683,372,432,2750,1551,1747
65,8,1,first,1,43,517,350,378,2146,1473,1571
65,8,1,first,1,44,421,308,330,1851,1415,1477
65,8,1,first,1,45,268,228,228,1189,1026,1026
65,8,1,first,1,46,167,150,150,810,733,733
65,8,1,first,1,47,116,108,108,600,562,562
65,8,1,first,1,48,54,51,51,289,272,272
65,8,1,first,1,49,28,28,28,147,147,147
65,8,1,first,1,50,17,17,17,102,102,102
65,8,1,first,1,51,8,8,8,47,47,47
65,8,1,first,1,52,4,4,4,25,25,25
65,8,1,first,1,53,1,1,1,6,6,6
65,8,1,first,1,54,0,0,0,0,0,0
65,8,1,first,1,55,0,0,0,0,0,0
65,8,1,first,1,56,0,0,0,0,0,0
65,8,1,first,1,57,0,0,0,0,0,0
65,8,1,first,1,58,0,0,0,0,0,0
65,8,1,first,1,59,0,0,0,0,0,0
65,8,1,first,1,60,0,0,0,0,0,0
65,8,1,first,1,61,0,0,0,0,0,0
65,8,1,first,1,62,0,0,0,0,0,0
65,8,1,first,1,63,0,0,0,0,0,0
65,8,1,first,1,64,0,0,0,0,0,0
65,8,1,first,1,65,0,0,0,0,0,0
65,7,4,second,1,0,0,0,0,0,0,0
65,7,4,second,1,1,0,0,0,0,0,0
65,7,4,second,1,2,0,0,0,0,0,0
65,7,4,second,1,3,0,0,0,0,0,0
65,7,4,second,1,4,0,0,0,0,0,0
65,7,4,second,1,5,0,0,0,0,0,0
65,7,4,second,1,6,0,0,0,0,0,0
65,7,4,second,1,7,0,0,0,0,0,0
65,7,4,second,1,8,0,0,0,0,0,0
65,7,4,second,1,9,0,0,0,0,0,0
65,7,4,second,1,10,0,0,0,0,0,0
65,7,4,second,1,11,0,0,0,0,0,0
65,7,4,second,1,12,0,0,0,0,0,0
65,7,4,second,1,13,0,0,0,0,0,0
65,7,4,second,1,14,0,0,0,0,0,0
65,7,4,second,1,15,0,0,0,0,0,0
65,7,4,second,1,16,0,0,0,0,0,0
65,7,4,second,1,17,0,0,0,0,0,0
65,7,4,second,1,18,0,0,0,0,0,0
65,7,4,second,1,19,0,0,0,0,0,0
65,7,4,second,1,20,0,0,0,0,0,0
65,7,4,second,1,21,0,0,0,0,0,0
65,7,4,second,1,22,0,0,0,0,0,0
65,7,4,second,1,23,1,-1,1,7,-7,7
65,7,4,second,1,24,1,-1,1,6,-6,6
65,7,4,second,1,25,3,-3,3,26,-26,26
65,7,4,second,1,26,10,-9,9,86,-76,76
65,7,4,second,1,27,18,-18,18,153,-153,153
65,7,4,second,1,28,17,-17,17,126,-126,126
65,7,4,second,1,29,58,-54,54,395,-377,377
65,7,4,second,1,30,129,-116,116,880,-799,799
65,7,4,second,1,31,169,-152,154,1026,-941,945
65,7,4,second,1,32,272,-230,232,1555,-1335,1343
65,7,4,second,1,33,406,-305,313,2212,-1728,1760
65,7,4,second,1,34,503,-346,380,2582,-1836,1990
65,7,4,second,1,35,698,-389,471,3307,-1950,2292
65,7,4,second,1,36,790,-295,469,3547,-1441,2145
65,7,4,second,1,37,878,-257,477,3761,-1226,2066
65,7,4,second,1,38,1006,-149,509,4124,-729,2071
65,7,4,second,1,39,992,38,494,3967,140,1964
65,7,4,second,1,40,920,233,475,3601,929,1835
65,7,4,second,1,41,845,354,474,3384,1427,1875
65,7,4,second,1,42,683,374,444,2778,1556,1812
65,7,4,second,1,43,517,319,343,2149,1354,1450
65,7,4,second,1,44,421,330,338,1828,1434,1468
65,7,4,second,1,45,268,230,232,1210,1051,1061
65,7,4,second,1,46,167,157,157,840,800,800
65,7,4,second,1,47,116,107,107,585,545,545
65,7,4,second,1,48,54,54,54,291,291,291
65,7,4,second,1,49,28,28,28,156,156,156
65,7,4,second,1,50,17,16,16,97,91,91
65,7,4,second,1,51,8,8,8,46,46,46
65,7,4,second,1,52,4,4,4,28,28,28
65,7,4,second,1,53,1,0,0,6,0,0
65,7,4,second,1,54,0,0,0,0,0,0
65,7,4,second,1,55,0,0,0,0,0,0
65,7,4,second,1,56,0,0,0,0,0,0
65,7,4,second,1,57,0,0,0,0,0,0
65,7,4,second,1,58,0,0,0,0,0,0
65,7,4,second,1,59,0,0,0,0,0,0
65,7,4,second,1,60,0,0,0,0,0,0
65,7,4,second,1,61,0,0,0,0,0,0
65,7,4,second,1,62,0,0,0,0,0,0
65,7,4,second,1,63,0,0,0,0,0,0
65,7,4,second,1,64,0,0,0,0,0,0
65,7,4,second,1,65,0,0,0,0,0,0
65,8,1,first,2,0,0,0,0,0,0,0
65,8,1,first,2,1,0,0,0,0,0,0
65,8,1,first,2,2,0,0,0,0,0,0
65,8,1,first,2,3,0,0,0,0,0,0
65,8,1,first,2,4,0,0,0,0,0,0
65,8,1,first,2,5,0,0,0,0,0,0
65,8,1,first,2,6,0,0,0,0,0,0
65,8,1,first,2,7,0,0,0,0,0,0
65,8,1,first,2,8,0,0,0,0,0,0
65,8,1,first,2,9,0,0,0,0,0,0
65,8,1,first,2,10,0,0,0,0,0,0
65,8,1,first,2,11,0,0,0,0,0,0
65,8,1,first,2,12,0,0,0,0,0,0
65,8,1,first,2,13,0,0,0,0,0,0
65,8,1,first,2,14,0,0,0,0,0,0
65,8,1,first,2,15,0,0,0,0,0,0
65,8,1,first,2,16,0,0,0,0,0,0
65,8,1,first,2,17,0,0,0,0,0,0
65,8,1,first,2,18,0,0,0,0,0,0
65,8,1,first,2,19,0,0,0,0,0,0
65,8,1,first,2,20,0,0,0,0,0,0
65,8,1,first,2,21,0,0,0,0,0,0
65,8,1,first,2,22,0,0,0,0,0,0
65,8,1,first,2,23,1,-1,1,10,-10,10
65,8,1,first,2,24,2,-2,2,24,-24,24
65,8,1,first,2,25,6,-6,6,44,-44,44
65,8,1,first,2,26,6,-6,6,46,-46,46
65,8,1,first,2,27,16,-16,16,113,-113,113
65,8,1,first,2,28,28,-28,28,206,-206,206
65,8,1,first,2,29,51,-46,46,332,-295,295
65,8,1,first,2,30,83,-77,77,522,-490,490
65,8,1,first,2,31,188,-155,155,1175,-994,994
65,8,1,first,2,32,279,-230,236,1604,-1374,1392
65,8,1,first,2,33,369,-272,286,2024,-1556,1612
65,8,1,first,2,34,535,-352,382,2704,-1854,1990
65,8,1,first,2,35,689,-381,447,3347,-1954,2246
65,8,1,first,2,36,825,-334,480,3702,-1607,2175
65,8,1,first,2,37,893,-234,478,3798,-1086,2074
65,8,1,first,2,38,968,-84,476,4004,-384,1962
65,8,1,first,2,39,969,66,480,3830,227,1897
65,8,1,first,2,40,965,214,480,3836,915,1903
65,8,1,first,2,41,868,355,489,3465,1438,1982
65,8,1,first,2,42,664,344,414,2698,1421,1683
65,8,1,first,2,43,562,369,401,2372,1599,1717
65,8,1,first,2,44,383,293,311,1636,1275,1333
65,8,1,first,2,45,282,238,240,1301,1122,1126
65,8,1,first,2,46,169,157,157,812,757,757
65,8,1,first,2,47,96,87,87,471,433,433
65,8,1,first,2,48,51,50,50,264,260,260
65,8,1,first,2,49,22,21,21,120,115,115
65,8,1,first,2,50,17,17,17,88,88,88
65,8,1,first,2,51,9,9,9,59,59,59
65,8,1,first,2,52,3,3,3,18,18,18
65,8,1,first,2,53,1,1,1,6,6,6
65,8,1,first,2,54,0,0,0,0,0,0
65,8,1,first,2,55,0,0,0,0,0,0
65,8,1,first,2,56,0,0,0,0,0,0
65,8,1,first,2,57,0,0,0,0,0,0
65,8,1,first,2,58,0,0,0,0,0,0
65,8,1,first,2,59,0,0,0,0,0,0
65,8,1,first,2,60,0,0,0,0,0,0
65,8,1,first,2,61,0,0,0,0,0,0
65,8,1,first,2,62,0,0,0,0,0,0
65,8,1,first,2,63,0,0,0,0,0,0
65,8,1,first,2,64,0,0,0,0,0,0
65,8,1,first,2,65,0,0,0,0,0,0
65,7,4,second,2,0,0,0,0,0,0,0
65,7,4,second,2,1,0,0,0,0,0,0
65,7,4,second,2,2,0,0,0,0,0,0
65,7,4,second,2,3,0,0,0,0,0,0
65,7,4,second,2,4,0,0,0,0,0,0
65,7,4,second,2,5,0,0,0,0,0,0
65,7,4,second,2,6,0,0,0,0,0,0
65,7,4,second,2,7,0,0,0,0,0,0
65,7,4,second,2,8,0,0,0,0,0,0
65,7,4,second,2,9,0,0,0,0,0,0
65,7,4,second,2,10,0,0,0,0,0,0
65,7,4,second,2,11,0,0,0,0,0,0
65,7,4,second,2,12,0,0,0,0,0,0
65,7,4,second,2,13,0,0,0,0,0,0
65,7,4,second,2,14,0,0,0,0,0,0
65,7,4,second,2,15,0,0,0,0,0,0
65,7,4,second,2,16,0,0,0,0,0,0
65,7,4,second,2,17,0,0,0,0,0,0
65,7,4,second,2,18,0,0,0,0,0,0
65,7,4,second,2,19,0,0,0,0,0,0
65,7,4,second,2,20,0,0,0,0,0,0
65,7,4,second,2,21,0,0,0,0,0,0
65,7,4,second,2,22,0,0,0,0,0,0
65,7,4,second,2,23,1,-1,1,8,-8,8
65,7,4,second,2,24,2,-2,2,18,-18,18
65,7,4,second,2,25,6,-6,6,57,-57,57
65,7,4,second,2,26,6,-6,6,49,-49,49
65,7,4,second,2,27,16,-15,15,123,-115,115
65,7,4,second,2,28,28,-27,27,185,-178,178
65,7,4,second,2,29,51,-49,49,371,-361,361
65,7,4,second,2,30,83,-80,80,532,-521,521
65,7,4,second,2,31,188,-167,171,1132,-1035,1053
65,7,4,second,2,32,279,-237,239,1675,-1460,1470
65,7,4,second,2,33,369,-276,292,1994,-1530,1600
65,7,4,second,2,34,535,-350,386,2718,-1862,1996
65,7,4,second,2,35,689,-370,468,3278,-1852,2246
65,7,4,second,2,36,825,-348,486,3750,-1648,2238
65,7,4,second,2,37,893,-220,464,3697,-1021,1913
65,7,4,second,2,38,968,-90,500,3994,-419,2081
65,7,4,second,2,39,969,66,468,3906,251,1869
65,7,4,second,2,40,965,263,511,3838,1005,1993
65,7,4,second,2,41,868,352,500,3434,1426,1978
65,7,4,second,2,42,664,324,396,2655,1338,1602
65,7,4,second,2,43,562,355,391,2344,1527,1663
65,7,4,second,2,44,383,295,303,1670,1331,1355
65,7,4,second,2,45,282,248,250,1310,1162,1172
65,7,4,second,2,46,169,150,150,810,723,723
65,7,4,second,2,47,96,92,92,484,463,463
65,7,4,second,2,48,51,51,51,285,285,285
65,7,4,second,2,49,22,22,22,123,123,123
65,7,4,second,2,50,17,17,17,92,92,92
65,7,4,second,2,51,9,9,9,55,55,55
65,7,4,second,2,52,3,3,3,20,20,20
65,7,4,second,2,53,1,1,1,7,7,7
65,7,4,second,2,54,0,0,0,0,0,0
65,7,4,second,2,55,0,0,0,0,0,0
65,7,4,second,2,56,0,0,0,0,0,0
65,7,4,second,2,57,0,0,0,0,0,0
65,7,4,second,2,58,0,0,0,0,0,0
65,7,4,second,2,59,0,0,0,0,0,0
65,7,4,second,2,60,0,0,0,0,0,0
65,7,4,second,2,61,0,0,0,0,0,0
65,7,4,second,2,62,0,0,0,0,0,0
65,7,4,second,2,63,0,0,0,0,0,0
65,7,4,second,2,64,0,0,0,0,0,0
65,7,4,second,2,65,0,0,0,0,0,0
65,8,1,first,3,0,0,0,0,0,0,0
65,8,1,first,3,1,0,0,0,0,0,0
65,8,1,first,3,2,0,0,0,0,0,0
65,8,1,first,3,3,0,0,0,0,0,0
65,8,1,first,3,4,0,0,0,0,0,0
65,8,1,first,3,5,0,0,0,0,0,0
65,8,1,first,3,6,0,0,0,0,0,0
65,8,1,first,3,7,0,0,0,0,0,0
65,8,1,first,3,8,0,0,0,0,0,0
65,8,1,first,3,9,0,0,0,0,0,0
65,8,1,first,3,10,0,0,0,0,0,0
65,8,1,first,3,11,0,0,0,0,0,0
65,8,1,first,3,12,0,0,0,0,0,0
65,8,1,first,3,13,0,0,0,0,0,0
65,8,1,first,3,14,0,0,0,0,0,0
65,8,1,first,3,15,0,0,0,0,0,0
65,8,1,first,3,16,0,0,0,0,0,0
65,8,1,first,3,17,0,0,0,0,0,0
65,8,1,first,3,18,0,0,0,0,0,0
65,8,1,first,3,19,0,0,0,0,0,0
65,8,1,first,3,20,0,0,0,0,0,0
65,8,1,first,3,21,0,0,0,0,0,0
65,8,1,first,3,22,0,0,0,0,0,0
65,8,1,first,3,23,1,-1,1,9,-9,9
65,8,1,first,3,24,1,-1,1,9,-9,9
65,8,1,first,3,25,5,-5,5,40,-40,40
65,8,1,first,3,26,10,-9,9,82,-74,74
65,8,1,first,3,27,13,-12,12,100,-96,96
65,8,1,first,3,28,35,-32,32,271,-248,248
65,8,1,first,3,29,52,-50,50,334,-322,322
65,8,1,first,3,30,100,-90,90,666,-603,603
65,8,1,first,3,31,171,-147,147,1096,-953,953
65,8,1,first,3,32,293,-229,237,1709,-1402,1434
65,8,1,first,3,33,366,-284,292,2013,-1593,1625
65,8,1,first,3,34,506,-323,345,2621,-1750,1840
65,8,1,first,3,35,651,-362,424,3170,-1800,2070
65,8,1,first,3,36,805,-335,453,3725,-1663,2171
65,8,1,first,3,37,987,-238,524,4197,-1062,2248
65,8,1,first,3,38,1026,-135,517,4205,-574,2104
65,8,1,first,3,39,979,89,459,3947,353,1829
65,8,1,first,3,40,923,198,490,3706,790,1938
65,8,1,first,3,41,848,327,487,3429,1344,1964
65,8,1,first,3,42,712,365,431,2896,1541,1785
65,8,1,first,3,43,521,355,375,2222,1524,1600
65,8,1,first,3,44,358,286,290,1540,1260,1276
65,8,1,first,3,45,251,201,201,1154,945,945
65,8,1,first,3,46,174,150,152,795,688,698
65,8,1,first,3,47,100,94,94,504,476,476
65,8,1,first,3,48,54,53,53,290,285,285
65,8,1,first,3,49,28,27,27,150,145,145
65,8,1,first,3,50,19,17,17,130,121,121
65,8,1,first,3,51,6,6,6,39,39,39
65,8,1,first,3,52,4,4,4,25,25,25
65,8,1,first,3,53,1,1,1,6,6,6
65,8,1,first,3,54,0,0,0,0,0,0
65,8,1,first,3,55,0,0,0,0,0,0
65,8,1,first,3,56,0,0,0,0,0,0
65,8,1,first,3,57,0,0,0,0,0,0
65,8,1,first,3,58,0,0,0,0,0,0
65,8,1,first,3,59,0,0,0,0,0,0
65,8,1,first,3,60,0,0,0,0,0,0
65,8,1,first,3,61,0,0,0,0,0,0
65,8,1,first,3,62,0,0,0,0,0,0
65,8,1,first,3,63,0,0,0,0,0,0
65,8,1,first,3,64,0,0,0,0,0,0
65,8,1,first,3,65,0,0,0,0,0,0
65,7,4,second,3,0,0,0,0,0,0,0
65,7,4,second,3,1,0,0,0,0,0,0
65,7,4,second,3,2,0,0,0,0,0,0
65,7,4,second,3,3,0,0,0,0,0,0
65,7,4,second,3,4,0,0,0,0,0,0
65,7,4,second,3,5,0,0,0,0,0,0
65,7,4,second,3,6,0,0,0,0,0,0
65,7,4,second,3,7,0,0,0,0,0,0
65,7,4,second,3,8,0,0,0,0,0,0
65,7,4,second,3,9,0,0,0,0,0,0
65,7,4,second,3,10,0,0,0,0,0,0
65,7,4,second,3,11,0,0,0,0,0,0
65,7,4,second,3,12,0,0,0,0,0,0
65,7,4,second,3,13,0,0,0,0,0,0
65,7,4,second,3,14,0,0,0,0,0,0
65,7,4,second,3,15,0,0,0,0,0,0
65,7,4,second,3,16,0,0,0,0,0,0
65,7,4,second,3,17,0,0,0,0,0,0
65,7,4,second,3,18,0,0,0,0,0,0
65,7,4,second,3,19,0,0,0,0,0,0
65,7,4,second,3,20,0,0,0,0,0,0
65,7,4,second,3,21,0,0,0,0,0,0
65,7,4,second,3,22,0,0,0,0,0,0
65,7,4,second,3,23,1,-1,1,9,-9,9
65,7,4,second,3,24,1,-1,1,11,-11,11
65,7,4,second,3,25,5,-5,5,49,-49,49
65,7,4,second,3,26,10,-10,10,80,-80,80
65,7,4,second,3,27,13,-11,11,102,-84,84
65,7,4,second,3,28,35,-35,35,255,-255,255
65,7,4,second,3,29,52,-44,44,370,-323,323
65,7,4,second,3,30,100,-91,93,655,-611,617
65,7,4,second,3,31,171,-139,141,1020,-849,859
65,7,4,second,3,32,293,-240,240,1667,-1352,1352
65,7,4,second,3,33,366,-278,290,2026,-1622,1668
65,7,4,second,3,34,506,-324,348,2566,-1689,1793
65,7,4,second,3,35,651,-348,410,3144,-1806,2056
65,7,4,second,3,36,805,-309,469,3611,-1486,2102
65,7,4,second,3,37,987,-266,516,4279,-1226,2244
65,7,4,second,3,38,1026,-132,526,4214,-671,2185
65,7,4,second,3,39,979,64,488,3932,236,1920
65,7,4,second,3,40,923,235,453,3688,932,1802
65,7,4,second,3,41,848,316,494,3391,1285,1965
65,7,4,second,3,42,712,376,440,2862,1548,1798
65,7,4,second,3,43,521,359,385,2215,1583,1665
65,7,4,second,3,44,358,274,284,1584,1249,1279
65,7,4,second,3,45,251,203,203,1168,969,969
65,7,4,second,3,46,174,161,161,840,783,783
65,7,4,second,3,47,100,94,94,501,477,477
65,7,4,second,3,48,54,50,50,277,253,253
65,7,4,second,3,49,28,28,28,154,154,154
65,7,4,second,3,50,19,19,19,106,106,106
65,7,4,second,3,51,6,6,6,38,38,38
65,7,4,second,3,52,4,4,4,29,29,29
65,7,4,second,3,53,1,1,1,4,4,4
65,7,4,second,3,54,0,0,0,0,0,0
65,7,4,second,3,55,0,0,0,0,0,0
65,7,4,second,3,56,0,0,0,0,0,0
65,7,4,second,3,57,0,0,0,0,0,0
65,7,4,second,3,58,0,0,0,0,0,0
65,7,4,second,3,59,0,0,0,0,0,0
65,7,4,second,3,60,0,0,0,0,0,0
65,7,4,second,3,61,0,0,0,0,0,0
65,7,4,second,3,62,0,0,0,0,0,0
65,7,4,second,3,63,0,0,0,0,0,0
65,7,4,second,3,64,0,0,0,0,0,0
65,7,4,second,3,65,0,0,0,0,0,0
65,8,1,first,4,0,0,0,0,0,0,0
65,8,1,first,4,1,0,0,0,0,0,0
65,8,1,first,4,2,0,0,0,0,0,0
65,8,1,first,4,3,0,0,0,0,0,0
65,8,1,first,4,4,0,0,0,0,0,0
65,8,1,first,4,5,0,0,0,0,0,0
65,8,1,first,4,6,0,0,0,0,0,0
65,8,1,first,4,7,0,0,0,0,0,0
65,8,1,first,4,8,0,0,0,0,0,0
65,8,1,first,4,9,0,0,0,0,0,0
65,8,1,first,4,10,0,0,0,0,0,0
65,8,1,first,4,11,0,0,0,0,0,0
65,8,1,first,4,12,0,0,0,0,0,0
65,8,1,first,4,13,0,0,0,0,0,0
65,8,1,first,4,14,0,0,0,0,0,0
65,8,1,first,4,15,0,0,0,0,0,0
65,8,1,first,4,16,0,0,0,0,0,0
65,8,1,first,4,17,0,0,0,0,0,0
65,8,1,first,4,18,0,0,0,0,0,0
65,8,1,first,4,19,0,0,0,0,0,0
65,8,1,first,4,20,0,0,0,0,0,0
65,8,1,first,4,21,0,0,0,0,0,0
65,8,1,first,4,22,0,0,0,0,0,0
65,8,1,first,4,23,1,-1,1,8,-8,8
65,8,1,first,4,24,2,-2,2,20,-20,20
65,8,1,first,4,25,3,-3,3,26,-26,26
65,8,1,first,4,26,7,-7,7,56,-56,56
