n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
340,18,4,first,0,150000,29067829,31485448,5659669725,6634017580,6114438950,2417619,64809405
340,14,12,second,0,150000,29085786,31482187,5666180826,6632433195,6117404680,2396401,63804661
340,18,4,first,1,150000,29082118,31496170,5665105644,6638325810,6119326096,2414052,64779262
340,14,12,second,1,150000,29080703,31486939,5664385521,6634466677,6117269786,2406236,64312626
340,18,4,first,2,150000,29073443,31481602,5661940093,6632457540,6114913964,2408159,64569705
340,14,12,second,2,150000,29070820,31491278,5660739944,6636520144,6116042789,2420458,65174510
340,18,4,first,3,150000,29077424,31490193,5663431844,6635969009,6117355309,2412769,64690235
340,14,12,second,3,150000,29078775,31489663,5663808757,6635794057,6117471016,2410888,64660782
340,18,4,first,4,150000,29078358,31486985,5663681990,6634525047,6116842582,2408627,64521873
340,14,12,second,4,150000,29077063,31481634,5663056947,6632571978,6115633044,2404571,64362837
340,18,4,first,5,150000,29076563,31489087,5663200761,6635414501,6116924110,2412524,64767042
340,14,12,second,5,150000,29076674,31493282,5663196510,6637324288,6117791127,2416608,64938544
340,18,4,first,6,150000,29069872,31482802,5660516750,6632855484,6114305436,2412930,64761362
340,14,12,second,6,150000,29068711,31479358,5660086327,6631582316,6113466961,2410647,64734721
340,18,4,first,7,150000,29077321,31482674,5663293871,6632811124,6115869694,2405353,64365607
340,14,12,second,7,150000,29081370,31491272,5664748196,6636398120,6118263966,2409902,64618384
340,18,4,first,8,150000,29078495,31494462,5663779329,6637752710,6118309357,2415967,64913325
340,14,12,second,8,150000,29075307,31491898,5662442099,6636781304,6117105865,2416591,65011673
340,18,4,first,9,150000,29078790,31486050,5663773076,6634044336,6116668373,2407260,64480666
340,14,12,second,9,150000,29078556,31483816,5663819824,6633383040,6116372609,2405260,64457646
340,18,4,first,10,150000,29071885,31483065,5661333983,6632933291,6114815555,2411180,64636164
340,14,12,second,10,150000,29077635,31487892,5663303753,6634960256,6116824419,2410257,64615171
340,18,4,first,11,150000,29077446,31486253,5663362958,6634217421,6116493551,2408807,64593277
340,14,12,second,11,150000,29087270,31485822,5667127008,6634085396,6118596459,2398552,64019486
340,18,4,first,12,150000,29074965,31485151,5662324077,6633967231,6115884697,2410186,64521914
340,14,12,second,12,150000,29075772,31493483,5662628116,6637332819,6117492914,2417711,64975107
340,18,4,first,13,150000,29078772,31495856,5664038202,6638349604,6118712899,2417084,64962008
340,14,12,second,13,150000,29082797,31493669,5665498261,6637675759,6119217845,2410872,64738330
340,18,4,first,14,150000,29077152,31490663,5663239528,6636066713,6117314496,2413511,64677249
340,14,12,second,14,150000,29077355,31490558,5663455255,6636261138,6117412806,2413203,64890781
340,18,4,first,15,150000,29079762,31498781,5664349576,6639481527,6119406619,2419019,65017865
