N,batch,samples,a1,b1,a2,b2,delta_cos4,delta_M,mean_M_prime,root_gap_jackknife_pseudovalue,A_M,B,A_p_jackknife_pseudovalue
145,4,100000,12,1,9,8,1.9177170035671818,0.0006936158410918968,11.287413390917832,-6.14228952495327e-05,1.1764066961082915,1.74614952490293,0.6734134234713657
170,4,100000,13,1,11,7,1.5944636678200692,0.001839536699508689,11.994670786080816,-0.00015345143692001035,4.859295682556066,1.7481149502645532,2.781340595268269
65,5,100000,8,1,7,4,1.3633136094674556,0.0013766871224511353,8.393090460828036,-0.0001642889085322844,0.8917100973636284,1.7542011655339627,0.5091423086578315
85,5,100000,9,2,7,6,1.5944636678200692,1.813028610721054e-05,9.256643277176764,-1.9840134555040856e-06,0.015527294286961571,1.749530147408485,0.008990168609871785
130,5,100000,11,3,9,7,1.3633136094674556,0.0035585528696489344,10.862354308786713,-0.00032816124698173497,7.1094433814978055,1.7506333894332593,4.067974555141204
145,5,100000,12,1,9,8,1.9177170035671818,-0.000246023202167812,11.316357842166644,2.195274794200737e-05,-0.417267492006245,1.750627197337374,-0.24068020704940038
170,5,100000,13,1,11,7,1.5944636678200692,0.0005399137257643872,11.984573398913618,-4.506940847641937e-05,1.4262289179989551,1.7466433472684901,0.8168928093227044
65,6,100000,8,1,7,4,1.3633136094674556,-0.00017987160859495426,8.370715100831303,2.1355378066160655e-05,-0.11650674070923633,1.7495245946369011,-0.06618174402643386
85,6,100000,9,2,7,6,1.5944636678200692,0.0005458590404258916,9.24446136695407,-5.9167503908061705e-05,0.4674892558104984,1.7472277340444338,0.26810596212593435
130,6,100000,11,3,9,7,1.3633136094674556,0.0030010094883439215,10.860430407616734,-0.0002767233304784519,5.995557134106495,1.7503233235368254,3.430336389667997
145,6,100000,12,1,9,8,1.9177170035671818,0.00030809953369563396,11.28679871158519,-2.725723110427649e-05,0.5225520137152766,1.7460544347359013,0.298836211443821
170,6,100000,13,1,11,7,1.5944636678200692,0.0025632576193856046,11.962476747095115,-0.0002140231510475831,6.771067240183959,1.7434229598077904,3.8792160587337654
65,7,100000,8,1,7,4,1.3633136094674556,0.003693149837731946,8.385735834379528,-0.0004406698747920247,2.3921332216131868,1.7526640089468561,1.365665396477324
85,7,100000,9,2,7,6,1.5944636678200692,-0.0051702854279820345,9.266028135689046,0.0005585227217102841,-4.427979950958302,1.7513039105756238,-2.5308363845466926
130,7,100000,11,3,9,7,1.3633136094674556,-0.0001903771540570834,10.831459712463493,1.751746940295215e-05,-0.38034438365195494,1.7456542559655965,-0.2171512342090783
145,7,100000,12,1,9,8,1.9177170035671818,0.0030856846929299244,11.306306661677064,-0.0002732162583321948,5.233473516301484,1.749072291582729,2.9954220673588337
170,7,100000,13,1,11,7,1.5944636678200692,-0.004728988824382976,11.99031735610284,0.00039475116903482047,-12.492033990579017,1.7474804771585253,-7.154950605242457
65,8,100000,8,1,7,4,1.3633136094674556,-0.0004101328608349287,8.378200040133237,4.899475324857648e-05,-0.2656519461124826,1.7510889873130775,-0.1518380151402553
85,8,100000,9,2,7,6,1.5944636678200692,-0.00017125691460655372,9.243866921524726,1.8372260495695333e-05,-0.14666930770140701,1.7471153822805725,-0.08325030213004393
130,8,100000,11,3,9,7,1.3633136094674556,0.0013855291748977574,10.84225870518231,-0.00012780008619582214,2.768074996542275,1.7473946776723819,1.5842440372564568
145,8,100000,12,1,9,8,1.9177170035671818,-0.0009284054920541112,11.290091805881758,8.222067205659704e-05,-1.5746215308993599,1.7465638725355341,-0.9014310384558224
170,8,100000,13,1,11,7,1.5944636678200692,0.001597125043353004,11.992568708067434,-0.00013323232160678336,4.218944275338587,1.7478085913767314,2.414864742387186
65,9,100000,8,1,7,4,1.3633136094674556,0.0002593461418238809,8.381713749342431,-3.094932876106064e-05,0.16798411898042775,1.7518233714852582,0.09591403849225835
85,9,100000,9,2,7,6,1.5944636678200692,0.0009228015811536231,9.254605009103148,-9.961014287873313e-05,0.7903136020201673,1.7491449093328122,0.4513638641153792
130,9,100000,11,3,9,7,1.3633136094674556,-0.0026263141278191136,10.854947410468192,0.00024231086507840293,-5.246973215716143,1.7494396552629374,-3.003750268014004
145,9,100000,12,1,9,8,1.9177170035671818,0.0009932088637348792,11.289092514111376,-8.799719250568352e-05,1.6845312472859404,1.7464092832784863,0.9647622506295317
170,9,100000,13,1,11,7,1.5944636678200692,-0.002038595765771714,12.00305865255928,0.00017028234234554764,-5.385127464832498,1.749337406057908,-3.086404408646372
65,10,100000,8,1,7,4,1.3633136094674556,0.0009808446600167926,8.38100367769846,-0.00011706802347206599,0.6353143521273938,1.751674962682651,0.36280162959914025
85,10,100000,9,2,7,6,1.5944636678200692,-0.0007781624792532493,9.242486026083418,8.408947381792486e-05,-0.6664405485378102,1.746854389377136,-0.381034990383404
130,10,100000,11,3,9,7,1.3633136094674556,0.0014125116377069682,10.84049190745388,-0.0001302953583535672,2.821981822901828,1.7471099313818597,1.6151760980626009
145,10,100000,12,1,9,8,1.9177170035671818,-0.0034033815111343506,11.280764958579274,0.0003012833181490846,-5.772302998165162,1.745121020269737,-3.3031368821894027
170,10,100000,13,1,11,7,1.5944636678200692,0.0034583197074661252,11.993390852395398,-0.00028856286181047543,9.135451349177783,1.7479284114882312,5.230264492463698
65,11,100000,8,1,7,4,1.3633136094674556,0.0021480969194023944,8.377881236264493,-0.00025620864695966375,1.3913689478960083,1.7510223555853797,0.7940077219851299
85,11,100000,9,2,7,6,1.5944636678200692,-0.004283163265002981,9.263003093055813,0.00046275336646241574,-3.6682232206117584,1.7507321694891886,-2.096876297759734
130,11,100000,11,3,9,7,1.3633136094674556,0.004037943047034545,10.859962802130305,-0.0003723867070351797,8.067191502324635,1.7502479618100437,4.616205182131844
145,11,100000,12,1,9,8,1.9177170035671818,0.00015002243489313123,11.291989843534882,-1.326636379088246e-05,0.2544454531155482,1.7468574967195227,0.14544653782829767
170,11,100000,13,1,11,7,1.5944636678200692,0.0006690218635378934,11.986818341315516,-5.583527785288887e-05,1.7672792578118082,1.7469705273508145,1.012026528114395
65,12,100000,8,1,7,4,1.3633136094674556,-0.0005229155833288549,8.37955985175656,6.236231133705493e-05,-0.3387037607302689,1.751373195275052,-0.19326497114774585
85,12,100000,9,2,7,6,1.5944636678200692,-0.0010576180919982944,9.25918756001019,0.00011426654953514137,-0.9057743082797349,1.750011023616774,-0.5177765019381805
130,12,100000,11,3,9,7,1.3633136094674556,0.0010740833950518536,10.846284477119212,-9.905842405116393e-05,2.1458540490593943,1.7480434919690473,1.2279547089085474
145,12,100000,12,1,9,8,1.9177170035671818,0.00242676434304773,11.29393263673852,-0.00021488949730164974,4.1159120854910665,1.7471580445343344,2.3559532883960834
170,12,100000,13,1,11,7,1.5944636678200692,-0.0018411438039546077,11.990665220918263,0.00015367239252623253,-4.863540988288512,1.747531175314011,-2.785345463581482
65,13,100000,8,1,7,4,1.3633136094674556,0.0034842184461664704,8.390775347951806,-0.0004157717364794717,2.2568038294245985,1.7537172944587274,1.2885044016482412
85,13,100000,9,2,7,6,1.5944636678200692,0.0025547653635374346,9.25966425009044,-0.0002759801270478413,2.18797394587202,1.7501011193071225,1.2505499235656876
130,13,100000,11,3,9,7,1.3633136094674556,0.0009486392081665936,10.853435020835581,-8.745179979498339e-05,1.895235784594275,1.7491959107013613,1.0840758914689759
145,13,100000,12,1,9,8,1.9177170035671818,0.0015881145052189269,11.28827774057805,-0.00014064046466065114,2.693520573557267,1.7462832387748566,1.541919774393136
170,13,100000,13,1,11,7,1.5944636678200692,-0.0033934004225421744,11.994473382503491,0.00028326989249267704,-8.963961429444279,1.748086180475794,-5.134328274930747
65,14,100000,8,1,7,4,1.3633136094674556,-0.00029160601938885643,8.375044434727672,3.464705655527485e-05,-0.18887954111031993,1.7504294487669072,-0.1073735440836811
85,14,100000,9,2,7,6,1.5944636678200692,0.0015106475593002898,9.259397348855643,-0.00016307728083579318,1.2937616691998652,1.7500506742653643,0.7389527762959137
130,14,100000,11,3,9,7,1.3633136094674556,-0.0003437977065455832,10.822647695729694,3.163773097624584e-05,-0.6868551399703532,1.7442340656197564,-0.3921897718804503
145,14,100000,12,1,9,8,1.9177170035671818,0.0024921741470493516,11.275512752801905,-0.0002207751844568789,4.226850341020965,1.7443085102370819,2.420481355993393
170,14,100000,13,1,11,7,1.5944636678200692,0.001509381890492127,11.954548906459404,-0.00012606098381667558,3.9871631295834673,1.7422675486267947,2.2848826886615803
65,15,100000,8,1,7,4,1.3633136094674556,0.002104049475889593,8.384933131575877,-0.000251239105469812,1.3628384637337922,1.752496239732368,0.7786067807425457
85,15,100000,9,2,7,6,1.5944636678200692,0.0030223423538043464,9.251235593708822,-0.0003263961353859642,2.5884202205063005,1.748508080880532,1.479000196591315
130,15,100000,11,3,9,7,1.3633136094674556,-0.0017292607453954871,10.845334061544515,0.00015951881513885484,-3.4547980068225788,1.7478903180629486,-1.9774378815889033
145,15,100000,12,1,9,8,1.9177170035671818,-0.0019185838625893302,11.2924769844396,0.00016984816084685342,-3.254012912165259,1.7469328568423315,-1.862140021266173
170,15,100000,13,1,11,7,1.5944636678200692,-0.002307992327246094,11.978170316222227,0.00019261782510043499,-6.096761839084199,1.745710155788688,-3.491239880688678
65,16,100000,8,1,7,4,1.3633136094674556,0.001335012494923836,8.38988205960953,-0.00015925321972018285,0.8647165375605875,1.7535305923781896,0.49353637244228976
85,16,100000,9,2,7,6,1.5944636678200692,-0.0005830371235415817,9.261774150991947,6.294577096204249e-05,-0.49932962689724314,1.7504998961773877,-0.2852264396983914
130,16,100000,11,3,9,7,1.3633136094674556,0.004900953808509483,10.836239600222475,-0.00045207471170189816,9.79135477067441,1.7464246074815515,5.604038993453956
145,16,100000,12,1,9,8,1.9177170035671818,0.00016971960507189307,11.299869991523487,-1.5009329852982457e-05,0.2878528257848382,1.7480765463095322,0.16455564589141997
170,16,100000,13,1,11,7,1.5944636678200692,-0.0033941850247502163,11.98968241863531,0.0002833104307621648,-8.9660340242031,1.747387940756379,-5.13506303986258
65,17,100000,8,1,7,4,1.3633136094674556,0.003977252825843394,8.373724226641174,-0.0004747226114130646,2.576152886690826,1.7501535181576888,1.4711971033603015
85,17,100000,9,2,7,6,1.5944636678200692,-0.001957594036672481,9.25986816816026,0.00021151618568903893,-1.6765393839938305,1.750139660363537,-0.9584441918909625
130,17,100000,11,3,9,7,1.3633136094674556,0.0016550342046086927,10.831521521485945,-0.00015269868272025072,3.3065047515420374,1.745664217428406,1.8928936966897052
145,17,100000,12,1,9,8,1.9177170035671818,-0.00028278064785845503,11.288121608245474,2.4993394998681397e-05,-0.4796099338602803,1.7462590852873474,-0.2740165148819193
170,17,100000,13,1,11,7,1.5944636678200692,-0.003408373089998099,11.97596334368166,0.0002844840007568709,-9.003513028683562,1.7453885094707697,-5.156334250697616
65,18,100000,8,1,7,4,1.3633136094674556,-0.000981516529099786,8.393254209869662,0.00011746628451271904,-0.6357495362993391,1.7542353899666687,-0.36403586718400266
85,18,100000,9,2,7,6,1.5944636678200692,0.00419809917354157,9.269040718136202,-0.00045339970744780016,3.595371905769626,1.7518732966538204,2.054492022881278
130,18,100000,11,3,9,7,1.3633136094674556,-0.001263391974145094,10.840811718616235,0.00011652703358134425,-2.524063583663827,1.747161473808411,-1.4445002630715162
145,18,100000,12,1,9,8,1.9177170035671818,0.0008321146710405851,11.295184371332773,-7.364031953404227e-05,1.4113075465535654,1.7473516863981842,0.8073598530561285
170,18,100000,13,1,11,7,1.5944636678200692,-0.0021129790670708862,11.970133167379585,0.00017631210363555378,-5.58161740436666,1.7445388139236302,-3.19569514056968
65,19,100000,8,1,7,4,1.3633136094674556,0.003982420362601702,8.383794885468438,-0.00047541920145593823,2.5795000122872915,1.7522583401579914,1.4733558824634387
85,19,100000,9,2,7,6,1.5944636678200692,0.0006746963301801418,9.253768760277648,-7.286713613695144e-05,0.5778291865385177,1.748986856085308,0.3301831639157075
130,19,100000,11,3,9,7,1.3633136094674556,-0.0005131880311666147,10.84061240505795,4.734561549183617e-05,-1.0252710540735386,1.747129351401041,-0.5869089080131653
145,19,100000,12,1,9,8,1.9177170035671818,-0.0016595919443207245,11.293026296163974,0.00014699453350743193,-2.8147498376520104,1.7470178347175382,-1.6115829714420569
170,19,100000,13,1,11,7,1.5944636678200692,-0.00031796584954142096,11.964810571128089,2.6508398746336904e-05,-0.839934359716535,1.7437630935852064,-0.48047047996805653
65,20,100000,8,1,7,4,1.3633136094674556,0.0010774687073451937,8.368438816124536,-0.00012870096720507887,0.6978998425019032,1.7490488388584624,0.39885289977693766
85,20,100000,9,2,7,6,1.5944636678200692,0.0031322180076992574,9.260044622356167,-0.0003382458183960541,2.6825208653008747,1.7501730106748898,1.5326947156172328
130,20,100000,11,3,9,7,1.3633136094674556,0.0026840135207079094,10.840897379967597,-0.00024755748765524456,5.362247761835268,1.747175279436327,3.068788804219375
145,20,100000,12,1,9,8,1.9177170035671818,0.002164066314773393,11.299842765029254,-0.00019162341000004447,3.6703632655133074,1.7480723344030198,2.1008742101971953
170,20,100000,13,1,11,7,1.5944636678200692,2.3446785708535653e-05,11.98139226913266,-1.987724199797522e-06,0.061936717323299265,1.7461797263298249,0.036027932485088725
65,21,100000,8,1,7,4,1.3633136094674556,0.0027567210097725,8.37811440920671,-0.0003290743964516601,1.785587966895396,1.7510710899876738,1.019823550027763
85,21,100000,9,2,7,6,1.5944636678200692,-0.001979556600512091,9.250649041355501,0.00021384109011054857,-1.6953487502673266,1.748397220928988,-0.9689790411850655
130,21,100000,11,3,9,7,1.3633136094674556,0.0012580517150268286,10.818346542976583,-0.0001161247775727358,2.5133945641959268,1.7435408695216914,1.4395137900411923
145,21,100000,12,1,9,8,1.9177170035671818,-0.001966621661678952,11.298162389605167,0.00017421017707701988,-3.3354873900641118,1.7478123823088767,-1.909963235571858
170,21,100000,13,1,11,7,1.5944636678200692,-0.0011709893956527067,11.974031975394599,9.772729643812202e-05,-3.093270015289117,1.7451070299839797,-1.7713284561216123
65,22,100000,8,1,7,4,1.3633136094674556,-0.0010817028254295603,8.377500852810826,0.00012899935558152546,-0.7006423725856721,1.7509428533923692,-0.3997776252999076
85,22,100000,9,2,7,6,1.5944636678200692,0.0021088793618175734,9.254101631201133,-0.00022786428026656813,1.8061044526825303,1.7490497695733178,1.0325223823862868
130,22,100000,11,3,9,7,1.3633136094674556,0.0022318084399123874,10.849829575453914,-0.00020582466221986864,4.458811298614035,1.7486148384135773,2.551457542387877
145,22,100000,12,1,9,8,1.9177170035671818,-0.0018127740604077665,11.308120944612138,0.00016048504105764787,-3.0745542660012166,1.7493529590107217,-1.759486922189581
170,22,100000,13,1,11,7,1.5944636678200692,0.0012055672685916243,11.974060742375519,-0.00010061913507531783,3.184610464614717,1.7451112225116714,1.823743658989935
65,23,100000,8,1,7,4,1.3633136094674556,0.0010538267871446536,8.370543824224509,-0.00012586422672873458,0.6825864582041321,1.7494887969024826,0.3900616514322253
85,23,100000,9,2,7,6,1.5944636678200692,-0.001466922850904172,9.256944801509347,0.00015826471819835146,-1.2563145814449683,1.749587136307618,-0.7171455907467726
130,23,100000,11,3,9,7,1.3633136094674556,0.0029885785611783807,10.848738143358709,-0.0002756261452571667,5.970722046333398,1.7484389375532436,3.416735388320286
145,23,100000,12,1,9,8,1.9177170035671818,0.0006513110110424511,11.278270959956913,-5.7750865384192766e-05,1.1046556166209107,1.7447352016274387,0.6331549141213612
170,23,100000,13,1,11,7,1.5944636678200692,-0.002343414166733286,11.97577762006622,0.00019555603078313943,-6.190331699220328,1.7453614419309798,-3.544495496319138
65,24,100000,8,1,7,4,1.3633136094674556,0.00021191523121323887,8.382586401919696,-2.5332510959732296e-05,0.13726208982150215,1.7520057605796315,0.07850714469627974
85,24,100000,9,2,7,6,1.5944636678200692,-0.0007392785982688069,9.280693551775293,8.009031421053574e-05,-0.6331392834891297,1.7540757131393503,-0.36291358144412733
130,24,100000,11,3,9,7,1.3633136094674556,0.004272836299997679,10.84554221454198,-0.00039411376544786804,8.536472230701726,1.747923865080208,4.885539607186007
145,24,100000,12,1,9,8,1.9177170035671818,0.004933611103766335,11.259005277526672,-0.000437031300785813,8.367647903381688,1.7417548233018283,4.791417650221519
170,24,100000,13,1,11,7,1.5944636678200692,0.0028910586838407164,11.962532218941366,-0.0002413353683095856,7.636982172824032,1.743431044328448,4.374255923738042
65,25,100000,8,1,7,4,1.3633136094674556,0.0035062082876562567,8.375140998094075,-0.0004184671061384683,2.271047126522457,1.7504496310311977,1.2968575323807283
85,25,100000,9,2,7,6,1.5944636678200692,-0.0003761911477973735,9.242978498046584,4.0460080189123546e-05,-0.32218083186655155,1.7469474678852421,-0.18333693345680271
130,25,100000,11,3,9,7,1.3633136094674556,0.000715643016167598,10.844662828917285,-6.601932321433513e-05,1.4297450933502052,1.7477821387294543,0.8183931815645076
145,25,100000,12,1,9,8,1.9177170035671818,-0.0011684604917858933,11.29350510860258,0.00010345716956421114,-1.9817666570461072,1.7470919064364727,-1.1342585929213918
170,25,100000,13,1,11,7,1.5944636678200692,0.0011598347026178116,11.984014006650273,-9.677684336096334e-05,3.063803926507534,1.7465618208976497,1.7541012878365927
65,26,100000,8,1,7,4,1.3633136094674556,-0.0013359643963656023,8.374865416740455,0.00015915235353826385,-0.865333104762732,1.7503920330422358,-0.49322378140259915
85,26,100000,9,2,7,6,1.5944636678200692,-0.0013168626757697995,9.261464489713738,0.00014225118585303904,-1.1277987661794977,1.7504413693739354,-0.6445834035173434
130,26,100000,11,3,9,7,1.3633136094674556,-0.0001726713744114186,10.830156689141868,1.588926691204872e-05,-0.3449709488521655,1.7454442539651827,-0.1969676008138123
145,26,100000,12,1,9,8,1.9177170035671818,4.798305165405592e-05,11.291791333101258,-4.227984956514663e-06,0.08138162354637271,1.7468267873898156,0.04635375477474962
170,26,100000,13,1,11,7,1.5944636678200692,-0.0004924149457856226,11.989693899422893,4.1160730398639295e-05,-1.3007567724640838,1.747389613977493,-0.7460471709255105
65,27,100000,8,1,7,4,1.3633136094674556,0.002845067037825487,8.36356655496938,-0.00033971243656314223,1.8428116047082899,1.7480305100036682,1.0527915473828022
85,27,100000,9,2,7,6,1.5944636678200692,0.002590026386273073,9.271684904717905,-0.0002796420708773015,2.2181724917547436,1.7523730549356877,1.267143305216097
130,27,100000,11,3,9,7,1.3633136094674556,0.0038889350210616716,10.843423403781284,-0.0003586995071594946,7.769496297884014,1.7475823865426716,4.446534993047885
145,27,100000,12,1,9,8,1.9177170035671818,0.0010587926641696388,11.288346238339773,-9.378480719970505e-05,1.7957646093530837,1.7462938352977224,1.0282150951918185
170,27,100000,13,1,11,7,1.5944636678200692,-0.0009782086957230139,11.97856107939873,8.161200840149478e-05,-2.584023082026687,1.7457671059929114,-1.4792353632164161
65,28,100000,8,1,7,4,1.3633136094674556,0.002988240381971836,8.377137459221046,-0.0003563893843623201,1.935548083873801,1.7508669021725276,1.1044745233042779
85,28,100000,9,2,7,6,1.5944636678200692,0.0021073762339057747,9.264986118228842,-0.00022757729082741995,1.8048171310539893,1.751106966510031,1.031221945919973
130,28,100000,11,3,9,7,1.3633136094674556,0.0013037538494199644,10.819278636126583,-0.00012034647495773407,2.6047004260963735,1.7436910904907437,1.4918470795433345
145,28,100000,12,1,9,8,1.9177170035671818,-0.00023770441915437133,11.289943666457885,2.1099734929250387e-05,-0.40315842548740966,1.7465409555415643,-0.23132815011928234
170,28,100000,13,1,11,7,1.5944636678200692,-0.0010345066454585565,11.988366155922577,8.63498928073362e-05,-2.7327389973763214,1.7471961073523914,-1.565110546259012
65,29,100000,8,1,7,4,1.3633136094674556,0.002493220300521331,8.374331594891387,-0.00029738478326945574,1.6149128445165382,1.7502804613971792,0.921615320633564
85,29,100000,9,2,7,6,1.5944636678200692,0.00129790188293171,9.25724705813403,-0.00014026633026226632,1.1115602022335025,1.7496442636119012,0.6355894189363469
130,29,100000,11,3,9,7,1.3633136094674556,0.001750623461465173,10.86025655202143,-0.00016139434023134183,3.4974774402708806,1.7502953040668812,2.0006873920778445
145,29,100000,12,1,9,8,1.9177170035671818,0.0015407306142974887,11.285048226796295,-0.0001365283787921898,2.613155156181715,1.7457836368057984,1.4968366858959388
170,29,100000,13,1,11,7,1.5944636678200692,0.0033591670422406807,11.986433348623258,-0.00028038926841940544,8.873530987288502,1.7469144181425602,5.082116338467266
65,30,100000,8,1,7,4,1.3633136094674556,0.0019688042942543438,8.37805539402965,-0.00023509135910726453,1.275237227318355,1.7510587554974324,0.7285638354451587
85,30,100000,9,2,7,6,1.5944636678200692,0.0015498912530753223,9.254276508361254,-0.00016734591066880702,1.3273710881880183,1.7490828218207217,0.7582952368147479
130,30,100000,11,3,9,7,1.3633136094674556,-0.006695303123581996,10.838349552045262,0.0006175356644855558,-13.37618976664734,1.746764658266682,-7.655137201984358
145,30,100000,12,1,9,8,1.9177170035671818,-0.0004839812209076808,11.284539707959766,4.277502376885071e-05,-0.820856034905679,1.7457049695421785,-0.46896641843775577
170,30,100000,13,1,11,7,1.5944636678200692,0.004611967557509955,12.000510070106847,-0.00038487049452691664,12.182912168201028,1.748965973180213,6.975861235543101
65,31,100000,8,1,7,4,1.3633136094674556,0.0006065707890025596,8.389811830281305,-7.23167050921264e-05,0.3928890511857052,1.7535159140698833,0.22411430274915603
85,31,100000,9,2,7,6,1.5944636678200692,0.004152146200940822,9.259339959632959,-0.0004484321406996424,3.5560164689765608,1.7500398275499607,2.0319824665459434
130,31,100000,11,3,9,7,1.3633136094674556,-0.003216816333385182,10.832480004023026,0.00029666962471849856,-6.426706143931905,1.745818691448025,-3.6775959859310055
145,31,100000,12,1,9,8,1.9177170035671818,-0.0005291215505682748,11.28464381338846,4.6907711887812266e-05,-0.8974162616641433,1.7457210745290834,-0.5142753808860948
170,31,100000,13,1,11,7,1.5944636678200692,0.001290146770797576,11.973390905940866,-0.00010770904440462591,3.4080345528712295,1.7450135999002188,1.9522498041924394
65,32,100000,8,1,7,4,1.3633136094674556,-0.0021866278582719123,8.379198442467434,0.00026103231732292967,-1.416326272396637,1.7512976587847473,-0.8089565988563578
85,32,100000,9,2,7,6,1.5944636678200692,0.0006021972407262446,9.253935579696044,-6.510046434708185e-05,0.515738897900452,1.7490183853981391,0.2949900109989487
130,32,100000,11,3,9,7,1.3633136094674556,-0.0017584286642141583,10.858659883227316,0.0001622718115437691,-3.5130710394269604,1.7500379766382794,-2.0115647610683984
145,32,100000,12,1,9,8,1.9177170035671818,0.0014428411279933326,11.282536906334974,-0.00012781427912422327,2.44712975660963,1.745395138495464,1.4012991560215118
170,32,100000,13,1,11,7,1.5944636678200692,-0.0018222762528771782,12.002706868664967,0.0001521613616054041,-4.813700716270321,1.7492861367320651,-2.7579577002267697
65,33,100000,8,1,7,4,1.3633136094674556,0.0006736098992332887,8.368611878405458,-8.066396849298711e-05,0.43631173636676474,1.7490850098084028,0.24998302996182778
85,33,100000,9,2,7,6,1.5944636678200692,-0.0012698283389849059,9.245938002317867,0.00013707545367692975,-1.087517218247353,1.747506822047324,-0.6211305862929063
130,33,100000,11,3,9,7,1.3633136094674556,-0.0027950318083522926,10.846578716441083,0.000257825035169499,-5.584045289996328,1.7480909131050837,-3.1960680683489846
145,33,100000,12,1,9,8,1.9177170035671818,-0.000745983482634589,11.305691533221907,6.610729982963175e-05,-1.2652248004832458,1.748977131936978,-0.7247711608817241
170,33,100000,13,1,11,7,1.5944636678200692,0.0015822287874653629,11.95750624050102,-0.00013211953701281615,4.1795945238819305,1.7426985533574184,2.3946952801318178
65,34,100000,8,1,7,4,1.3633136094674556,0.0005914775703375025,8.376245243346276,-7.082748091737957e-05,0.38311284621809727,1.750680424243482,0.2194990974914581
85,34,100000,9,2,7,6,1.5944636678200692,0.0003185098683994949,9.258119587394342,-3.436392149027377e-05,0.2727809385188611,1.7498091739578767,0.15571338361486303
130,34,100000,11,3,9,7,1.3633136094674556,0.0048343732720050854,10.835292475404783,-0.0004459308109784764,9.658337060406568,1.7462719639309292,5.5278775574462955
145,34,100000,12,1,9,8,1.9177170035671818,0.0032731416772931446,11.296287098277796,-0.0002898277471685565,5.551409812695762,1.7475222769546261,3.1775430748562106
170,34,100000,13,1,11,7,1.5944636678200692,0.005443590063838337,11.977959904360372,-0.00045432894856593277,14.379715121682349,1.7456794901599284,8.234810788449494
65,35,100000,8,1,7,4,1.3633136094674556,-0.00020963394548363792,8.387150028142218,2.5006398430284585e-05,-0.13578445159355473,1.7529595830692108,-0.07749650017006923
85,35,100000,9,2,7,6,1.5944636678200692,-0.0010123349938018613,9.246266860005624,0.00010926843966822808,-0.8669925710383266,1.7475689770231297,-0.49512854543891477
130,35,100000,11,3,9,7,1.3633136094674556,0.000640871554713804,10.837245709713052,-5.9123084648400603e-05,1.280363170071365,1.746586757308151,0.7329055645151777
145,35,100000,12,1,9,8,1.9177170035671818,0.001228864883281127,11.297198606645233,-0.00010872253078822187,2.0842154859504127,1.7476632862228814,1.191985681709207
170,35,100000,13,1,11,7,1.5944636678200692,0.001094485117312395,11.991789660648328,-9.129054376417773e-05,2.891177331008649,1.747695052250515,1.6546609170416424
65,36,100000,8,1,7,4,1.3633136094674556,-0.0007223137060434829,8.380498304236724,8.618553033430502e-05,-0.4678582479919864,1.7515693369039531,-0.26709471917079924
85,36,100000,9,2,7,6,1.5944636678200692,0.0017576103621718333,9.278209182992704,-0.00018967142215542063,1.5052676595324865,1.7536061608456872,0.859458921974983
130,36,100000,11,3,9,7,1.3633136094674556,-0.0013878730282590236,10.832082702233206,0.00012797743430487552,-2.772757656425897,1.7457546602298224,-1.58644249183227
145,36,100000,12,1,9,8,1.9177170035671818,-0.0003798180335495374,11.279663805923473,3.35069824903755e-05,-0.6441901287418269,1.7449506732539786,-0.36735571804897194
170,36,100000,13,1,11,7,1.5944636678200692,0.0023382393539665516,11.992902701620748,-0.00019509209786328,6.176661982632372,1.7478572679210278,3.5360866114667986
65,37,100000,8,1,7,4,1.3633136094674556,0.0014341907300737817,8.382341911451528,-0.00017111557792378294,0.9289564307648257,1.7519546607533847,0.5302986133985639
85,37,100000,9,2,7,6,1.5944636678200692,0.0009872572946868037,9.26905649949272,-0.00010659635419381624,0.8455153140388072,1.7518762793720872,0.4830205131630711
130,37,100000,11,3,9,7,1.3633136094674556,0.002695389296852952,10.84378814777974,-0.00024860327443476313,5.384974819542788,1.747641170578263,3.0817526567410023
145,37,100000,12,1,9,8,1.9177170035671818,0.001636943308831095,11.285267557615501,-0.0001449790089242363,2.776336634162061,1.7458175670245728,1.58948565245137
170,37,100000,13,1,11,7,1.5944636678200692,-0.0010861275674502499,11.978453276105416,9.063604058434215e-05,-2.869100138434717,1.745751394636419,-1.6427979048708423
65,38,100000,8,1,7,4,1.3633136094674556,-0.0010767855501819183,8.381150472538119,0.00012840792941634302,-0.6974573467956205,1.7517056435957217,-0.3979447560829181
85,38,100000,9,2,7,6,1.5944636678200692,0.00386476697345085,9.256394278568877,-0.0004173506909014588,3.309896699502994,1.7494830860107282,1.891142960871351
130,38,100000,11,3,9,7,1.3633136094674556,0.0007688101072127606,10.85617237436514,-7.086272363599887e-05,1.5359647948385273,1.7496370768013891,0.8784332681283697
145,38,100000,12,1,9,8,1.9177170035671818,0.0005890915436857743,11.308906361856932,-5.214506878082909e-05,0.9991283294824554,1.7494744621311755,0.5716954425901163
170,38,100000,13,1,11,7,1.5944636678200692,0.0011909778246582147,11.981197741222106,-9.945133997158514e-05,3.1460711835362556,1.7461513756435285,1.802577119307023
65,39,100000,8,1,7,4,1.3633136094674556,-0.0007644114317824748,8.383647766646044,9.12273588251876e-05,-0.4951258576799939,1.7522275915307821,-0.28271968266126113
