kminus,kplus,count
45,50,10783
45,51,10890
45,52,10475
45,53,9710
45,54,8889
45,55,8011
45,56,6853
45,57,5740
45,58,4762
45,59,3873
45,60,2963
45,61,2350
45,62,1676
45,63,1212
45,64,899
45,65,617
45,66,428
45,67,262
45,68,165
45,69,119
45,70,61
45,71,24
45,72,12
45,73,7
45,74,4
45,77,1
46,46,1360
46,47,11889
46,48,12629
46,49,13108
46,50,13269
46,51,13160
46,52,12572
46,53,11630
46,54,10506
46,55,9419
46,56,8057
46,57,6792
46,58,5618
46,59,4392
46,60,3492
46,61,2695
46,62,2001
46,63,1451
46,64,960
46,65,658
46,66,478
46,67,284
46,68,176
46,69,109
46,70,61
46,71,40
46,72,15
46,73,7
46,74,3
46,75,1
46,76,1
47,47,1766
47,48,15300
47,49,15850
47,50,16003
47,51,15447
47,52,14669
47,53,14003
47,54,12269
47,55,10950
47,56,9582
47,57,7764
47,58,6448
47,59,5110
47,60,3928
47,61,2936
47,62,2212
47,63,1500
47,64,1151
47,65,770
47,66,500
47,67,331
47,68,228
47,69,111
47,70,68
47,71,38
47,72,11
47,73,10
47,74,1
47,75,3
47,76,3
48,48,2252
48,49,18663
48,50,18762
48,51,18081
48,52,17234
48,53,15866
48,54,14432
48,55,12301
48,56,10758
48,57,8947
48,58,7143
48,59,5699
48,60,4333
48,61,3397
48,62,2493
48,63,1849
48,64,1221
48,65,896
48,66,556
48,67,373
48,68,247
48,69,138
48,70,68
48,71,37
48,72,20
48,73,7
48,74,4
48,75,3
48,76,1
49,49,2605
49,50,21255
49,51,20696
49,52,19735
49,53,18059
49,54,16209
49,55,13836
49,56,11785
49,57,9723
49,58,7908
49,59,6295
49,60,4728
49,61,3594
49,62,2626
49,63,1929
49,64,1304
49,65,947
49,66,585
49,67,373
49,68,253
49,69,140
49,70,89
49,71,49
49,72,30
49,73,10
49,74,2
49,75,2
50,50,2964
50,51,23033
50,52,21737
50,53,19727
50,54,17437
50,55,15316
50,56,12690
50,57,10437
50,58,8440
50,59,6546
50,60,5000
50,61,3914
50,62,2663
50,63,2020
50,64,1290
50,65,971
50,66,592
50,67,393
50,68,247
50,69,168
50,70,71
50,71,53
50,72,28
50,73,7
50,74,3
50,76,3
51,51,3039
51,52,23341
51,53,21424
51,54,18493
51,55,15942
51,56,13591
51,57,11037
51,58,8695
51,59,6866
51,60,5115
51,61,3727
51,62,2849
51,63,1960
51,64,1397
51,65,904
51,66,645
51,67,396
51,68,249
51,69,142
51,70,86
51,71,47
51,72,29
51,73,10
51,74,9
51,75,2
51,76,1
52,52,3040
52,53,22165
52,54,19524
52,55,16473
52,56,13900
52,57,11159
52,58,8916
52,59,6725
52,60,5213
52,61,3785
52,62,2790
52,63,1877
52,64,1338
52,65,906
52,66,623
52,67,372
52,68,223
52,69,128
52,70,97
52,71,43
52,72,19
52,73,6
52,74,5
52,75,2
52,76,1
52,78,1
53,53,2784
53,54,19600
53,55,16447
53,56,13723
53,57,11300
53,58,8624
53,59,6778
53,60,4928
53,61,3694
53,62,2631
53,63,1891
53,64,1287
53,65,909
53,66,565
53,67,358
53,68,211
53,69,118
53,70,75
53,71,34
53,72,17
53,73,12
53,74,6
53,75,3
54,54,2427
54,55,16302
54,56,13143
54,57,10668
54,58,8113
54,59,6325
54,60,4586
54,61,3468
54,62,2553
54,63,1765
54,64,1200
54,65,815
54,66,465
54,67,318
54,68,214
54,69,120
54,70,61
54,71,43
54,72,19
54,73,9
54,74,7
54,75,1
54,76,1
55,55,1866
55,56,12527
55,57,9950
55,58,7843
55,59,5786
55,60,4332
55,61,3176
55,62,2209
55,63,1596
55,64,1033
55,65,666
55,66,438
55,67,302
55,68,174
55,69,115
55,70,46
55,71,40
55,72,11
55,73,9
55,74,5
56,56,1316
56,57,9229
56,58,6931
56,59,5278
56,60,3978
56,61,2717
56,62,1994
56,63,1392
56,64,886
56,65,633
56,66,379
56,67,257
56,68,141
56,69,86
56,70,59
56,71,31
56,72,13
56,73,6
56,74,4
56,75,2
56,76,1
57,57,989
57,58,6244
57,59,4568
57,60,3363
57,61,2397
57,62,1669
57,63,1135
57,64,733
57,65,509
57,66,306
57,67,184
57,68,119
57,69,71
57,70,39
57,71,25
57,72,7
57,73,5
57,74,2
57,75,2
57,76,1
58,58,629
58,59,3870
58,60,2784
58,61,2053
58,62,1377
58,63,946
58,64,614
58,65,400
58,66,259
58,67,177
58,68,82
58,69,55
58,70,23
58,71,15
58,72,4
58,73,1
58,74,2
58,75,1
59,59,374
59,60,2295
59,61,1611
59,62,1125
59,63,805
59,64,501
59,65,311
59,66,214
59,67,130
59,68,56
59,69,49
59,70,20
59,71,13
59,72,6
59,73,2
59,75,1
60,60,203
60,61,1261
60,62,860
60,63,569
60,64,377
60,65,265
60,66,157
60,67,83
60,68,52
60,69,32
60,70,16
60,71,14
60,72,3
60,73,4
60,74,1
60,75,1
61,61,140
61,62,714
61,63,451
61,64,304
61,65,180
61,66,125
61,67,78
61,68,37
61,69,19
61,70,13
61,71,4
61,72,1
61,73,2
62,62,55
62,63,307
62,64,204
62,65,109
62,66,82
62,67,46
62,68,20
62,69,13
62,70,14
62,71,6
62,72,1
62,75,1
63,63,30
63,64,157
63,65,92
63,66,59
63,67,33
63,68,23
63,69,13
63,70,7
63,71,4
63,72,2
63,73,3
64,64,10
64,65,65
64,66,31
64,67,21
64,68,15
64,69,2
64,70,3
64,71,3
64,73,1
65,65,3
65,66,19
65,67,11
65,68,6
65,69,1
65,70,4
65,73,1
66,67,13
66,68,4
66,69,1
66,71,1
67,68,1
67,69,2
67,70,1
