n,a,b,orientation,batch,samples,kind,k,count
725,26,7,first,0,1000000,minus,269,1
725,26,7,first,0,1000000,minus,274,1
725,26,7,first,0,1000000,minus,276,1
725,26,7,first,0,1000000,minus,277,1
725,26,7,first,0,1000000,minus,282,1
725,26,7,first,0,1000000,minus,283,1
725,26,7,first,0,1000000,minus,285,1
725,26,7,first,0,1000000,minus,286,1
725,26,7,first,0,1000000,minus,292,1
725,26,7,first,0,1000000,minus,293,1
725,26,7,first,0,1000000,minus,294,1
725,26,7,first,0,1000000,minus,295,1
725,26,7,first,0,1000000,minus,296,1
725,26,7,first,0,1000000,minus,297,1
725,26,7,first,0,1000000,minus,298,2
725,26,7,first,0,1000000,minus,299,2
725,26,7,first,0,1000000,minus,300,3
725,26,7,first,0,1000000,minus,301,1
725,26,7,first,0,1000000,minus,302,3
725,26,7,first,0,1000000,minus,303,2
725,26,7,first,0,1000000,minus,304,4
725,26,7,first,0,1000000,minus,305,4
725,26,7,first,0,1000000,minus,306,4
725,26,7,first,0,1000000,minus,307,8
725,26,7,first,0,1000000,minus,308,5
725,26,7,first,0,1000000,minus,309,6
725,26,7,first,0,1000000,minus,310,13
725,26,7,first,0,1000000,minus,311,8
725,26,7,first,0,1000000,minus,312,8
725,26,7,first,0,1000000,minus,313,13
725,26,7,first,0,1000000,minus,314,11
725,26,7,first,0,1000000,minus,315,16
725,26,7,first,0,1000000,minus,316,14
725,26,7,first,0,1000000,minus,317,23
725,26,7,first,0,1000000,minus,318,21
725,26,7,first,0,1000000,plus,318,1
725,26,7,first,0,1000000,minus,319,25
725,26,7,first,0,1000000,minus,320,20
725,26,7,first,0,1000000,minus,321,17
725,26,7,first,0,1000000,minus,322,30
725,26,7,first,0,1000000,minus,323,35
725,26,7,first,0,1000000,minus,324,32
725,26,7,first,0,1000000,minus,325,28
725,26,7,first,0,1000000,minus,326,37
725,26,7,first,0,1000000,minus,327,56
725,26,7,first,0,1000000,minus,328,56
725,26,7,first,0,1000000,minus,329,50
725,26,7,first,0,1000000,plus,329,1
725,26,7,first,0,1000000,minus,330,70
725,26,7,first,0,1000000,minus,331,60
725,26,7,first,0,1000000,plus,331,1
725,26,7,first,0,1000000,minus,332,77
725,26,7,first,0,1000000,minus,333,99
725,26,7,first,0,1000000,minus,334,94
725,26,7,first,0,1000000,minus,335,120
725,26,7,first,0,1000000,minus,336,106
725,26,7,first,0,1000000,minus,337,120
725,26,7,first,0,1000000,minus,338,129
725,26,7,first,0,1000000,plus,338,1
725,26,7,first,0,1000000,minus,339,129
725,26,7,first,0,1000000,plus,339,2
725,26,7,first,0,1000000,minus,340,154
725,26,7,first,0,1000000,minus,341,190
725,26,7,first,0,1000000,plus,341,1
725,26,7,first,0,1000000,minus,342,198
725,26,7,first,0,1000000,plus,342,2
725,26,7,first,0,1000000,minus,343,243
725,26,7,first,0,1000000,minus,344,249
725,26,7,first,0,1000000,minus,345,265
725,26,7,first,0,1000000,plus,345,3
725,26,7,first,0,1000000,minus,346,276
725,26,7,first,0,1000000,minus,347,315
725,26,7,first,0,1000000,plus,347,3
725,26,7,first,0,1000000,minus,348,303
725,26,7,first,0,1000000,plus,348,2
725,26,7,first,0,1000000,minus,349,383
725,26,7,first,0,1000000,plus,349,1
725,26,7,first,0,1000000,minus,350,403
725,26,7,first,0,1000000,plus,350,6
725,26,7,first,0,1000000,minus,351,422
725,26,7,first,0,1000000,plus,351,3
725,26,7,first,0,1000000,minus,352,431
725,26,7,first,0,1000000,plus,352,1
725,26,7,first,0,1000000,minus,353,521
725,26,7,first,0,1000000,plus,353,3
725,26,7,first,0,1000000,minus,354,565
725,26,7,first,0,1000000,plus,354,2
725,26,7,first,0,1000000,minus,355,583
725,26,7,first,0,1000000,plus,355,6
