n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
50,3,4,first,0,200,5222,6826,139264,236086,178200,1604,18950
50,7,1,second,0,200,5556,6514,156746,214324,181726,958,7618
50,3,4,first,1,200,5222,6850,140158,237052,178911,1628,19388
50,7,1,second,1,200,5607,6512,159171,214056,183631,905,5965
50,3,4,first,2,200,5291,6782,142515,232548,179548,1491,15967
50,7,1,second,2,200,5541,6499,156137,213475,180963,958,7686
50,3,4,first,3,200,5238,6830,140232,235654,178690,1592,18506
50,7,1,second,3,200,5534,6450,155100,209940,179299,916,6442
50,3,4,first,4,200,5336,6860,144810,238100,183032,1524,16846
50,7,1,second,4,200,5568,6469,157134,210753,180750,901,6387
50,3,4,first,5,200,5120,6724,134180,228974,172310,1604,18534
50,7,1,second,5,200,5540,6501,155558,213497,180844,961,7367
50,3,4,first,6,200,5271,6793,142413,233867,179129,1522,18022
50,7,1,second,6,200,5494,6475,153250,211647,178647,981,7603
50,3,4,first,7,200,5291,6754,143801,231062,179327,1463,16209
50,7,1,second,7,200,5407,6426,148785,208300,174887,1019,7311
50,3,4,first,8,200,5254,6792,141550,233054,178434,1538,17736
50,7,1,second,8,200,5548,6525,156006,214699,181770,977,7165
50,3,4,first,9,200,5221,6764,139157,231486,177050,1543,16543
50,7,1,second,9,200,5530,6536,155070,215472,181389,1006,7764
50,3,4,first,10,200,5310,6813,143662,234525,180751,1503,16685
50,7,1,second,10,200,5543,6490,156009,212480,180830,947,6829
50,3,4,first,11,200,5180,6828,137636,236092,177398,1648,18932
50,7,1,second,11,200,5522,6438,154716,209274,178614,916,6762
50,3,4,first,12,200,5225,6741,139317,230111,176301,1516,16826
50,7,1,second,12,200,5515,6458,154445,210288,178857,943,7019
50,3,4,first,13,200,5181,6824,138165,235560,177186,1643,19353
50,7,1,second,13,200,5498,6401,153530,207169,176977,903,6745
50,3,4,first,14,200,5173,6683,136481,225951,173134,1510,16164
50,7,1,second,14,200,5494,6463,153244,210847,178592,969,6907
50,3,4,first,15,200,5179,6764,137545,231556,175427,1585,18247
50,7,1,second,15,200,5584,6381,158240,205563,179139,797,5525
50,3,4,first,16,200,5197,6684,138203,226206,174009,1487,16391
50,7,1,second,16,200,5486,6466,152916,210670,178051,980,7484
50,3,4,first,17,200,5267,6844,141771,236620,180297,1577,17797
50,7,1,second,17,200,5651,6516,161677,214062,184825,865,6089
