batch,replica_first,samples,field_sha256,translation_sha256,d1_T1_plus_re,d1_T1_plus_im,d1_A1_plus_re,d1_A1_plus_im,d1_T2_plus_re,d1_T2_plus_im,d1_A2_plus_re,d1_A2_plus_im,d1_T1_minus_re,d1_T1_minus_im,d1_A1_minus_re,d1_A1_minus_im,d1_T2_minus_re,d1_T2_minus_im,d1_A2_minus_re,d1_A2_minus_im,d2_T1_plus_re,d2_T1_plus_im,d2_A1_plus_re,d2_A1_plus_im,d2_T2_plus_re,d2_T2_plus_im,d2_A2_plus_re,d2_A2_plus_im,d2_T1_minus_re,d2_T1_minus_im,d2_A1_minus_re,d2_A1_minus_im,d2_T2_minus_re,d2_T2_minus_im,d2_A2_minus_re,d2_A2_minus_im,d3_T1_plus_re,d3_T1_plus_im,d3_A1_plus_re,d3_A1_plus_im,d3_T2_plus_re,d3_T2_plus_im,d3_A2_plus_re,d3_A2_plus_im,d3_T1_minus_re,d3_T1_minus_im,d3_A1_minus_re,d3_A1_minus_im,d3_T2_minus_re,d3_T2_minus_im,d3_A2_minus_re,d3_A2_minus_im,d4_T1_plus_re,d4_T1_plus_im,d4_A1_plus_re,d4_A1_plus_im,d4_T2_plus_re,d4_T2_plus_im,d4_A2_plus_re,d4_A2_plus_im,d4_T1_minus_re,d4_T1_minus_im,d4_A1_minus_re,d4_A1_minus_im,d4_T2_minus_re,d4_T2_minus_im,d4_A2_minus_re,d4_A2_minus_im,d5_T1_plus_re,d5_T1_plus_im,d5_A1_plus_re,d5_A1_plus_im,d5_T2_plus_re,d5_T2_plus_im,d5_A2_plus_re,d5_A2_plus_im,d5_T1_minus_re,d5_T1_minus_im,d5_A1_minus_re,d5_A1_minus_im,d5_T2_minus_re,d5_T2_minus_im,d5_A2_minus_re,d5_A2_minus_im
0,0,500,c24b6b9bef5786b3c0bedd2a072c8988e492236369e137ccd011b559fcf972f3,e5032839118b1ea75efd0298655c1b38ff8f84f033eedff630612b9698bb91fe,3.9420975674250722,0.32401433852917016,-1.452917960675006,0.7223980641104157,5.41790243257493,-0.14147334882409593,-1.5870820393249934,-0.10555111069772724,3.591540286525061,-2.0337960453350084,-0.9100000000000001,1.5572077759247118,4.88845971347494,-0.49464496962941384,-0.9099999999999996,-0.01019522435329534,2.8448529157249585,-1.499894150232086,0.16681892697506495,-2.459121449511027,1.9951470842750405,-0.8481258975526996,1.5531810730249336,-0.2317794135698461,2.8786725758374607,-0.5155949601688902,1.1150657780874822,-0.9704825348949585,2.0513274241625394,-3.0787435484379757,0.7349342219125181,-1.15180885977833,0.8952283904625984,0.6447530621142493,1.2464745084375792,-0.8346550582553118,2.974771609537405,1.4236549753694883,2.923525491562423,1.3505002531391181,0.4282779073125679,-1.2851114256186356,1.4670007331374357,-1.1120514648749866,1.8817220926874323,-0.5576635399095392,0.10299926686256469,0.863621178219593,1.2006385870875673,0.08784022634946234,1.8571322893124005,-0.8769373639579974,2.6093614129124347,0.028001689857493683,-0.26713228931240046,0.48319857170153163,0.8937694101250944,-1.5165450233176312,-0.17875388202501813,2.040656582341161,2.9062305898749035,-1.3315747039691488,-0.5812461179749808,-0.026846097438842004,0.3095240252875494,0.0951056516295153,0.22231042978759144,0.6567590018750158,1.3604759747124504,0.05877852522924581,2.1676895702124095,0.5110456080000427,1.5202941685500813,0.2996931518896691,0.48862232585005444,-0.46034228459865145,3.2197058314499207,-1.2079668930523053,1.6513776741499453,-0.5736592900062669
1,500,500,0b96fead20ea683fea0269577d18719ed93e6ccc42c0958ecc7cf0bb7cd428cb,23a7ca27db888bc625ff20424d3e2cabd348c4604bf7e9354bdfc313f9f9a434,5.582886904474853,-0.8074631449456212,-1.2081966011250098,0.46377255310172727,2.4971130955251457,0.1581242219096407,-1.431803398874989,0.3129137564721398,6.550263112349925,0.9340007549357032,-1.785541752799933,0.1166516927547597,5.029736887650069,-0.4479314565639838,-0.354458247200067,1.044697268388048,3.8618536488623962,0.6307226809839758,-0.1372949016875158,-0.34827645276562097,1.648146351137604,-0.4250751694611033,-0.47270509831248386,2.860280320606529,3.933312629199898,2.7070512667365856,1.1777708763999668,1.0057496500325054,1.7866873708001014,0.04328324456235335,0.4622291236000343,1.0947454688006202,1.1809830056250525,0.6056507901997229,0.013606797749978805,-0.049547730982738555,2.299016994374948,1.1891959974413164,-0.433606797749979,-0.8980785168093393,2.0103444185374872,1.139802920017563,-1.2299186938124427,-0.5623084732343191,1.7196555814625143,-0.057873167525511963,-8.130618755765318e-05,-0.1109467481672595,2.290820393249937,0.06579371579438317,1.9371825392998065,-2.075673462763792,0.9491796067500626,0.82925942078578,-2.1771825392998077,-0.8096787486269917,1.242066511224918,-0.5095807084634221,-1.0197368876500714,-1.2144225417845547,-0.5020665112249183,1.4199744721514955,-2.5402631123499293,0.7740658176185932,1.9975580140374447,-0.7363693728376385,1.430607530887415,0.9847040783370962,0.8124419859625569,2.0421214818777784,-0.380607530887415,-1.6783497484452659,0.47922985673746915,-0.032742204338208236,-0.119655581462514,-0.7183126726185199,-0.16922985673746943,1.0312264290906603,-0.4103444185374865,-0.4965147574399359
2,1000,500,f58688b041bcba810b192abc623bba00ef5577f41b731875a0f8e89892365deb,d6976d48ef8a507c6525f5e9b21f9e1a59f9e97885f28ea8ffae6f7da7c5aacf,6.989198800537321,-0.7735062757857094,0.818541019662497,0.12042777712868485,3.1208011994626808,0.7837015001390025,0.7514589803375024,-2.4490808787167175,5.997182539299806,-0.9750683958166882,0.812360679774997,-0.7223024829544825,1.8828174607001935,1.2374334824464186,0.7676393202250016,-2.2338932658293666,1.5731308230375283,-1.2762264472429767,0.757852182587524,0.8414200141055307,2.1768691769624717,1.6821849052222433,1.2721478174124756,0.4674530563197198,1.28029416855008,1.7217876465666042,0.5906888370749728,0.3227040925515341,2.97970583144992,-0.2764910489159391,0.009311162925027351,0.5411673203829761,1.998966744387541,0.45544711655895326,1.3682468511124173,1.9084140277635744,2.871033255612459,0.0711893532639149,-0.39824685111241725,-1.3440446044068664,2.1499186938124417,1.465532392798272,1.0561803398874994,-0.18400588924169675,0.920081306187559,-0.3297192831166706,1.0338196601125016,-0.2977277829232147,1.0106888370749731,1.219067475109335,-0.012917960675007015,0.46165253057628736,0.4293111629250267,0.6219923561673021,-0.14708203932499356,-0.10898137920080472,2.4054604466123757,0.19248597934345346,1.3865750084123922,-0.1229526879280257,-0.25546044661237477,1.9853083256149893,-0.9165750084123917,1.4749178406037646,0.2505572809000086,0.23037358643627637,0.6202631123499289,1.7940370110932395,0.42944271909999177,0.562963596223138,-0.9002631123499297,-0.5209905976384206,-0.14819660112501065,-1.2605400042642163,-1.362623792124927,-1.177594945954452,-0.3718033988749897,-0.3847582327248732,0.20262379212492643,-0.8592264796097306
3,1500,500,4146daead6f33981d21b06ac7a904fbbce1f921d81c307d1b846948395a69453,2d43f73c839d2220722473edabb63dbf5b07fff456d7f05f78b5f002ebe35a2b,4.428753882025021,-0.904534165541591,1.809280106724876,0.22906334045863894,4.831246117974986,1.1233067004909993,-0.8292801067248765,1.2456042654302077,3.1393924691125843,-0.108826725641821,0.4988041320124256,0.43667622094796776,4.950607530887418,0.9842036089072616,-1.088804132012427,-0.834154588825478,0.32281746070019324,-0.9122044790955453,0.533049516849971,0.543692231182317,4.437182539299807,0.5402619626792403,-0.09304951684997026,0.6514589455614167,2.1871633455125505,-2.0784486082780496,1.1081152949374524,0.47381312389603747,3.282836654487448,-0.8902535496964014,0.10188470506254732,0.4242653929133001,1.8539822724876176,0.4374859974957702,0.14034441853748592,0.08188504704704495,4.336017727512382,0.27038121605453624,-0.15034441853748653,-0.685415814721329,1.2070820393249944,0.913109836799281,0.21318107302493544,0.45903203862101427,1.0729179606750066,-1.775170534326321,-1.1731810730249346,1.2562999592133384,0.4701315561749634,-2.155688722000314,0.4963932022500212,0.027442148024609182,-0.2901315561749641,1.1912204388108245,0.9436067977499789,-2.0859642682730226,-0.6515402865250599,-1.3456050850994206,-0.1675077640500378,-0.45772179264337776,-1.9484597134749375,-0.33218512151296004,-0.9724922359499621,-1.938940628420409,-0.5412963679623871,0.3648317446952343,1.9170007331374372,-0.6456584198179853,1.8512963679623862,-0.03738713766298832,0.5529992668625648,-0.1887464037224102,-0.007163345512551239,0.9585721762901247,-0.21103325561245928,-2.343934656292889,-1.1028366544874488,-0.2750261493793178,0.6610332556124592,0.04970238454172188
4,2000,500,3c83860159910adc15fb70fccb943dc77a33ffa3d84efa17ba4db4708a554791,aec116822f86e2bc0e48267415fe70987238346f00ebb2a544a156308166f3d9,4.49811529493745,-0.2182129931165262,0.9836881039375359,-1.8664410291788593,3.4918847050625494,-0.02971682410903337,1.7663118960624624,-0.6803659931226486,4.819918693812445,2.18450018840561,-0.8781152949374535,-2.077233943456347,3.5900813061875594,-0.1745248602802716,0.12811529493745294,0.7665501576236227,1.0859172275375706,0.08057480106940756,0.9428366544874485,-0.22033301564196495,2.584082772462428,-0.0027751455142584723,-0.15283665448744888,-0.45161195978197705,2.2277206264125615,2.055842555890085,-0.2418847050625463,0.4182146324549507,3.502279373587439,-0.3066127612988733,-1.2481152949374528,1.1522137480522316,1.8528366544874497,1.6232517264340114,-1.7575580140374436,-0.8032821722977914,0.7571633455125516,-0.07452404061105843,-0.5724419859625566,-2.7833860227551153,2.909624525262363,0.9008536623235953,-2.7489356881873883,-1.413364169860258,-0.01962452526236233,0.03102707008667028,-0.4010643118126108,-0.13748353848813363,0.9372135954999583,1.1583235809136327,2.0642645786248,-0.8579162336320927,0.04278640450004261,1.741059011607424,-2.1842645786248007,0.4949542767473816,0.7855417527999333,1.110490984182432,0.22039466852489276,-0.6399534752304854,-0.645541752799933,0.7126077280310212,-2.0603946685248937,1.4182593378999584,2.5767878707749126,-0.6433837437335614,0.6084597134749388,1.365686226688044,0.7432121292250866,1.6790048714340837,-0.6884597134749383,0.5548883943952813,1.7528366544874476,0.8614055745382218,1.1730997668373784,-1.0560480851599972,0.6571633455125527,3.0296007057291345,-1.443099766837376,0.6879407255206704
5,2500,500,24b4c3ce5e36980e4ee0a55388e08eb8dd4daf0d829419eeddb58c872e885d2b,0dde701ba04da682513eecaa5763d8f17a06f5589dea8aa745ff539df5920aba,4.514589803375031,0.9732576804092155,1.662755348299891,0.2932375031574183,5.185410196624972,1.2323836608477379,-0.6627553482998899,-0.1342079235440405,1.753900966300059,1.1917209082406583,2.6987228258248663,-1.1819305721612645,3.006099033699942,0.3685122479132276,-0.11872282582486741,0.6364276255714763,3.275623058987489,1.4030733643510305,1.005065778087483,-0.7605949783212058,3.074376941012511,0.9197201390905159,0.6249342219125166,-1.363816438877523,1.4054915028125263,2.441815453436664,0.2279837387624882,-0.16301938994933912,1.9645084971874753,0.08965094175693239,-0.017983738762488592,-1.3099330816879722,1.86,1.3837429269071595,0.6915092303249092,-0.5112002615590265,1.8599999999999992,-1.9837478449224353,-1.2315092303249098,-0.7890971376085353,-0.7131810730249348,-0.10343108817228862,1.710526224699856,1.0964606030521586,0.6731810730249349,-0.30050292843747195,-1.3305262246998568,-1.1361224167995696,0.7237383539249428,-1.2507496681848231,0.16708203932499455,2.1484232967202606,-0.48373835392494313,0.6201816407598306,0.03291796067500637,-1.2219972741825753,2.309198800537318,0.32547923806579143,0.5859172275375705,1.4830886235875542,-1.559198800537318,0.6217421214523854,2.0840827724624296,-1.0811790483473005,1.627000733137434,-1.9254697891230235,-0.17532889043741104,-2.0900496597649143,0.26299926686256453,0.3083278955504109,1.7253288904374111,0.5746237201130524,1.253819660112502,0.25151473928761864,1.711164811787424,0.09984616611022804,1.2761803398875002,0.9966144369419305,0.07883518821257686,-0.8846076775119504
6,3000,500,91cdccd78415b046f4424d8ef11f60e1bb20f9078d015b65c16c59f7dd56ac33,b19f17cb54abdd808015c6a998f9d2d5c67de8cd630907d36e92c948cfae8c4f,7.6001818061623725,-0.16432963592697744,-1.3635254915624202,1.7253725686286643,4.849818193837631,-0.6272924124809012,0.31352549156242143,0.908619557033485,4.323424991587609,-0.2010616506011459,-2.779492969087399,0.6430379278627119,6.626575008412392,-1.333444491779672,-0.6105070309126018,1.554027742136553,4.085673308974898,-2.3522600928356647,0.04291796067500689,0.9108942331179082,1.8943266910251038,-0.19202201866650154,0.1770820393249943,0.14237870652783016,3.7086725758374612,-0.5165003178726256,-0.01313082303752773,1.865631252631054,2.88132742416254,-1.8438349767908941,-0.6168691769624716,-0.424169811757367,3.444345884812357,-0.9239601841413949,0.9912963679623867,-0.449491937256538,0.4256541151876421,0.5592830930051437,-1.401296367962387,0.6422281513149095,2.0071322893123975,0.4755282581475769,0.30782112638737297,1.8241587234761723,-0.11713228931239983,0.29389262614623685,-2.3978211263873725,-0.1869356883149382,0.7712963679623872,1.30912330514017,0.08185364886239613,0.353326274364302,-1.6212963679623877,-1.2675551948293526,-2.1318536488623963,-0.9119542443806268,3.569887637612292,1.0606930184847754,-0.6389667443875411,-0.8490903276594859,-0.8798876376122899,0.7081174482652259,-1.5110332556124602,-1.0504977941314804,2.331164811787424,-0.3006575819964561,0.8151973342624462,1.5668434584451214,0.6988351882125776,-1.3424250513112623,-0.3251973342624469,-0.45111149035214143,0.7940325224750231,1.1331926177263285,1.879705831449919,0.1821361014311742,1.2859674775249774,-0.4299703375008004,0.1802941685500785,-1.0177555897932737
7,3500,500,16ca80394c1f657c8169fb75986cedb5b56e3137f7192277fb30c7bb0dc49ae2,1ffb23cdcbf67d0c304b354cc0245d81b48104513f78a7931cd50f439bea9ef1,3.4708514494500884,1.0040345157809676,0.16039466852489254,-0.48990445514870007,5.349148550549914,1.225118235567683,-2.1203946685248933,1.0904098425938094,3.2374264578624814,0.151918807892307,1.7206075308874151,0.19601182900246283,2.812573542137522,0.9876338774103383,-0.09060753088741502,-0.6148815844462319,1.4335565477625727,0.9090244453073854,-0.3490983005625057,-1.3074081708886314,2.9764434522374277,-1.1731046661886568,-0.46090169943749465,1.1371824280622898,0.11912935676265683,1.2133625305218352,1.2686725758374608,-0.45413687058131735,3.4508706432373435,-0.9850133854550654,0.441327424162538,-0.7538300224709858,0.75363785395013,-0.4031242400619578,0.10137767414994497,0.4192746437176701,3.5263621460498715,0.9074639646148304,-1.0613776741499452,1.3631613158887033,0.9424419859625558,-1.5928797793361604,2.148115294937454,-0.10237107690956923,2.1275580140374446,-0.48500928710900304,1.1418847050625474,-0.08955536060099979,2.1007701432625296,0.5592830930051436,-0.5275580140374441,-0.28188668638546943,2.7492298567374687,0.9239601841413942,0.6575580140374444,-0.43708110922186943,0.4197368876500711,-1.2366237058986163,0.9988854381999834,1.0810243947883167,1.9402631123499272,0.12946740906332743,0.641114561800017,0.03723248410400416,1.4621478174124756,0.37381230422682565,0.5374264578624806,0.17381066488840088,0.9478521825875236,-0.13698306905829918,0.11257354213751988,-1.2594799930014975,0.1293924691125848,-1.6382830464239557,0.40313082303752823,-1.3907581174722965,1.9406075308874164,1.8001468439546393,1.0068691769624727,1.0593827725071392
8,4000,500,9a6d0e588327de0efd398ef377363f655eb72a85225b1f6dab5bc32bdd9d9495,7acfb2b9ef610bf14b97ba4a73d662421b26ed67864b650374071c69e9ac9941,4.792836654487449,-0.5546381596803656,3.875592002787336,1.73737850838943,3.6971633455125517,0.4720979896444998,0.4544079972126605,-0.0039898103359616785,6.213575741549829,2.108165432387081,0.8665247584249856,0.11069651345234191,2.5464242584501724,0.6720405565798739,0.5534752415750152,0.3312797638092238,2.430081306187559,0.02628655560595619,1.191033255612459,0.696015927348526,3.6599186938124433,0.04253254041760085,0.3189667443875412,2.1913607254117666,3.023262379212493,1.7515044706756366,0.5446400533624386,-0.1943922759068588,2.866737620787508,-0.4947040420324638,-0.774640053362437,2.823953194206263,1.8010332556124586,-0.9286051174661746,1.3745084971874737,0.2293135751735563,0.9289667443875409,-0.8367750807807515,0.815491502812526,0.3520160283866653,2.1170820393249925,-0.7455045859282136,0.47777087639996724,0.6620590581886144,1.9829179606750076,0.6958612737895415,-0.2377708763999657,1.5657834471824037,2.4150657780874836,-0.8713870729294817,0.346737620787507,-0.8935882370435442,2.034934221912517,0.6443481738403473,0.5032623792124925,-0.00025023471491721766,1.258885438199982,-1.0989855138515,0.12360679774997926,-1.30665746674388,0.9011145618000169,0.16195937868661783,-0.3236067977499792,-1.54358228306834,1.773099766837376,-1.7643201869842051,1.2953288904374103,-0.35201602838666557,-0.8430997668373772,0.3027776045218959,-0.6053288904374108,0.2293135751735568,1.160607530887414,-2.143837435798531,1.2357235589623035,-1.2680556642591885,-0.6506075308874153,-1.1672450680421735,-2.9457235589623023,0.47805316894691796
9,4500,500,156d9188171a44ab4a2849bef300ecc104b021ef21b6ba2822cd75162f99186c,290411009aa3e4dea1bd741bda3f525d2ac69330a5400f6e6dafefe3b41972c7,3.435065778087484,0.9712923114427595,1.3051973342624463,0.5546381596803636,3.0549342219125197,2.2563446646583456,0.16480266573755342,-0.4720979896445009,5.170475974712452,0.2023718965787803,-0.7246400533624372,-0.27421637283151534,4.119524025287549,0.6508038225725987,0.5946400533624387,0.14596362858989065,1.4405070309126025,1.5911646450846237,1.1911648117874236,1.2548350596767168,3.6094929690873983,0.6153820538760663,-0.4411648117874243,-1.2222475088974931,3.0756230589874893,-0.06604395050930173,0.5122793735874408,0.27340659628371217,2.8743769410125086,0.06432881625776204,-0.76227937358744,-1.2504994334699056,1.654458247200068,1.5157352467698288,-0.33291796067500684,-2.223197572046236,3.0855417527999363,0.2270388990891325,-0.46708203932499326,0.4923337847921067,1.3668189269750657,1.0024149626853633,1.3767878707749135,-0.6629644158923502,2.753181073024934,-0.9839533741923463,-0.456787870774914,-0.3308748755353232,1.9115905365124681,-1.8378797974884784,0.44421432863739396,-1.627896659758792,1.218409463487533,1.2299178224514482,-1.8142143286373953,-1.3215341331748358,0.8334249915876079,-0.8542357304141002,-2.1418536488623947,0.09046071830473598,3.1365750084123936,-0.6593794938302905,0.07185364886239573,-1.3372796485566483,0.8768691769624711,-1.5732991071773734,0.42991869381244135,-1.079059025821861,0.27313082303752856,1.5248704598604044,-0.7999186938124426,-1.0611934879146105,-0.6621478174124749,0.4464665570273623,-1.1924419859625566,-2.203771553446433,-0.14785218258752436,0.17078528465922635,-2.3775580140374424,1.0563573922779654
