n,a,b,orientation,batch,samples,kind,k,count
65,8,1,first,0,50000,minus,14,1
65,8,1,first,0,50000,minus,16,2
65,8,1,first,0,50000,minus,17,3
65,8,1,first,0,50000,minus,18,4
65,8,1,first,0,50000,minus,19,14
65,8,1,first,0,50000,minus,20,11
65,8,1,first,0,50000,minus,21,33
65,8,1,first,0,50000,minus,22,58
65,8,1,first,0,50000,minus,23,89
65,8,1,first,0,50000,minus,24,161
65,8,1,first,0,50000,minus,25,206
65,8,1,first,0,50000,minus,26,331
65,8,1,first,0,50000,minus,27,488
65,8,1,first,0,50000,plus,27,2
65,8,1,first,0,50000,minus,28,714
65,8,1,first,0,50000,plus,28,9
65,8,1,first,0,50000,minus,29,1002
65,8,1,first,0,50000,plus,29,18
65,8,1,first,0,50000,minus,30,1394
65,8,1,first,0,50000,plus,30,48
65,8,1,first,0,50000,minus,31,1919
65,8,1,first,0,50000,plus,31,94
65,8,1,first,0,50000,minus,32,2454
65,8,1,first,0,50000,plus,32,178
65,8,1,first,0,50000,minus,33,3153
65,8,1,first,0,50000,plus,33,408
65,8,1,first,0,50000,minus,34,3832
65,8,1,first,0,50000,plus,34,654
65,8,1,first,0,50000,minus,35,4396
65,8,1,first,0,50000,plus,35,1068
65,8,1,first,0,50000,minus,36,4936
65,8,1,first,0,50000,plus,36,1636
65,8,1,first,0,50000,minus,37,5012
65,8,1,first,0,50000,plus,37,2427
65,8,1,first,0,50000,minus,38,4879
65,8,1,first,0,50000,plus,38,3248
65,8,1,first,0,50000,minus,39,4336
65,8,1,first,0,50000,plus,39,4235
65,8,1,first,0,50000,minus,40,3540
65,8,1,first,0,50000,plus,40,4806
65,8,1,first,0,50000,minus,41,2666
65,8,1,first,0,50000,plus,41,5181
65,8,1,first,0,50000,minus,42,1950
65,8,1,first,0,50000,plus,42,5194
65,8,1,first,0,50000,minus,43,1145
65,8,1,first,0,50000,plus,43,4990
65,8,1,first,0,50000,minus,44,689
65,8,1,first,0,50000,plus,44,4311
65,8,1,first,0,50000,minus,45,301
65,8,1,first,0,50000,plus,45,3534
65,8,1,first,0,50000,minus,46,171
65,8,1,first,0,50000,plus,46,2642
65,8,1,first,0,50000,minus,47,71
65,8,1,first,0,50000,plus,47,1851
