n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
65,8,1,first,0,50000,1809188,2086915,66320244,87841293,75855090,277727,2451357
65,7,4,second,0,50000,1810091,2087827,66359953,87926523,75922999,277736,2440478
65,8,1,first,1,50000,1808499,2086578,66277607,87812478,75815823,278079,2458439
65,7,4,second,1,50000,1810885,2088358,66419345,87975410,75979840,277473,2435075
65,8,1,first,2,50000,1807305,2084929,66183857,87668359,75700832,277624,2450552
65,7,4,second,2,50000,1810950,2086290,66417324,87796048,75907967,275340,2397438
65,8,1,first,3,50000,1808323,2085508,66262019,87719404,75769204,277185,2443015
65,7,4,second,3,50000,1810408,2087795,66391224,87932267,75945836,277387,2431819
65,8,1,first,4,50000,1808831,2086634,66281677,87808352,75821230,277803,2447569
65,7,4,second,4,50000,1811590,2087263,66458848,87875763,75963559,275673,2407493
65,8,1,first,5,50000,1809597,2085926,66349337,87755156,75845827,276329,2412839
65,7,4,second,5,50000,1810969,2087718,66417137,87912994,75956494,276749,2417143
65,8,1,first,6,50000,1808938,2085731,66305312,87743791,75809220,276793,2430663
65,7,4,second,6,50000,1811671,2089951,66471873,88115301,76070774,278280,2445626
65,8,1,first,7,50000,1808339,2086163,66263649,87774681,75795600,277824,2447130
65,7,4,second,7,50000,1811948,2089128,66498082,88033004,76046526,277180,2438034
65,8,1,first,8,50000,1809328,2087325,66324492,87873319,75876633,277997,2444545
65,7,4,second,8,50000,1812654,2087875,66531510,87926875,76029548,275221,2399289
65,8,1,first,9,50000,1809854,2086943,66365442,87839367,75887247,277089,2430315
65,7,4,second,9,50000,1810629,2086590,66386807,87824646,75901466,275961,2408521
65,8,1,first,10,50000,1807008,2085098,66167378,87687748,75700139,278090,2454848
65,7,4,second,10,50000,1809179,2087300,66297919,87880624,75865337,278121,2447869
65,8,1,first,11,50000,1808188,2086093,66238400,87773175,75785842,277905,2439891
65,7,4,second,11,50000,1809162,2086589,66288978,87827419,75846256,277427,2423885
65,8,1,first,12,50000,1809010,2085219,66303522,87695731,75793693,276209,2411867
65,7,4,second,12,50000,1810972,2086727,66422714,87832521,75926247,275755,2402741
65,8,1,first,13,50000,1808175,2085187,66244827,87698581,75752305,277012,2438798
65,7,4,second,13,50000,1810997,2086937,66427417,87843999,75925402,275940,2420612
65,8,1,first,14,50000,1809244,2087643,66314802,87902595,75885560,278399,2446277
65,7,4,second,14,50000,1810249,2088123,66371473,87945021,75938716,277874,2439062
65,8,1,first,15,50000,1809461,2087107,66334797,87848465,75871610,277646,2440042
65,7,4,second,15,50000,1812853,2088999,66553909,88023445,76083143,276146,2411068
65,8,1,first,16,50000,1807841,2086133,66229543,87779529,75775426,278292,2458220
65,7,4,second,16,50000,1809305,2086794,66299897,87837092,75850976,277489,2435037
65,8,1,first,17,50000,1809590,2085748,66342904,87741164,75833205,276158,2417658
65,7,4,second,17,50000,1810084,2087125,66359544,87880965,75903563,277041,2433383
65,8,1,first,18,50000,1807287,2085938,66182677,87760344,75738770,278651,2465481
65,7,4,second,18,50000,1809749,2087646,66340269,87919844,75909027,277897,2442059
65,8,1,first,19,50000,1807508,2086047,66199186,87770465,75759810,278539,2450031
65,7,4,second,19,50000,1810489,2088143,66387943,87951369,75952828,277654,2433656
65,8,1,first,20,50000,1807486,2085760,66197998,87741232,75745680,278274,2447870
