N,batch,geometry,a,b,K,count,sum_q,sum_E,occupation_seed,anchor_seed,anchors_per_configuration,window_displacements,source_denominator,sum_B16_total,sum_qB16_total,sum_EB16_total,eligible_pair_count_total,nonzero_pair_count_total,sum_B16_s2,sum_qB16_s2,sum_EB16_s2,eligible_pair_count_s2,nonzero_pair_count_s2,sum_B16_sge3,sum_qB16_sge3,sum_EB16_sge3,eligible_pair_count_sge3,nonzero_pair_count_sge3,s_le1_pair_count,s_le1_nonzero_g16_count,total_minus_s2_minus_sge3_B16
100,14,tilted,8,6,17,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,18,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,19,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,20,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,21,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,22,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,23,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,24,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,25,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,26,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,27,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,28,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,29,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,30,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,31,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,32,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,33,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,34,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,35,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,36,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,37,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,38,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,39,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,40,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,41,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,42,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,43,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,44,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,45,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,46,2,-2,2,2026090101001001,2026090101001002,16,28,25600,24,-24,24,350,4,24,-24,24,7,4,0,0,0,0,0,343,0,0
100,14,tilted,8,6,47,3,-3,3,2026090101001001,2026090101001002,16,28,25600,16,-16,16,349,4,16,-16,16,7,4,0,0,0,0,0,342,0,0
100,14,tilted,8,6,48,2,0,2,2026090101001001,2026090101001002,16,28,25600,0,0,0,274,0,0,0,0,1,0,0,0,0,0,0,273,0,0
100,14,tilted,8,6,49,8,-7,7,2026090101001001,2026090101001002,16,28,25600,42,-38,38,946,12,42,-38,38,26,12,0,0,0,0,0,920,0,0
100,14,tilted,8,6,50,13,-10,12,2026090101001001,2026090101001002,16,28,25600,44,-44,44,1352,11,44,-44,44,28,11,0,0,0,0,0,1324,0,0
100,14,tilted,8,6,51,8,-7,7,2026090101001001,2026090101001002,16,28,25600,20,-8,8,802,5,20,-8,8,19,5,0,0,0,0,0,783,0,0
100,14,tilted,8,6,52,13,-10,10,2026090101001001,2026090101001002,16,28,25600,36,-16,16,1130,9,36,-16,16,33,9,0,0,0,0,0,1097,0,0
100,14,tilted,8,6,53,20,-15,17,2026090101001001,2026090101001002,16,28,25600,94,-86,86,2004,23,94,-86,86,38,23,0,0,0,0,0,1966,0,0
100,14,tilted,8,6,54,18,-15,15,2026090101001001,2026090101001002,16,28,25600,61,-57,57,1673,24,61,-57,57,45,24,0,0,0,0,0,1628,0,0
100,14,tilted,8,6,55,29,-15,19,2026090101001001,2026090101001002,16,28,25600,156,-142,142,2680,37,144,-130,130,76,35,12,-12,12,2,2,2602,0,0
100,14,tilted,8,6,56,27,-12,18,2026090101001001,2026090101001002,16,28,25600,146,-122,138,2519,36,146,-122,138,82,36,0,0,0,0,0,2437,0,0
100,14,tilted,8,6,57,31,-6,16,2026090101001001,2026090101001002,16,28,25600,178,-34,114,2380,43,178,-34,114,69,43,0,0,0,0,0,2311,0,0
100,14,tilted,8,6,58,49,-9,31,2026090101001001,2026090101001002,16,28,25600,176,-86,122,3698,49,176,-86,122,106,49,0,0,0,0,0,3592,0,0
100,14,tilted,8,6,59,49,-4,32,2026090101001001,2026090101001002,16,28,25600,234,-162,186,3562,65,234,-162,186,104,65,0,0,0,0,0,3458,0,0
100,14,tilted,8,6,60,41,7,19,2026090101001001,2026090101001002,16,28,25600,112,-16,16,2675,27,112,-16,16,52,27,0,0,0,0,0,2623,0,0
100,14,tilted,8,6,61,33,14,18,2026090101001001,2026090101001002,16,28,25600,62,44,44,2226,20,62,44,44,49,20,0,0,0,0,0,2177,0,0
100,14,tilted,8,6,62,40,15,23,2026090101001001,2026090101001002,16,28,25600,128,-68,108,2504,32,128,-68,108,72,32,0,0,0,0,0,2432,0,0
100,14,tilted,8,6,63,32,15,19,2026090101001001,2026090101001002,16,28,25600,20,20,20,2000,7,20,20,20,24,7,0,0,0,0,0,1976,0,0
100,14,tilted,8,6,64,20,13,13,2026090101001001,2026090101001002,16,28,25600,32,0,0,1052,8,32,0,0,10,8,0,0,0,0,0,1042,0,0
100,14,tilted,8,6,65,19,12,12,2026090101001001,2026090101001002,16,28,25600,0,0,0,1051,0,0,0,0,1,0,0,0,0,0,0,1050,0,0
100,14,tilted,8,6,66,22,19,19,2026090101001001,2026090101001002,16,28,25600,-2,-2,-2,1046,1,-2,-2,-2,4,1,0,0,0,0,0,1042,0,0
100,14,tilted,8,6,67,5,3,3,2026090101001001,2026090101001002,16,28,25600,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,274,0,0
100,14,tilted,8,6,68,7,4,4,2026090101001001,2026090101001002,16,28,25600,38,32,32,304,8,38,32,32,14,8,0,0,0,0,0,290,0,0
100,14,tilted,8,6,69,6,5,5,2026090101001001,2026090101001002,16,28,25600,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,275,0,0
100,14,tilted,8,6,70,2,2,2,2026090101001001,2026090101001002,16,28,25600,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,77,0,0
100,14,tilted,8,6,71,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,72,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0
100,14,tilted,8,6,73,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,74,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,75,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,76,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,77,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,78,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,79,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,80,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,81,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,82,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,83,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,84,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,85,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,86,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,87,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,88,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,89,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,90,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,91,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,92,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,93,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,94,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,95,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,96,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,97,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,98,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,99,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,tilted,8,6,100,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,0,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,1,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,2,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,3,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,4,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,5,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,6,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,7,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,8,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,9,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,10,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,11,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,12,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,13,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,14,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,15,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,16,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,17,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,18,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,19,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,20,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,21,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,22,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,23,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,24,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,25,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,26,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,27,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,28,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,29,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,30,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,31,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,32,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,33,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,34,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,35,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,36,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,37,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,38,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,39,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,40,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,41,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,42,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,43,1,-1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,158,0,0
100,15,axis,10,0,44,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,45,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,46,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,47,5,-4,4,2026090101001001,2026090101001002,16,28,25600,12,-8,8,647,3,12,-8,8,7,3,0,0,0,0,0,640,0,0
100,15,axis,10,0,48,4,-4,4,2026090101001001,2026090101001002,16,28,25600,12,-12,12,503,3,12,-12,12,4,3,0,0,0,0,0,499,0,0
100,15,axis,10,0,49,7,-7,7,2026090101001001,2026090101001002,16,28,25600,6,-6,6,750,3,6,-6,6,5,3,0,0,0,0,0,745,0,0
100,15,axis,10,0,50,5,-5,5,2026090101001001,2026090101001002,16,28,25600,8,-8,8,512,2,8,-8,8,10,2,0,0,0,0,0,502,0,0
100,15,axis,10,0,51,7,-7,7,2026090101001001,2026090101001002,16,28,25600,20,-20,20,677,5,20,-20,20,18,5,0,0,0,0,0,659,0,0
100,15,axis,10,0,52,10,-5,7,2026090101001001,2026090101001002,16,28,25600,36,-16,24,983,9,36,-16,24,17,9,0,0,0,0,0,966,0,0
100,15,axis,10,0,53,24,-16,18,2026090101001001,2026090101001002,16,28,25600,84,-42,50,2240,24,74,-42,50,58,23,10,0,0,1,1,2181,0,0
100,15,axis,10,0,54,25,-17,17,2026090101001001,2026090101001002,16,28,25600,46,-18,18,2426,13,46,-18,18,33,13,0,0,0,0,0,2393,0,0
100,15,axis,10,0,55,27,-11,21,2026090101001001,2026090101001002,16,28,25600,136,-56,108,2340,49,136,-56,108,88,49,0,0,0,0,0,2252,0,0
100,15,axis,10,0,56,36,-15,19,2026090101001001,2026090101001002,16,28,25600,164,-118,118,3220,43,164,-118,118,89,43,0,0,0,0,0,3131,0,0
100,15,axis,10,0,57,41,-4,24,2026090101001001,2026090101001002,16,28,25600,124,-64,96,3202,37,124,-64,96,74,37,0,0,0,0,0,3128,0,0
100,15,axis,10,0,58,31,-6,14,2026090101001001,2026090101001002,16,28,25600,122,-34,74,2523,28,122,-34,74,70,28,0,0,0,0,0,2453,0,0
100,15,axis,10,0,59,30,-9,15,2026090101001001,2026090101001002,16,28,25600,104,-65,65,2177,54,104,-65,65,118,54,0,0,0,0,0,2059,0,0
100,15,axis,10,0,60,37,12,20,2026090101001001,2026090101001002,16,28,25600,138,-32,88,2637,37,138,-32,88,78,37,0,0,0,0,0,2559,0,0
100,15,axis,10,0,61,36,15,19,2026090101001001,2026090101001002,16,28,25600,40,6,22,2198,17,40,6,22,37,17,0,0,0,0,0,2161,0,0
100,15,axis,10,0,62,37,2,16,2026090101001001,2026090101001002,16,28,25600,160,-62,70,2249,32,160,-62,70,84,32,0,0,0,0,0,2165,0,0
100,15,axis,10,0,63,26,8,12,2026090101001001,2026090101001002,16,28,25600,62,-16,48,1600,12,62,-16,48,24,12,0,0,0,0,0,1576,0,0
100,15,axis,10,0,64,26,15,19,2026090101001001,2026090101001002,16,28,25600,28,28,28,1532,7,28,28,28,15,7,0,0,0,0,0,1517,0,0
100,15,axis,10,0,65,24,13,13,2026090101001001,2026090101001002,16,28,25600,4,0,0,1184,1,4,0,0,1,1,0,0,0,0,0,1183,0,0
100,15,axis,10,0,66,15,11,11,2026090101001001,2026090101001002,16,28,25600,6,6,6,703,3,6,6,6,4,3,0,0,0,0,0,699,0,0
100,15,axis,10,0,67,14,13,13,2026090101001001,2026090101001002,16,28,25600,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,616,0,0
100,15,axis,10,0,68,6,5,5,2026090101001001,2026090101001002,16,28,25600,12,12,12,273,3,12,12,12,6,3,0,0,0,0,0,267,0,0
100,15,axis,10,0,69,11,10,10,2026090101001001,2026090101001002,16,28,25600,8,8,8,491,2,8,8,8,9,2,0,0,0,0,0,482,0,0
100,15,axis,10,0,70,8,8,8,2026090101001001,2026090101001002,16,28,25600,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,390,0,0
100,15,axis,10,0,71,5,5,5,2026090101001001,2026090101001002,16,28,25600,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,240,0,0
100,15,axis,10,0,72,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0
100,15,axis,10,0,73,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,74,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,75,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0
100,15,axis,10,0,76,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,77,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,78,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,79,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,80,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,81,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,82,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,83,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,84,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,85,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,86,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,87,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,88,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,89,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,90,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,91,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,axis,10,0,92,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
