k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
34,15000,501807,15000,0,0,0,0,15000,15000,15000,15000,16795285,15000,501807,0,0,0,0
35,15000,516344,15000,0,0,0,0,15000,15000,15000,15000,17782458,15000,516344,0,0,0,0
36,15000,530827,15000,0,0,0,0,15000,15000,15000,15000,18794029,15000,530827,0,0,0,0
37,15000,545287,15000,0,0,0,0,15000,15000,15000,15000,19831893,15000,545287,0,0,0,0
38,15000,559738,15000,0,0,0,0,15000,15000,15000,15000,20897002,15000,559738,0,0,0,0
39,15000,574178,15000,0,0,0,0,15000,15000,15000,15000,21989150,15000,574178,0,0,0,0
40,15000,588635,15000,0,0,0,0,15000,15000,15000,15000,23110403,15000,588635,0,0,0,0
41,15000,602988,15000,0,0,0,0,15000,15000,15000,15000,24251234,15000,602988,0,0,0,0
42,15000,617358,15000,0,0,0,0,15000,15000,15000,15000,25420870,15000,617358,0,0,0,0
43,15000,631754,15000,0,0,0,0,15000,15000,15000,15000,26620234,15000,631754,0,0,0,0
44,15000,646142,15000,0,0,0,0,15000,15000,15000,15000,27846586,15000,646142,0,0,0,0
45,15000,660512,15000,0,0,0,0,15000,15000,15000,15000,29098928,15000,660512,0,0,0,0
46,15000,674868,15000,0,0,0,0,15000,15000,15000,15000,30377616,15000,674868,0,0,0,0
47,15000,689184,15000,0,0,0,0,15000,15000,15000,15000,31680076,15000,689184,0,0,0,0
48,15000,703484,15000,0,0,0,0,15000,15000,15000,15000,33008370,15000,703484,0,0,0,0
49,15000,717743,15000,0,0,0,0,15000,15000,15000,15000,34360111,15000,717743,0,0,0,0
50,15000,732019,15000,0,0,0,0,15000,15000,15000,15000,35740647,15000,732019,0,0,0,0
51,15000,746311,15000,0,0,0,0,15000,15000,15000,15000,37149915,15000,746311,0,0,0,0
52,15000,760538,15000,0,0,0,0,15000,15000,15000,15000,38579878,15000,760538,0,0,0,0
53,15000,774721,15000,0,0,0,0,15000,15000,15000,15000,40032227,15000,774721,0,0,0,0
54,15000,788929,15000,0,0,0,0,15000,15000,15000,15000,41513977,15000,788929,0,0,0,0
55,15000,803136,15000,0,0,0,0,15000,15000,15000,15000,43022548,15000,803136,0,0,0,0
56,15000,817360,15000,0,0,0,0,15000,15000,15000,15000,44559978,15000,817360,0,0,0,0
57,15000,831521,15000,0,0,0,0,15000,15000,15000,15000,46117313,15000,831521,0,0,0,0
58,15000,845657,15000,0,0,0,0,15000,15000,15000,15000,47698729,15000,845657,0,0,0,0
59,15000,859781,15000,0,0,0,0,15000,15000,15000,15000,49305359,15000,859781,0,0,0,0
60,15000,873866,15000,0,0,0,0,15000,15000,15000,15000,50934166,15000,873866,0,0,0,0
61,15000,887988,15000,0,0,0,0,15000,15000,15000,15000,52593594,15000,887988,0,0,0,0
62,15000,902090,15000,0,0,0,0,15000,15000,15000,15000,54277376,15000,902090,0,0,0,0
63,15000,916189,15000,0,0,0,0,15000,15000,15000,15000,55987295,15000,916189,0,0,0,0
64,15000,930254,15000,0,0,0,0,15000,15000,15000,15000,57719498,15000,930254,0,0,0,0
65,15000,944261,15000,0,0,0,0,15000,15000,15000,15000,59470815,15000,944261,0,0,0,0
66,15000,958305,15000,0,0,0,0,15000,15000,15000,15000,61253091,15000,958305,0,0,0,0
67,15000,972366,15000,0,0,0,0,15000,15000,15000,15000,63063840,15000,972366,0,0,0,0
68,15000,986354,15000,0,0,0,0,15000,15000,15000,15000,64891278,15000,986354,0,0,0,0
69,15000,1000373,15000,0,0,0,0,15000,15000,15000,15000,66749155,15000,1000373,0,0,0,0
70,15000,1014396,15000,0,0,0,0,15000,15000,15000,15000,68633672,15000,1014396,0,0,0,0
71,15000,1028330,15000,0,0,0,0,15000,15000,15000,15000,70532294,15000,1028330,0,0,0,0
72,15000,1042294,15000,0,0,0,0,15000,15000,15000,15000,72460862,15000,1042294,0,0,0,0
73,15000,1056248,15000,0,0,0,0,15000,15000,15000,15000,74414118,15000,1056248,0,0,0,0
74,15000,1070178,15000,0,0,0,0,15000,15000,15000,15000,76389688,15000,1070178,0,0,0,0
75,15000,1084036,15000,0,0,0,0,15000,15000,15000,15000,78380862,15000,1084036,0,0,0,0
76,15000,1097893,15000,0,0,0,0,15000,15000,15000,15000,80397313,15000,1097893,0,0,0,0
77,15000,1111759,15000,0,0,0,0,15000,15000,15000,15000,82441111,15000,1111759,0,0,0,0
78,15000,1125642,15000,0,0,0,0,15000,15000,15000,15000,84513018,15000,1125642,0,0,0,0
79,15000,1139494,15000,0,0,0,0,15000,15000,15000,15000,86605746,15000,1139494,0,0,0,0
80,15000,1153326,15000,0,0,0,0,15000,15000,15000,15000,88721212,15000,1153326,0,0,0,0
81,15000,1167166,15000,0,0,0,0,15000,15000,15000,15000,90863376,15000,1167166,0,0,0,0
82,15000,1181018,15000,0,0,0,0,15000,15000,15000,15000,93032932,15000,1181018,0,0,0,0
83,15000,1194804,15000,0,0,0,0,15000,15000,15000,15000,95217570,15000,1194804,0,0,0,0
84,15000,1208605,15000,0,0,0,0,15000,15000,15000,15000,97429977,15000,1208605,0,0,0,0
85,15000,1222354,15000,0,0,0,0,15000,15000,15000,15000,99659380,15000,1222354,0,0,0,0
86,15000,1236184,15000,0,0,0,0,15000,15000,15000,15000,101926980,15000,1236184,0,0,0,0
87,15000,1249836,15000,0,0,0,0,15000,15000,15000,15000,104190934,15000,1249836,0,0,0,0
88,15000,1263541,15000,0,0,0,0,15000,15000,15000,15000,106488685,15000,1263541,0,0,0,0
89,15000,1277269,15000,0,0,0,0,15000,15000,15000,15000,108815239,15000,1277269,0,0,0,0
90,15000,1290934,15000,0,0,0,0,15000,15000,15000,15000,111156368,15000,1290934,0,0,0,0
91,15000,1304558,15000,0,0,0,0,15000,15000,15000,15000,113514736,15000,1304558,0,0,0,0
92,15000,1318258,15000,0,0,0,0,15000,15000,15000,15000,115911536,15000,1318258,0,0,0,0
93,15000,1331887,15000,0,0,0,0,15000,15000,15000,15000,118320993,15000,1331887,0,0,0,0
94,15000,1345578,15000,0,0,0,0,15000,15000,15000,15000,120766204,15000,1345578,0,0,0,0
95,15000,1359218,15000,0,0,0,0,15000,15000,15000,15000,123227164,15000,1359218,0,0,0,0
96,15000,1372856,15000,0,0,0,0,15000,15000,15000,15000,125712362,15000,1372856,0,0,0,0
97,15000,1386416,15000,0,0,0,0,15000,15000,15000,15000,128207892,15000,1386416,0,0,0,0
98,15000,1399980,15000,0,0,0,0,15000,15000,15000,15000,130728598,15000,1399980,0,0,0,0
99,15000,1413518,15000,0,0,0,0,15000,15000,15000,15000,133269162,15000,1413518,0,0,0,0
100,15000,1427087,15000,0,0,0,0,15000,15000,15000,15000,135840097,15000,1427087,0,0,0,0
101,15000,1440641,15000,0,0,0,0,15000,15000,15000,15000,138432765,15000,1440641,0,0,0,0
102,15000,1454160,15000,0,0,0,0,15000,15000,15000,15000,141043010,15000,1454160,0,0,0,0
103,15000,1467651,15000,0,0,0,0,15000,15000,15000,15000,143672175,15000,1467651,0,0,0,0
104,15000,1481172,15000,0,0,0,0,15000,15000,15000,15000,146331960,15000,1481172,0,0,0,0
105,15000,1494615,15000,0,0,0,0,15000,15000,15000,15000,149000117,15000,1494615,0,0,0,0
106,15000,1508056,15000,0,0,0,0,15000,15000,15000,15000,151692186,15000,1508056,0,0,0,0
107,15000,1521549,15000,0,0,0,0,15000,15000,15000,15000,154418841,15000,1521549,0,0,0,0
108,15000,1534954,15000,0,0,0,0,15000,15000,15000,15000,157152168,15000,1534954,0,0,0,0
109,15000,1548411,15000,0,0,0,0,15000,15000,15000,15000,159919739,15000,1548411,0,0,0,0
110,15000,1561822,15000,0,0,0,0,15000,15000,15000,15000,162701854,15000,1561822,0,0,0,0
111,15000,1575214,15000,0,0,0,0,15000,15000,15000,15000,165503742,15000,1575214,0,0,0,0
112,15000,1588602,15000,0,0,0,0,15000,15000,15000,15000,168328932,15000,1588602,0,0,0,0
113,15000,1601991,15000,0,0,0,0,15000,15000,15000,15000,171178461,15000,1601991,0,0,0,0
114,15000,1615413,15000,0,0,0,0,15000,15000,15000,15000,174058735,15000,1615413,0,0,0,0
115,15000,1628762,15000,0,0,0,0,15000,15000,15000,15000,176947312,15000,1628762,0,0,0,0
116,15000,1642121,15000,0,0,0,0,15000,15000,15000,15000,179862081,15000,1642121,0,0,0,0
117,15000,1655376,15000,0,0,0,0,15000,15000,15000,15000,182777818,15000,1655376,0,0,0,0
118,15000,1668693,15000,0,0,0,0,15000,15000,15000,15000,185730293,15000,1668693,0,0,0,0
119,15000,1682018,15000,0,0,0,0,15000,15000,15000,15000,188708524,15000,1682018,0,0,0,0
120,15000,1695238,15000,0,0,0,0,15000,15000,15000,15000,191686704,15000,1695238,0,0,0,0
121,15000,1708522,15000,0,0,0,0,15000,15000,15000,15000,194702368,15000,1708522,0,0,0,0
122,15000,1721693,15000,0,0,0,0,15000,15000,15000,15000,197716041,15000,1721693,0,0,0,0
123,15000,1734910,15000,0,0,0,0,15000,15000,15000,15000,200763480,15000,1734910,0,0,0,0
124,15000,1748113,15000,0,0,0,0,15000,15000,15000,15000,203830519,15000,1748113,0,0,0,0
125,15000,1761314,15000,0,0,0,0,15000,15000,15000,15000,206920466,15000,1761314,0,0,0,0
126,15000,1774496,15000,0,0,0,0,15000,15000,15000,15000,210029618,15000,1774496,0,0,0,0
127,15000,1787667,15000,0,0,0,0,15000,15000,15000,15000,213159237,15000,1787667,0,0,0,0
128,15000,1800730,15000,0,0,0,0,15000,15000,15000,15000,216286284,15000,1800730,0,0,0,0
129,15000,1813861,15000,0,0,0,0,15000,15000,15000,15000,219452601,15000,1813861,0,0,0,0
130,15000,1827071,15000,0,0,0,0,15000,15000,15000,15000,222660551,15000,1827071,0,0,0,0
131,15000,1840193,15000,0,0,0,0,15000,15000,15000,15000,225870717,15000,1840193,0,0,0,0
132,15000,1853267,15000,0,0,0,0,15000,15000,15000,15000,229091685,15000,1853267,0,0,0,0
133,15000,1866328,15000,0,0,0,0,15000,15000,15000,15000,232331830,15000,1866328,0,0,0,0
134,15000,1879392,15000,0,0,0,0,15000,15000,15000,15000,235595790,15000,1879392,0,0,0,0
135,15000,1892359,15000,0,0,0,0,15000,15000,15000,15000,238858525,15000,1892359,0,0,0,0
136,15000,1905403,15000,0,0,0,0,15000,15000,15000,15000,242162867,15000,1905403,0,0,0,0
137,15000,1918380,15000,0,0,0,0,15000,15000,15000,15000,245472682,15000,1918380,0,0,0,0
138,15000,1931310,15000,0,0,0,0,15000,15000,15000,15000,248793168,15000,1931310,0,0,0,0
139,15000,1944257,15000,0,0,0,0,15000,15000,15000,15000,252139551,15000,1944257,0,0,0,0
140,15000,1957167,15000,0,0,0,0,15000,15000,15000,15000,255499291,15000,1957167,0,0,0,0
141,15000,1970123,15000,0,0,0,0,15000,15000,15000,15000,258892707,15000,1970123,0,0,0,0
142,15000,1983018,15000,0,0,0,0,15000,15000,15000,15000,262292962,15000,1983018,0,0,0,0
143,15000,1995977,15000,0,0,0,0,15000,15000,15000,15000,265731829,15000,1995977,0,0,0,0
144,15000,2008930,15000,0,0,0,0,15000,15000,15000,15000,269192038,15000,2008930,0,0,0,0
145,15000,2021833,15000,0,0,0,0,15000,15000,15000,15000,272661603,15000,2021833,0,0,0,0
146,15000,2034671,15000,0,0,0,0,15000,15000,15000,15000,276135399,15000,2034671,0,0,0,0
147,15000,2047546,15000,0,0,0,0,15000,15000,15000,15000,279640986,15000,2047546,0,0,0,0
148,15000,2060357,15000,0,0,0,0,15000,15000,15000,15000,283151757,15000,2060357,0,0,0,0
149,15000,2073253,15000,0,0,0,0,15000,15000,15000,15000,286707831,15000,2073253,0,0,0,0
150,15000,2086074,15000,0,0,0,0,15000,15000,15000,15000,290264838,15000,2086074,0,0,0,0
151,15000,2098918,15000,0,0,0,0,15000,15000,15000,15000,293850302,15000,2098918,0,0,0,0
152,15000,2111749,15000,0,0,0,0,15000,15000,15000,15000,297454319,15000,2111749,0,0,0,0
153,15000,2124571,15000,0,0,0,0,15000,15000,15000,15000,301077625,15000,2124571,0,0,0,0
154,15000,2137425,15000,0,0,0,0,15000,15000,15000,15000,304731411,15000,2137425,0,0,0,0
155,15000,2150114,15000,0,0,0,0,15000,15000,15000,15000,308360818,15000,2150114,0,0,0,0
156,15000,2162821,15000,0,0,0,0,15000,15000,15000,15000,312016711,15000,2162821,0,0,0,0
157,15000,2175486,15000,0,0,0,0,15000,15000,15000,15000,315682424,15000,2175486,0,0,0,0
158,15000,2188165,15000,0,0,0,0,15000,15000,15000,15000,319372921,15000,2188165,0,0,0,0
159,15000,2200800,15000,0,0,0,0,15000,15000,15000,15000,323071846,15000,2200800,0,0,0,0
160,15000,2213467,15000,0,0,0,0,15000,15000,15000,15000,326801731,15000,2213467,0,0,0,0
161,15000,2226192,15000,0,0,0,0,15000,15000,15000,15000,330570672,15000,2226192,0,0,0,0
162,15000,2238804,15000,0,0,0,0,15000,15000,15000,15000,334326524,15000,2238804,0,0,0,0
163,15000,2251369,15000,0,0,0,0,15000,15000,15000,15000,338089829,15000,2251369,0,0,0,0
164,15000,2263975,15000,0,0,0,0,15000,15000,15000,15000,341886217,15000,2263975,0,0,0,0
165,15000,2276545,15000,0,0,0,0,15000,15000,15000,15000,345693105,15000,2276545,0,0,0,0
166,15000,2289106,15000,0,0,0,0,15000,15000,15000,15000,349518692,15000,2289106,0,0,0,0
167,15000,2301663,15000,0,0,0,0,15000,15000,15000,15000,353363589,15000,2301663,0,0,0,0
168,15000,2314202,15000,0,0,0,0,15000,15000,15000,15000,357223676,15000,2314202,0,0,0,0
169,15000,2326697,15000,0,0,0,0,15000,15000,15000,15000,361091811,15000,2326697,0,0,0,0
170,15000,2339203,15000,0,0,0,0,15000,15000,15000,15000,364984715,15000,2339203,0,0,0,0
171,15000,2351776,15000,0,0,0,0,15000,15000,15000,15000,368919926,15000,2351776,0,0,0,0
172,15000,2364225,15000,0,0,0,0,15000,15000,15000,15000,372835885,15000,2364225,0,0,0,0
173,15000,2376636,15000,0,0,0,0,15000,15000,15000,15000,376760698,15000,2376636,0,0,0,0
174,15000,2389193,15000,0,0,0,0,15000,15000,15000,15000,380752329,15000,2389193,0,0,0,0
175,15000,2401680,15000,0,0,0,0,15000,15000,15000,15000,384743080,15000,2401680,0,0,0,0
176,15000,2414171,15000,0,0,0,0,15000,15000,15000,15000,388755429,15000,2414171,0,0,0,0
177,15000,2426610,15000,0,0,0,0,15000,15000,15000,15000,392771886,15000,2426610,0,0,0,0
178,15000,2439001,15000,0,0,0,0,15000,15000,15000,15000,396793489,15000,2439001,0,0,0,0
179,15000,2451332,15000,0,0,0,0,15000,15000,15000,15000,400815760,15000,2451332,0,0,0,0
180,15000,2463727,15000,0,0,0,0,15000,15000,15000,15000,404878765,15000,2463727,0,0,0,0
181,15000,2476169,15000,0,0,0,0,15000,15000,15000,15000,408979205,15000,2476169,0,0,0,0
182,15000,2488533,15000,0,0,0,0,15000,15000,15000,15000,413072809,15000,2488533,0,0,0,0
183,15000,2500849,15000,0,0,0,0,15000,15000,15000,15000,417171395,15000,2500849,0,0,0,0
184,15000,2513105,15000,0,0,0,0,15000,15000,15000,15000,421270315,15000,2513105,0,0,0,0
185,15000,2525415,15000,0,0,0,0,15000,15000,15000,15000,425406761,15000,2525415,0,0,0,0
186,15000,2537710,15000,0,0,0,0,15000,15000,15000,15000,429559346,15000,2537710,0,0,0,0
187,15000,2550017,15000,0,0,0,0,15000,15000,15000,15000,433735933,15000,2550017,0,0,0,0
188,15000,2562288,15000,0,0,0,0,15000,15000,15000,15000,437920642,15000,2562288,0,0,0,0
189,15000,2574511,15000,0,0,0,0,15000,15000,15000,15000,442108989,15000,2574511,0,0,0,0
190,15000,2586750,15000,0,0,0,0,15000,15000,15000,15000,446321982,15000,2586750,0,0,0,0
191,15000,2599030,15000,0,0,0,0,15000,15000,15000,15000,450569890,15000,2599030,0,0,0,0
192,15000,2611172,15000,0,0,0,0,15000,15000,15000,15000,454788916,15000,2611172,0,0,0,0
193,15000,2623309,15000,0,0,0,0,15000,15000,15000,15000,459026679,15000,2623309,0,0,0,0
194,15000,2635464,15000,0,0,0,0,15000,15000,15000,15000,463291358,15000,2635464,0,0,0,0
195,15000,2647627,15000,0,0,0,0,15000,15000,15000,15000,467577327,15000,2647627,0,0,0,0
196,15000,2659764,15000,0,0,0,0,15000,15000,15000,15000,471874148,15000,2659764,0,0,0,0
197,15000,2671901,15000,0,0,0,0,15000,15000,15000,15000,476190495,15000,2671901,0,0,0,0
198,15000,2684076,15000,0,0,0,0,15000,15000,15000,15000,480539978,15000,2684076,0,0,0,0
199,15000,2696142,15000,0,0,0,0,15000,15000,15000,15000,484870852,15000,2696142,0,0,0,0
200,15000,2708208,15000,0,0,0,0,15000,15000,15000,15000,489220982,15000,2708208,0,0,0,0
201,15000,2720215,15000,0,0,0,0,15000,15000,15000,15000,493568935,15000,2720215,0,0,0,0
202,15000,2732225,15000,0,0,0,0,15000,15000,15000,15000,497937437,15000,2732225,0,0,0,0
203,15000,2744193,15000,0,0,0,0,15000,15000,15000,15000,502309005,15000,2744193,0,0,0,0
204,15000,2756240,15000,0,0,0,0,15000,15000,15000,15000,506729472,15000,2756240,0,0,0,0
205,15000,2768145,15000,0,0,0,0,15000,15000,15000,15000,511116443,15000,2768145,0,0,0,0
206,15000,2780117,15000,0,0,0,0,15000,15000,15000,15000,515547685,15000,2780117,0,0,0,0
207,15000,2792104,15000,0,0,0,0,15000,15000,15000,15000,520003286,15000,2792104,0,0,0,0
208,15000,2804116,15000,0,0,0,0,15000,15000,15000,15000,524487066,15000,2804116,0,0,0,0
209,15000,2816016,15000,0,0,0,0,15000,15000,15000,15000,528947730,15000,2816016,0,0,0,0
210,15000,2827910,15000,0,0,0,0,15000,15000,15000,15000,533425636,15000,2827910,0,0,0,0
211,15000,2839882,15000,0,0,0,0,15000,15000,15000,15000,537951968,15000,2839882,0,0,0,0
212,15000,2851760,15000,0,0,0,0,15000,15000,15000,15000,542461608,15000,2851760,0,0,0,0
213,15000,2863537,15000,0,0,0,0,15000,15000,15000,15000,546951743,15000,2863537,0,0,0,0
214,15000,2875422,15000,0,0,0,0,15000,15000,15000,15000,551501604,15000,2875422,0,0,0,0
215,15000,2887381,15000,0,0,0,0,15000,15000,15000,15000,556098825,15000,2887381,0,0,0,0
216,15000,2899090,15000,0,0,0,0,15000,15000,15000,15000,560617968,15000,2899090,0,0,0,0
217,15000,2910971,15000,0,0,0,0,15000,15000,15000,15000,565223277,15000,2910971,0,0,0,0
218,15000,2922767,15000,0,0,0,0,15000,15000,15000,15000,569812893,15000,2922767,0,0,0,0
219,15000,2934600,15000,0,0,0,0,15000,15000,15000,15000,574436400,15000,2934600,0,0,0,0
220,15000,2946426,15000,0,0,0,0,15000,15000,15000,15000,579075896,15000,2946426,0,0,0,0
221,15000,2958273,15000,0,0,0,0,15000,15000,15000,15000,583742113,15000,2958273,0,0,0,0
222,15000,2969986,15000,0,0,0,0,15000,15000,15000,15000,588374262,15000,2969986,0,0,0,0
223,15000,2981763,15000,0,0,0,0,15000,15000,15000,15000,593050041,15000,2981763,0,0,0,0
224,15000,2993423,15000,0,0,0,0,15000,15000,15000,15000,597697593,15000,2993423,0,0,0,0
225,15000,3005119,15000,0,0,0,0,15000,15000,15000,15000,602377511,15000,3005119,0,0,0,0
226,15000,3016877,15000,0,0,0,0,15000,15000,15000,15000,607099861,15000,3016877,0,0,0,0
227,15000,3028558,15000,0,0,0,0,15000,15000,15000,15000,611810278,15000,3028558,0,0,0,0
228,15000,3040342,15000,0,0,0,0,15000,15000,15000,15000,616581518,15000,3040342,0,0,0,0
229,15000,3051990,15000,0,0,0,0,15000,15000,15000,15000,621314166,15000,3051990,0,0,0,0
230,15000,3063596,15000,0,0,0,0,15000,15000,15000,15000,626048162,15000,3063596,0,0,0,0
231,15000,3075235,15000,0,0,0,0,15000,15000,15000,15000,630815049,15000,3075235,0,0,0,0
232,15000,3086775,15000,0,0,0,0,15000,15000,15000,15000,635559139,15000,3086775,0,0,0,0
233,15000,3098384,15000,0,0,0,0,15000,15000,15000,15000,640350392,15000,3098384,0,0,0,0
234,15000,3109936,15000,0,0,0,0,15000,15000,15000,15000,645133758,15000,3109936,0,0,0,0
235,15000,3121517,15000,0,0,0,0,15000,15000,15000,15000,649947527,15000,3121517,0,0,0,0
236,15000,3133013,15000,0,0,0,0,15000,15000,15000,15000,654743253,15000,3133013,0,0,0,0
237,15000,3144522,15000,0,0,0,0,15000,15000,15000,15000,659563568,15000,3144522,0,0,0,0
238,15000,3156090,15000,0,0,0,0,15000,15000,15000,15000,664425628,15000,3156090,0,0,0,0
239,15000,3167675,15000,0,0,0,0,15000,15000,15000,15000,669313091,15000,3167675,0,0,0,0
240,15000,3179186,15000,0,0,0,0,15000,15000,15000,15000,674185706,15000,3179186,0,0,0,0
241,15000,3190667,15000,0,0,0,0,15000,15000,15000,15000,679063681,15000,3190667,0,0,0,0
242,15000,3202042,15000,0,0,0,0,15000,15000,15000,15000,683913858,15000,3202042,0,0,0,0
243,15000,3213555,15000,0,0,0,0,15000,15000,15000,15000,688841131,15000,3213555,0,0,0,0
244,15000,3225033,15000,0,0,0,0,15000,15000,15000,15000,693771029,15000,3225033,0,0,0,0
245,15000,3236396,15000,0,0,0,0,15000,15000,15000,15000,698668844,15000,3236396,0,0,0,0
246,15000,3247847,15000,0,0,0,0,15000,15000,15000,15000,703621811,15000,3247847,0,0,0,0
247,15000,3259233,15000,0,0,0,0,15000,15000,15000,15000,708563667,15000,3259233,0,0,0,0
248,15000,3270640,15000,0,0,0,0,15000,15000,15000,15000,713532570,15000,3270640,0,0,0,0
249,15000,3282012,15000,0,0,0,0,15000,15000,15000,15000,718502380,15000,3282012,0,0,0,0
250,15000,3293376,15000,0,0,0,0,15000,15000,15000,15000,723486108,15000,3293376,0,0,0,0
251,15000,3304824,15000,0,0,0,0,15000,15000,15000,15000,728524676,15000,3304824,0,0,0,0
252,15000,3316068,15000,0,0,0,0,15000,15000,15000,15000,733491502,15000,3316068,0,0,0,0
253,15000,3327419,15000,0,0,0,0,15000,15000,15000,15000,738521807,15000,3327419,0,0,0,0
254,15000,3338678,15000,0,0,0,0,15000,15000,15000,15000,743528116,15000,3338678,0,0,0,0
255,15000,3350012,15000,0,0,0,0,15000,15000,15000,15000,748585692,15000,3350012,0,0,0,0
256,15000,3361282,15000,0,0,0,0,15000,15000,15000,15000,753629972,15000,3361282,0,0,0,0
257,15000,3372542,15000,0,0,0,0,15000,15000,15000,15000,758688242,15000,3372542,0,0,0,0
258,15000,3383777,15000,0,0,0,0,15000,15000,15000,15000,763751775,15000,3383777,0,0,0,0
259,15000,3394909,15000,0,0,0,0,15000,15000,15000,15000,768785595,15000,3394909,0,0,0,0
260,15000,3406059,15000,0,0,0,0,15000,15000,15000,15000,773844903,15000,3406059,0,0,0,0
261,15000,3417169,15000,0,0,0,0,15000,15000,15000,15000,778901777,15000,3417169,0,0,0,0
262,15000,3428362,15000,0,0,0,0,15000,15000,15000,15000,784013068,15000,3428362,0,0,0,0
263,15000,3439482,15000,0,0,0,0,15000,15000,15000,15000,789107654,15000,3439482,0,0,0,0
264,15000,3450630,15000,0,0,0,0,15000,15000,15000,15000,794231938,15000,3450630,0,0,0,0
265,15000,3461880,15000,0,0,0,0,15000,15000,15000,15000,799419700,15000,3461880,0,0,0,0
266,15000,3473041,15000,0,0,0,0,15000,15000,15000,15000,804582929,15000,3473041,0,0,0,0
267,15000,3484200,15000,0,0,0,0,15000,15000,15000,15000,809760988,15000,3484200,0,0,0,0
