k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
267,2000,265699,2041,0,0,0,0,2000,2000,2000,2000,35426303,2123,271058,0,0,0,0
268,2000,265786,2041,0,0,0,0,2000,2000,2000,2000,35450668,2123,271150,0,0,0,0
269,2000,265819,2042,0,0,0,0,2000,2000,2000,2000,35460397,2126,271326,0,0,0,0
270,2000,265846,2044,0,0,0,0,2000,2000,2000,2000,35468380,2132,271609,0,0,0,0
271,2000,265836,2044,0,0,0,0,2000,2000,2000,2000,35465852,2132,271595,0,0,0,0
272,2000,265862,2044,0,0,0,0,2000,2000,2000,2000,35472896,2132,271616,0,0,0,0
273,2000,265940,2045,0,0,0,0,2000,2000,2000,2000,35495080,2135,271850,0,0,0,0
274,2000,266089,2047,0,0,0,0,2000,2000,2000,2000,35535383,2141,272236,0,0,0,0
275,2000,266033,2047,0,0,0,0,2000,2000,2000,2000,35521021,2141,272183,0,0,0,0
276,2000,266065,2047,0,0,0,0,2000,2000,2000,2000,35529517,2141,272210,0,0,0,0
277,2000,266076,2049,0,0,0,0,2000,2000,2000,2000,35532740,2147,272453,0,0,0,0
278,2000,266073,2050,0,0,0,0,2000,2000,2000,2000,35533291,2150,272578,0,0,0,0
279,2000,266015,2050,0,0,0,0,2000,2000,2000,2000,35518703,2150,272522,0,0,0,0
280,2000,266009,2053,0,0,0,0,2000,2000,2000,2000,35516645,2159,272912,0,0,0,0
281,2000,265971,2055,0,0,0,0,2000,2000,2000,2000,35507139,2167,273129,0,0,0,0
282,2000,265924,2056,0,0,0,0,2000,2000,2000,2000,35495218,2170,273224,0,0,0,0
283,2000,265890,2059,0,0,0,0,2000,2000,2000,2000,35486820,2179,273579,0,0,0,0
284,2000,265797,2061,0,0,0,0,2000,2000,2000,2000,35463547,2185,273749,0,0,0,0
285,2000,265747,2063,0,0,0,0,2000,2000,2000,2000,35451231,2191,273959,0,0,0,0
286,2000,265746,2068,0,0,0,0,2000,2000,2000,2000,35450742,2206,274578,0,0,0,0
287,2000,265645,2069,0,0,0,0,2000,2000,2000,2000,35423983,2209,274590,0,0,0,0
288,2000,265476,2071,0,0,0,0,2000,2000,2000,2000,35378344,2215,274681,0,0,0,0
289,2000,265399,2073,0,0,0,0,2000,2000,2000,2000,35357695,2221,274849,0,0,0,0
290,2000,265322,2074,0,0,0,0,2000,2000,2000,2000,35336536,2224,274927,0,0,0,0
291,2000,265232,2076,0,0,0,0,2000,2000,2000,2000,35312186,2230,275098,0,0,0,0
292,2000,265180,2080,0,0,0,0,2000,2000,2000,2000,35298626,2242,275585,0,0,0,0
293,2000,265111,2083,0,0,0,0,2000,2000,2000,2000,35280907,2253,275882,0,0,0,0
294,2000,264942,2086,0,0,0,0,2000,2000,2000,2000,35235914,2262,276080,0,0,0,0
295,2000,264851,2089,0,0,0,0,2000,2000,2000,2000,35212477,2271,276389,0,0,0,0
296,2000,264761,2091,0,0,0,0,2000,2000,2000,2000,35188681,2277,276554,0,0,0,0
297,2000,264601,2094,0,0,0,0,2000,2000,2000,2000,35146197,2286,276760,0,0,0,0
298,2000,264575,2094,0,0,0,0,2000,2000,2000,2000,35139381,2286,276733,0,0,0,0
299,2000,264436,2097,0,0,0,0,2000,2000,2000,2000,35102566,2297,276999,0,0,0,0
300,2000,264316,2101,0,0,0,0,2000,2000,2000,2000,35071132,2309,277393,0,0,0,0
301,2000,264204,2105,0,0,0,0,2000,2000,2000,2000,35042354,2321,277800,0,0,0,0
302,2000,264049,2107,0,0,0,0,2000,2000,2000,2000,35001977,2327,277920,0,0,0,0
303,2000,263891,2109,0,0,0,0,2000,2000,2000,2000,34959663,2333,278002,0,0,0,0
304,2000,263805,2111,0,0,0,0,2000,2000,2000,2000,34936859,2341,278176,0,0,0,0
305,2000,263656,2114,0,0,0,0,2000,2000,2000,2000,34898056,2352,278400,0,0,0,0
306,2000,263547,2118,0,0,0,0,2000,2000,2000,2000,34870293,2364,278808,0,0,0,0
307,2000,263370,2121,0,0,0,0,2000,2000,2000,2000,34823008,2373,278992,0,0,0,0
308,2000,263130,2126,0,0,0,0,2000,2000,2000,2000,34760158,2388,279393,0,0,0,0
309,2000,262927,2127,0,0,0,0,2000,2000,2000,2000,34706757,2391,279295,0,0,0,0
310,2000,262637,2127,0,0,0,0,2000,2000,2000,2000,34630855,2391,278985,0,0,0,0
311,2000,262455,2129,0,0,0,0,2000,2000,2000,2000,34582327,2397,279048,0,0,0,0
312,2000,262272,2131,0,0,0,0,2000,2000,2000,2000,34535356,2403,279131,0,0,0,0
313,2000,262050,2136,0,0,0,0,2000,2000,2000,2000,34476658,2418,279545,0,0,0,0
314,2000,261865,2139,0,0,0,0,2000,2000,2000,2000,34428605,2427,279725,0,0,0,0
315,2000,261660,2140,0,0,0,0,2000,2000,2000,2000,34374578,2432,279637,0,0,0,0
316,2000,261440,2144,0,0,0,0,2000,2000,2000,2000,34317856,2444,279906,0,0,0,0
317,2000,261236,2146,0,0,0,0,2000,2000,2000,2000,34264942,2452,279927,0,0,0,0
318,2000,261017,2147,0,0,0,0,2000,2000,2000,2000,34208367,2457,279828,0,0,0,0
319,2000,260791,2150,0,0,0,0,2000,2000,2000,2000,34149389,2466,280008,0,0,0,0
320,2000,260574,2154,0,0,0,0,2000,2000,2000,2000,34093080,2478,280268,0,0,0,0
321,2000,260313,2159,0,0,0,0,2000,2000,2000,2000,34026189,2495,280616,0,0,0,0
322,2000,259999,2162,0,0,0,0,2000,2000,2000,2000,33944961,2504,280693,0,0,0,0
323,2000,259724,2167,0,0,0,0,2000,2000,2000,2000,33872908,2521,281016,0,0,0,0
324,2000,259387,2171,0,0,0,0,2000,2000,2000,2000,33785477,2535,281162,0,0,0,0
325,2000,259145,2175,0,0,0,0,2000,2000,2000,2000,33723607,2549,281377,0,0,0,0
326,2000,258892,2180,0,0,0,0,2000,2000,2000,2000,33658546,2564,281729,0,0,0,0
327,2000,258622,2183,0,0,0,0,2000,2000,2000,2000,33588336,2573,281813,0,0,0,0
328,2000,258328,2183,0,0,0,0,2000,2000,2000,2000,33513170,2573,281483,0,0,0,0
329,2000,257993,2187,0,0,0,0,2000,2000,2000,2000,33426323,2585,281588,0,0,0,0
330,2000,257697,2191,0,0,0,0,2000,2000,2000,2000,33350035,2597,281733,0,0,0,0
331,2000,257380,2193,0,0,0,0,2000,2000,2000,2000,33269166,2603,281649,0,0,0,0
332,2000,257095,2198,0,0,0,0,2000,2000,2000,2000,33197255,2618,281952,0,0,0,0
333,2000,256768,2203,0,0,0,0,2000,2000,2000,2000,33114562,2635,282230,0,0,0,0
334,2000,256438,2209,0,0,0,0,2000,2000,2000,2000,33029298,2653,282607,0,0,0,0
335,2000,256079,2215,0,0,0,0,2000,2000,2000,2000,32937803,2673,282941,0,0,0,0
336,2000,255763,2220,0,0,0,0,2000,2000,2000,2000,32856297,2688,283226,0,0,0,0
337,2000,255397,2225,0,0,0,0,2000,2000,2000,2000,32762905,2703,283447,0,0,0,0
338,2000,255033,2233,0,0,0,0,2000,2000,2000,2000,32670253,2727,284060,0,0,0,0
339,2000,254701,2238,0,0,0,0,2000,2000,2000,2000,32585217,2744,284309,0,0,0,0
340,2000,254303,2247,0,0,0,0,2000,2000,2000,2000,32484011,2771,284993,0,0,0,0
341,2000,253990,2254,0,0,0,0,2000,2000,2000,2000,32405176,2794,285552,0,0,0,0
342,2000,253663,2258,0,0,0,0,2000,2000,2000,2000,32322009,2808,285722,0,0,0,0
343,2000,253233,2262,0,0,0,0,2000,2000,2000,2000,32212677,2820,285707,0,0,0,0
344,2000,252853,2274,0,0,0,0,2000,2000,2000,2000,32116209,2862,286750,0,0,0,0
345,2000,252458,2282,0,0,0,0,2000,2000,2000,2000,32017482,2886,287292,0,0,0,0
346,2000,252061,2292,0,0,0,0,2000,2000,2000,2000,31917179,2918,288089,0,0,0,0
347,2000,251651,2307,0,0,0,0,2000,2000,2000,2000,31813153,2969,289503,0,0,0,0
348,2000,251226,2315,0,0,0,0,2000,2000,2000,2000,31706272,2995,290006,0,0,0,0
349,2000,250846,2321,0,0,0,0,2000,2000,2000,2000,31611046,3017,290289,0,0,0,0
350,2000,250427,2324,0,0,0,0,2000,2000,2000,2000,31506055,3026,290183,0,0,0,0
351,2000,249981,2336,0,0,0,0,2000,2000,2000,2000,31395243,3068,291127,0,0,0,0
352,2000,249578,2339,0,0,0,0,2000,2000,2000,2000,31294852,3077,291063,0,0,0,0
353,2000,249139,2345,0,0,0,0,2000,2000,2000,2000,31184515,3093,291295,0,0,0,0
354,2000,248755,2354,0,0,0,0,2000,2000,2000,2000,31088357,3124,291905,0,0,0,0
355,2000,248323,2364,0,0,0,0,2000,2000,2000,2000,30980567,3158,292655,0,0,0,0
356,2000,247910,2369,0,0,0,0,2000,2000,2000,2000,30878042,3177,292819,0,0,0,0
357,2000,247524,2373,0,0,0,0,2000,2000,2000,2000,30782696,3195,292820,0,0,0,0
358,2000,247057,2387,0,0,0,0,2000,2000,2000,2000,30667259,3241,293973,0,0,0,0
359,2000,246606,2395,0,0,0,0,2000,2000,2000,2000,30556070,3273,294420,0,0,0,0
360,2000,246162,2403,0,0,0,0,2000,2000,2000,2000,30446288,3299,294896,0,0,0,0
361,2000,245733,2408,0,0,0,0,2000,2000,2000,2000,30341585,3316,295022,0,0,0,0
362,2000,245306,2414,0,0,0,0,2000,2000,2000,2000,30236740,3342,295191,0,0,0,0
363,2000,244822,2421,0,0,0,0,2000,2000,2000,2000,30119152,3365,295427,0,0,0,0
364,2000,244351,2430,0,0,0,0,2000,2000,2000,2000,30005397,3394,295859,0,0,0,0
365,2000,243850,2442,0,0,0,0,2000,2000,2000,2000,29883024,3436,296715,0,0,0,0
366,2000,243350,2452,0,0,0,0,2000,2000,2000,2000,29762096,3476,297287,0,0,0,0
367,2000,242827,2469,0,0,0,0,2000,2000,2000,2000,29636139,3537,298679,0,0,0,0
368,2000,242281,2483,0,0,0,0,2000,2000,2000,2000,29503867,3591,299664,0,0,0,0
369,2000,241826,2492,0,0,0,0,2000,2000,2000,2000,29394586,3618,300136,0,0,0,0
370,2000,241305,2508,0,0,0,0,2000,2000,2000,2000,29268455,3678,301353,0,0,0,0
371,2000,240807,2512,0,0,0,0,2000,2000,2000,2000,29148271,3698,301183,0,0,0,0
372,2000,240329,2528,0,0,0,0,2000,2000,2000,2000,29033231,3756,302515,0,0,0,0
373,2000,239824,2535,0,0,0,0,2000,2000,2000,2000,28910880,3783,302683,0,0,0,0
374,2000,239340,2549,0,0,0,0,2000,2000,2000,2000,28794422,3835,303722,0,0,0,0
375,2000,238804,2561,0,0,0,0,2000,2000,2000,2000,28666074,3875,304444,0,0,0,0
376,2000,238250,2567,0,0,0,0,2000,2000,2000,2000,28533548,3899,304421,0,0,0,0
377,2000,237702,2583,0,0,0,0,2000,2000,2000,2000,28402170,3945,305625,0,0,0,0
378,2000,237102,2598,0,0,0,0,2000,2000,2000,2000,28259820,3998,306640,0,0,0,0
379,2000,236627,2609,0,0,0,0,2000,2000,2000,2000,28147205,4037,307354,0,0,0,0
380,2000,236109,2618,0,0,0,0,2000,2000,2000,2000,28024941,4068,307726,0,0,0,0
381,2000,235527,2632,0,0,0,0,2000,2000,2000,2000,27888017,4116,308603,0,0,0,0
382,2000,234975,2642,0,0,0,0,2000,2000,2000,2000,27757737,4148,309035,0,0,0,0
383,2000,234419,2649,0,0,0,0,2000,2000,2000,2000,27626615,4171,309102,0,0,0,0
384,2000,233883,2664,0,0,0,0,2000,2000,2000,2000,27502801,4220,310160,0,0,0,0
385,2000,233280,2673,0,0,0,0,2000,2000,2000,2000,27362406,4253,310395,0,0,0,0
386,2000,232635,2686,0,0,0,0,2000,2000,2000,2000,27211803,4302,311102,0,0,0,0
387,2000,232038,2691,0,0,0,0,2000,2000,2000,2000,27072032,4321,310931,0,0,0,0
388,2000,231456,2705,0,0,0,0,2000,2000,2000,2000,26936434,4373,311691,0,0,0,0
389,2000,230811,2716,0,0,0,0,2000,2000,2000,2000,26787293,4414,312064,0,0,0,0
390,2000,230290,2734,0,0,0,0,2000,2000,2000,2000,26666712,4476,313333,0,0,0,0
391,2000,229709,2746,0,0,0,0,2000,2000,2000,2000,26532645,4516,313937,0,0,0,0
392,2000,229115,2761,0,0,0,0,2000,2000,2000,2000,26395271,4575,314876,0,0,0,0
393,2000,228462,2768,0,0,0,0,2000,2000,2000,2000,26245466,4600,314791,0,0,0,0
394,2000,227831,2784,0,0,0,0,2000,2000,2000,2000,26100225,4658,315724,0,0,0,0
395,2000,227265,2796,0,0,0,0,2000,2000,2000,2000,25970627,4704,316315,0,0,0,0
396,2000,226642,2808,0,0,0,0,2000,2000,2000,2000,25829088,4742,316890,0,0,0,0
397,2000,226052,2820,0,0,0,0,2000,2000,2000,2000,25694536,4784,317404,0,0,0,0
398,2000,225462,2832,0,0,0,0,2000,2000,2000,2000,25561772,4830,317965,0,0,0,0
399,2000,224796,2859,0,0,0,0,2000,2000,2000,2000,25412594,4937,320053,0,0,0,0
400,2000,224167,2885,0,0,0,0,2000,2000,2000,2000,25270699,5025,322052,0,0,0,0
401,2000,223450,2892,0,0,0,0,2000,2000,2000,2000,25109916,5058,321797,0,0,0,0
402,2000,222819,2920,0,0,0,0,2000,2000,2000,2000,24968513,5178,324019,0,0,0,0
403,2000,222222,2938,0,0,0,0,2000,2000,2000,2000,24836740,5242,325186,0,0,0,0
404,2000,221592,2955,0,0,0,0,2000,2000,2000,2000,24697148,5309,326105,0,0,0,0
405,2000,220953,2973,0,0,0,0,2000,2000,2000,2000,24555481,5377,327202,0,0,0,0
406,2000,220228,2991,0,0,0,0,2000,2000,2000,2000,24395902,5453,328127,0,0,0,0
407,2000,219540,3013,0,0,0,0,2000,2000,2000,2000,24244310,5541,329483,0,0,0,0
408,2000,218893,3037,0,0,0,0,2000,2000,2000,2000,24102521,5627,331159,0,0,0,0
409,2000,218262,3060,0,0,0,0,2000,2000,2000,2000,23964528,5722,332688,0,0,0,0
410,2000,217544,3083,0,0,0,0,2000,2000,2000,2000,23806736,5819,334139,0,0,0,0
411,2000,216895,3098,0,0,0,0,2000,2000,2000,2000,23665443,5878,334771,0,0,0,0
412,2000,216224,3107,0,0,0,0,2000,2000,2000,2000,23519708,5915,334645,0,0,0,0
413,2000,215493,3130,0,0,0,0,2000,2000,2000,2000,23362875,6000,335943,0,0,0,0
414,2000,214802,3153,0,0,0,0,2000,2000,2000,2000,23213600,6093,337357,0,0,0,0
415,2000,214153,3191,0,0,0,0,2000,2000,2000,2000,23074215,6269,340398,0,0,0,0
416,2000,213439,3221,0,0,0,0,2000,2000,2000,2000,22921103,6395,342514,0,0,0,0
417,2000,212723,3241,0,0,0,0,2000,2000,2000,2000,22767945,6485,343549,0,0,0,0
418,2000,211985,3259,0,0,0,0,2000,2000,2000,2000,22611323,6575,344228,0,0,0,0
419,2000,211308,3279,0,0,0,0,2000,2000,2000,2000,22467358,6663,345196,0,0,0,0
420,2000,210643,3295,0,0,0,0,2000,2000,2000,2000,22326239,6735,345815,0,0,0,0
421,2000,209964,3326,0,0,0,0,2000,2000,2000,2000,22184014,6866,347895,0,0,0,0
422,2000,209245,3347,0,0,0,0,2000,2000,2000,2000,22032647,6957,348828,0,0,0,0
423,2000,208481,3384,0,0,0,0,2000,2000,2000,2000,21872759,7110,351371,0,0,0,0
424,2000,207826,3417,0,0,0,0,2000,2000,2000,2000,21736138,7259,353610,0,0,0,0
425,2000,207169,3441,0,0,0,0,2000,2000,2000,2000,21599021,7395,354995,0,0,0,0
426,2000,206358,3468,0,0,0,0,2000,2000,2000,2000,21430734,7528,356293,0,0,0,0
427,2000,205585,3496,0,0,0,0,2000,2000,2000,2000,21270771,7646,357834,0,0,0,0
428,2000,204881,3526,0,0,0,0,2000,2000,2000,2000,21125823,7778,359683,0,0,0,0
429,2000,204098,3546,0,0,0,0,2000,2000,2000,2000,20965988,7880,360274,0,0,0,0
430,2000,203353,3572,0,0,0,0,2000,2000,2000,2000,20813351,7974,361556,0,0,0,0
431,2000,202606,3595,0,0,0,0,2000,2000,2000,2000,20661998,8079,362517,0,0,0,0
432,2000,201842,3618,0,0,0,0,2000,2000,2000,2000,20507600,8172,363406,0,0,0,0
433,2000,201158,3634,0,0,0,0,2000,2000,2000,2000,20370152,8248,363759,0,0,0,0
434,2000,200386,3670,0,0,0,0,2000,2000,2000,2000,20215036,8422,366095,0,0,0,0
435,2000,199637,3697,0,0,0,0,2000,2000,2000,2000,20064535,8541,367491,0,0,0,0
436,2000,198910,3726,0,0,0,0,2000,2000,2000,2000,19919344,8686,368972,0,0,0,0
437,2000,198167,3760,0,0,0,0,2000,2000,2000,2000,19771237,8838,370944,0,0,0,0
438,2000,197352,3794,0,0,0,0,2000,2000,2000,2000,19609834,9010,372674,0,0,0,0
439,2000,196639,3831,0,0,0,0,2000,2000,2000,2000,19469365,9177,374879,0,0,0,0
440,2000,195918,3863,0,0,0,0,2000,2000,2000,2000,19327768,9313,376616,0,0,0,0
441,2000,195122,3898,0,0,0,0,2000,2000,2000,2000,19170928,9496,378453,0,0,0,0
442,2000,194364,3923,0,0,0,0,2000,2000,2000,2000,19023666,9615,379407,0,0,0,0
443,2000,193500,3965,0,0,0,0,2000,2000,2000,2000,18855880,9825,381799,0,0,0,0
444,2000,192728,4004,0,0,0,0,2000,2000,2000,2000,18706966,10028,384161,0,0,0,0
445,2000,192022,4050,0,0,0,0,2000,2000,2000,2000,18570968,10252,387145,0,0,0,0
446,2000,191317,4096,0,0,0,0,2000,2000,2000,2000,18434953,10462,390061,0,0,0,0
447,2000,190506,4130,0,0,0,0,2000,2000,2000,2000,18279186,10636,391608,0,0,0,0
448,2000,189706,4184,0,0,0,0,2000,2000,2000,2000,18127296,10906,394907,0,0,0,0
449,2000,188937,4216,0,0,0,0,2000,2000,2000,2000,17981623,11070,396234,0,0,0,0
450,2000,188110,4257,0,0,0,0,2000,2000,2000,2000,17825074,11309,398308,0,0,0,0
451,2000,187346,4294,0,0,0,0,2000,2000,2000,2000,17681176,11516,400133,0,0,0,0
452,2000,186539,4327,0,0,0,0,2000,2000,2000,2000,17529393,11717,401451,0,0,0,0
453,2000,185688,4369,0,0,0,0,2000,2000,2000,2000,17370980,11923,403383,0,0,0,0
454,2000,184913,4413,0,0,0,0,2000,2000,2000,2000,17226003,12153,405764,0,0,0,0
455,2000,184089,4463,0,0,0,0,2000,2000,2000,2000,17073949,12435,408439,0,0,0,0
456,2000,183279,4509,0,0,0,0,2000,2000,2000,2000,16924139,12679,410814,0,0,0,0
457,2000,182437,4555,0,0,0,0,2000,2000,2000,2000,16770413,12941,413098,0,0,0,0
458,2000,181610,4594,0,0,0,0,2000,2000,2000,2000,16619710,13166,414784,0,0,0,0
459,2000,180730,4645,0,0,0,0,2000,2000,2000,2000,16459974,13487,417318,0,0,0,0
460,2000,179870,4696,0,0,0,0,2000,2000,2000,2000,16304646,13780,419883,0,0,0,0
461,2000,179096,4750,0,0,0,0,2000,2000,2000,2000,16166082,14094,422788,0,0,0,0
462,2000,178306,4800,0,0,0,0,2000,2000,2000,2000,16024450,14434,425487,0,0,0,0
463,2000,177450,4855,0,0,0,0,2000,2000,2000,2000,15872048,14747,428344,0,0,0,0
464,2000,176643,4909,0,0,0,0,2000,2000,2000,2000,15728477,15047,431013,0,0,0,0
465,2000,175823,4964,0,0,0,0,2000,2000,2000,2000,15584587,15388,433776,0,0,0,0
466,2000,175031,5030,0,0,0,0,2000,2000,2000,2000,15445857,15788,437517,0,0,0,0
467,2000,174231,5079,0,0,0,0,2000,2000,2000,2000,15306267,16117,439733,0,0,0,0
468,2000,173342,5140,0,0,0,0,2000,2000,2000,2000,15151980,16476,442694,0,0,0,0
469,2000,172460,5199,0,0,0,0,2000,2000,2000,2000,14998874,16843,445428,0,0,0,0
470,2000,171634,5256,0,0,0,0,2000,2000,2000,2000,14856842,17220,448194,0,0,0,0
471,2000,170810,5321,0,0,0,0,2000,2000,2000,2000,14716038,17619,451521,0,0,0,0
472,2000,169920,5371,0,0,0,0,2000,2000,2000,2000,14564082,17911,453451,0,0,0,0
473,2000,169065,5446,1,0,1,0,2000,1999,2000,1999,14419711,18384,457480,1,0,1,0
474,2000,168252,5508,1,0,1,0,2000,1999,2000,1999,14281662,18796,460412,1,0,1,0
475,2000,167491,5580,1,0,1,0,2000,1999,2000,1999,14153855,19272,464314,1,0,1,0
476,2000,166652,5630,1,0,1,0,2000,1999,2000,1999,14013148,19580,466202,1,0,1,0
477,2000,165756,5682,1,0,1,0,2000,1999,2000,1999,13863900,19938,467911,1,0,1,0
478,2000,164863,5743,1,0,1,0,2000,1999,2000,1999,13715845,20387,470342,1,0,1,0
479,2000,164015,5811,1,0,1,0,2000,1999,2000,1999,13575773,20875,473551,1,0,1,0
480,2000,163155,5887,1,0,1,0,2000,1999,2000,1999,13435277,21351,477141,1,0,1,0
481,2000,162277,5952,2,0,2,0,2000,1998,2000,1998,13291353,21816,479881,2,0,2,0
482,2000,161336,6005,2,0,2,0,2000,1998,2000,1998,13138892,22161,481372,2,0,2,0
483,2000,160472,6071,2,0,2,0,2000,1998,2000,1998,12999960,22663,484125,2,0,2,0
484,2000,159594,6139,2,0,2,0,2000,1998,2000,1998,12858730,23135,486865,2,0,2,0
485,2000,158720,6229,2,0,2,0,2000,1998,2000,1998,12718674,23789,491295,2,0,2,0
486,2000,157833,6311,2,0,2,0,2000,1998,2000,1998,12578089,24357,495132,2,0,2,0
487,2000,156969,6373,2,0,2,0,2000,1998,2000,1998,12441303,24791,497303,2,0,2,0
488,2000,156073,6442,2,0,2,0,2000,1998,2000,1998,12300689,25338,499783,2,0,2,0
489,2000,155215,6522,3,0,3,0,2000,1997,2000,1997,12167043,25938,503260,3,0,3,0
490,2000,154346,6609,3,0,3,0,2000,1997,2000,1997,12032892,26599,507049,3,0,3,0
491,2000,153503,6689,3,0,3,0,2000,1997,2000,1997,11902601,27191,510369,3,0,3,0
492,2000,152595,6764,3,0,3,0,2000,1997,2000,1997,11762929,27728,513117,3,0,3,0
493,2000,151688,6828,3,0,3,0,2000,1997,2000,1997,11623884,28264,514865,3,0,3,0
494,2000,150820,6906,3,0,3,0,2000,1997,2000,1997,11492564,28876,517760,3,0,3,0
495,2000,149922,6990,3,0,3,0,2000,1997,2000,1997,11356750,29496,520890,3,0,3,0
496,2000,149064,7066,3,0,3,0,2000,1997,2000,1997,11227940,30122,523589,3,0,3,0
497,2000,148204,7150,3,0,3,0,2000,1997,2000,1997,11099310,30818,526951,3,0,3,0
498,2000,147337,7236,4,0,4,0,2000,1996,2000,1996,10971261,31536,530177,4,0,4,0
499,2000,146423,7312,4,0,4,0,2000,1996,2000,1996,10836469,32144,532428,4,0,4,0
500,2000,145600,7393,5,0,5,0,2000,1995,2000,1995,10715512,32829,535286,5,0,5,0
501,2000,144695,7501,5,0,5,0,2000,1995,2000,1995,10584181,33719,539869,5,0,5,0
502,2000,143865,7597,5,1,6,0,1999,1995,2000,1994,10464077,34535,543675,5,1,6,0
503,2000,142980,7702,5,1,6,0,1999,1995,2000,1994,10336466,35370,547768,5,1,6,0
504,2000,142094,7803,5,1,6,0,1999,1995,2000,1994,10209724,36227,551399,5,1,6,0
505,2000,141219,7901,5,1,6,0,1999,1995,2000,1994,10085205,37105,554768,5,1,6,0
506,2000,140272,7997,5,1,6,0,1999,1995,2000,1994,9951716,38029,557816,5,1,6,0
507,2000,139411,8102,6,1,7,0,1999,1994,2000,1993,9831161,38936,561686,6,1,7,0
508,2000,138534,8225,6,1,7,0,1999,1994,2000,1993,9709086,40077,566663,6,1,7,0
509,2000,137723,8344,7,1,8,0,1999,1993,2000,1992,9596801,41122,571724,7,1,8,0
510,2000,136868,8464,7,2,9,0,1998,1993,2000,1991,9479136,42226,576426,7,2,9,0
511,2000,135948,8567,8,2,10,0,1998,1992,2000,1990,9352960,43211,579573,8,2,10,0
512,2000,135033,8677,9,2,11,0,1998,1991,2000,1989,9228609,44243,583097,9,2,11,0
513,2000,134183,8797,9,4,13,0,1996,1991,2000,1987,9113621,45445,587212,9,4,13,0
514,2000,133250,8912,11,5,16,0,1995,1989,2000,1984,8988190,46586,590792,11,5,16,0
515,2000,132315,9027,13,5,18,0,1995,1987,2000,1982,8863751,47663,594108,13,5,18,0
516,2000,131412,9131,14,7,21,0,1993,1986,2000,1979,8743930,48785,597037,14,7,21,0
517,2000,130468,9238,14,8,22,0,1992,1986,2000,1978,8619298,49842,599635,14,8,22,0
518,2000,129534,9363,15,8,23,0,1992,1985,2000,1977,8498244,51219,603376,15,8,23,0
519,2000,128601,9480,15,8,23,0,1992,1985,2000,1977,8376899,52488,606518,15,8,23,0
520,2000,127701,9599,18,9,27,0,1991,1982,2000,1973,8260971,53717,609863,18,9,27,0
521,2000,126800,9717,18,9,27,0,1991,1982,2000,1973,8145454,55015,612960,18,9,27,0
522,2000,125890,9832,19,11,30,0,1989,1981,2000,1970,8030402,56210,615873,19,11,30,0
523,2000,124972,9961,21,13,34,0,1987,1979,2000,1966,7915560,57587,619377,21,13,34,0
524,2000,124086,10068,21,16,37,0,1984,1979,2000,1963,7804880,58782,621420,21,16,37,0
525,2000,123236,10184,22,17,38,1,1984,1979,2000,1963,7698718,60142,624274,22,17,38,1
526,2000,122361,10319,25,19,42,2,1983,1977,2000,1960,7590471,61601,627972,25,19,42,2
527,2000,121446,10446,26,19,43,2,1983,1976,2000,1959,7478004,63044,630814,26,19,43,2
528,2000,120528,10587,26,20,44,2,1982,1976,2000,1958,7365566,64633,634386,26,20,44,2
529,2000,119646,10740,28,23,49,2,1979,1974,2000,1953,7258662,66386,638743,28,23,49,2
530,2000,118761,10892,30,24,52,2,1978,1972,2000,1950,7152287,68224,642887,30,24,52,2
531,2000,117851,11037,32,25,54,3,1978,1971,2000,1949,7044369,69919,646451,32,25,54,3
532,2000,116957,11168,35,26,57,4,1978,1969,2000,1947,6939385,71514,649225,35,26,57,4
533,2000,116067,11320,39,28,63,4,1976,1965,2000,1941,6834977,73438,652904,39,28,63,4
534,2000,115199,11462,40,32,68,4,1972,1964,2000,1936,6733899,75238,656138,40,32,68,4
535,2000,114284,11603,42,35,72,5,1970,1963,2000,1933,6628828,76997,659001,42,35,72,5
536,2000,113398,11729,46,38,79,5,1967,1959,2000,1926,6528228,78535,661185,46,38,79,5
537,2000,112542,11870,49,40,83,6,1966,1957,2000,1923,6431290,80364,664084,49,40,83,6
538,2000,111598,12015,52,42,88,6,1964,1954,2000,1918,6325220,82329,666501,52,42,88,6
539,2000,110650,12169,56,44,94,6,1962,1950,2000,1912,6219058,84349,669616,56,44,94,6
540,2000,109774,12325,59,47,100,6,1959,1947,2000,1906,6121512,86539,673008,59,47,100,6
541,2000,108873,12472,61,52,107,6,1954,1945,2000,1899,6022585,88506,675375,61,52,107,6
542,2000,107938,12647,66,56,114,8,1951,1941,1999,1893,5922040,90881,679219,65,55,113,7
543,2000,107019,12773,71,59,122,8,1948,1936,1999,1885,5822811,92501,680148,70,58,121,7
544,2000,106146,12936,79,66,135,10,1943,1930,1999,1874,5729212,94676,683083,78,65,134,9
545,2000,105305,13123,85,69,142,12,1942,1926,1999,1869,5639603,97347,687470,84,68,141,11
546,2000,104420,13304,91,70,149,12,1941,1920,1999,1862,5546048,99826,691184,90,69,148,11
547,2000,103565,13488,95,74,154,15,1936,1915,1995,1856,5456603,102512,695036,90,69,149,10
