k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
99,1600,157571,1600,0,0,0,0,1600,1600,1600,1600,15518701,1600,157571,0,0,0,0
100,1600,159156,1600,0,0,0,0,1600,1600,1600,1600,15832468,1600,159156,0,0,0,0
101,1600,160744,1600,0,0,0,0,1600,1600,1600,1600,16149980,1600,160744,0,0,0,0
102,1600,162317,1600,0,0,0,0,1600,1600,1600,1600,16467605,1600,162317,0,0,0,0
103,1600,163896,1600,0,0,0,0,1600,1600,1600,1600,16789562,1600,163896,0,0,0,0
104,1600,165486,1600,0,0,0,0,1600,1600,1600,1600,17116894,1600,165486,0,0,0,0
105,1600,167065,1600,0,0,0,0,1600,1600,1600,1600,17445109,1600,167065,0,0,0,0
106,1600,168644,1600,0,0,0,0,1600,1600,1600,1600,17776424,1600,168644,0,0,0,0
107,1600,170230,1600,0,0,0,0,1600,1600,1600,1600,18112342,1600,170230,0,0,0,0
108,1600,171818,1600,0,0,0,0,1600,1600,1600,1600,18451828,1600,171818,0,0,0,0
109,1600,173394,1600,0,0,0,0,1600,1600,1600,1600,18791880,1600,173394,0,0,0,0
110,1600,174981,1600,0,0,0,0,1600,1600,1600,1600,19137433,1600,174981,0,0,0,0
111,1600,176562,1600,0,0,0,0,1600,1600,1600,1600,19484832,1600,176562,0,0,0,0
112,1600,178139,1600,0,0,0,0,1600,1600,1600,1600,19834451,1600,178139,0,0,0,0
113,1600,179720,1600,0,0,0,0,1600,1600,1600,1600,20188080,1600,179720,0,0,0,0
114,1600,181310,1600,0,0,0,0,1600,1600,1600,1600,20546860,1600,181310,0,0,0,0
115,1600,182888,1600,0,0,0,0,1600,1600,1600,1600,20906078,1600,182888,0,0,0,0
116,1600,184464,1600,0,0,0,0,1600,1600,1600,1600,21267948,1600,184464,0,0,0,0
117,1600,186045,1600,0,0,0,0,1600,1600,1600,1600,21634067,1600,186045,0,0,0,0
118,1600,187624,1600,0,0,0,0,1600,1600,1600,1600,22002852,1600,187624,0,0,0,0
119,1600,189202,1600,0,0,0,0,1600,1600,1600,1600,22374510,1600,189202,0,0,0,0
120,1600,190781,1600,0,0,0,0,1600,1600,1600,1600,22749527,1600,190781,0,0,0,0
121,1600,192368,1600,0,0,0,0,1600,1600,1600,1600,23129574,1600,192368,0,0,0,0
122,1600,193947,1600,0,0,0,0,1600,1600,1600,1600,23510857,1600,193947,0,0,0,0
123,1600,195526,1600,0,0,0,0,1600,1600,1600,1600,23895228,1600,195526,0,0,0,0
124,1600,197107,1600,0,0,0,0,1600,1600,1600,1600,24283221,1600,197107,0,0,0,0
125,1600,198682,1600,0,0,0,0,1600,1600,1600,1600,24672862,1600,198682,0,0,0,0
126,1600,200267,1600,0,0,0,0,1600,1600,1600,1600,25068075,1600,200267,0,0,0,0
127,1600,201844,1600,0,0,0,0,1600,1600,1600,1600,25464412,1600,201844,0,0,0,0
128,1600,203417,1600,0,0,0,0,1600,1600,1600,1600,25862873,1600,203417,0,0,0,0
129,1600,204996,1600,0,0,0,0,1600,1600,1600,1600,26265942,1600,204996,0,0,0,0
130,1600,206571,1600,0,0,0,0,1600,1600,1600,1600,26671101,1600,206571,0,0,0,0
131,1600,208149,1600,0,0,0,0,1600,1600,1600,1600,27080145,1600,208149,0,0,0,0
132,1600,209734,1600,0,0,0,0,1600,1600,1600,1600,27494124,1600,209734,0,0,0,0
133,1600,211314,1600,0,0,0,0,1600,1600,1600,1600,27909926,1600,211314,0,0,0,0
134,1600,212881,1600,0,0,0,0,1600,1600,1600,1600,28325399,1600,212881,0,0,0,0
135,1600,214450,1600,0,0,0,0,1600,1600,1600,1600,28744470,1600,214450,0,0,0,0
136,1600,216030,1600,0,0,0,0,1600,1600,1600,1600,29169590,1600,216030,0,0,0,0
137,1600,217604,1600,0,0,0,0,1600,1600,1600,1600,29596208,1600,217604,0,0,0,0
138,1600,219179,1600,0,0,0,0,1600,1600,1600,1600,30026203,1600,219179,0,0,0,0
139,1600,220752,1600,0,0,0,0,1600,1600,1600,1600,30458748,1600,220752,0,0,0,0
140,1600,222337,1600,0,0,0,0,1600,1600,1600,1600,30897711,1600,222337,0,0,0,0
141,1600,223921,1600,0,0,0,0,1600,1600,1600,1600,31339517,1600,223921,0,0,0,0
142,1600,225491,1600,0,0,0,0,1600,1600,1600,1600,31780545,1600,225491,0,0,0,0
143,1600,227059,1600,0,0,0,0,1600,1600,1600,1600,32224077,1600,227059,0,0,0,0
144,1600,228634,1600,0,0,0,0,1600,1600,1600,1600,32672660,1600,228634,0,0,0,0
145,1600,230206,1600,0,0,0,0,1600,1600,1600,1600,33123490,1600,230206,0,0,0,0
146,1600,231782,1600,0,0,0,0,1600,1600,1600,1600,33578564,1600,231782,0,0,0,0
147,1600,233362,1600,0,0,0,0,1600,1600,1600,1600,34037908,1600,233362,0,0,0,0
148,1600,234939,1600,0,0,0,0,1600,1600,1600,1600,34499515,1600,234939,0,0,0,0
149,1600,236529,1600,0,0,0,0,1600,1600,1600,1600,34968051,1600,236529,0,0,0,0
150,1600,238108,1600,0,0,0,0,1600,1600,1600,1600,35436488,1600,238108,0,0,0,0
151,1600,239682,1600,0,0,0,0,1600,1600,1600,1600,35906552,1600,239682,0,0,0,0
152,1600,241247,1600,0,0,0,0,1600,1600,1600,1600,36376991,1600,241247,0,0,0,0
153,1600,242825,1600,0,0,0,0,1600,1600,1600,1600,36854423,1600,242825,0,0,0,0
154,1600,244398,1600,0,0,0,0,1600,1600,1600,1600,37333454,1600,244398,0,0,0,0
155,1600,245972,1600,0,0,0,0,1600,1600,1600,1600,37815878,1600,245972,0,0,0,0
156,1600,247547,1600,0,0,0,0,1600,1600,1600,1600,38301711,1600,247547,0,0,0,0
157,1600,249111,1600,0,0,0,0,1600,1600,1600,1600,38787237,1600,249111,0,0,0,0
158,1600,250677,1600,0,0,0,0,1600,1600,1600,1600,39276415,1600,250677,0,0,0,0
159,1600,252257,1600,0,0,0,0,1600,1600,1600,1600,39773075,1600,252257,0,0,0,0
160,1600,253835,1600,0,0,0,0,1600,1600,1600,1600,40272235,1600,253835,0,0,0,0
161,1600,255412,1600,0,0,0,0,1600,1600,1600,1600,40774170,1600,255412,0,0,0,0
162,1600,256980,1600,0,0,0,0,1600,1600,1600,1600,41276346,1600,256980,0,0,0,0
163,1600,258556,1600,0,0,0,0,1600,1600,1600,1600,41784182,1600,258556,0,0,0,0
164,1600,260131,1600,0,0,0,0,1600,1600,1600,1600,42294811,1600,260131,0,0,0,0
165,1600,261705,1600,0,0,0,0,1600,1600,1600,1600,42808183,1600,261705,0,0,0,0
166,1600,263280,1600,0,0,0,0,1600,1600,1600,1600,43324982,1600,263280,0,0,0,0
167,1600,264850,1600,0,0,0,0,1600,1600,1600,1600,43843248,1600,264850,0,0,0,0
168,1600,266409,1600,0,0,0,0,1600,1600,1600,1600,44360923,1600,266409,0,0,0,0
169,1600,267980,1600,0,0,0,0,1600,1600,1600,1600,44885654,1600,267980,0,0,0,0
170,1600,269548,1600,0,0,0,0,1600,1600,1600,1600,45412446,1600,269548,0,0,0,0
171,1600,271121,1600,0,0,0,0,1600,1600,1600,1600,45944007,1600,271121,0,0,0,0
172,1600,272694,1600,0,0,0,0,1600,1600,1600,1600,46478648,1600,272694,0,0,0,0
173,1600,274264,1600,0,0,0,0,1600,1600,1600,1600,47015410,1600,274264,0,0,0,0
174,1600,275837,1600,0,0,0,0,1600,1600,1600,1600,47556249,1600,275837,0,0,0,0
175,1600,277403,1600,0,0,0,0,1600,1600,1600,1600,48097763,1600,277403,0,0,0,0
176,1600,278963,1600,0,0,0,0,1600,1600,1600,1600,48640231,1600,278963,0,0,0,0
177,1600,280536,1600,0,0,0,0,1600,1600,1600,1600,49190318,1600,280536,0,0,0,0
178,1600,282109,1600,0,0,0,0,1600,1600,1600,1600,49743515,1600,282109,0,0,0,0
179,1600,283688,1600,0,0,0,0,1600,1600,1600,1600,50301894,1600,283688,0,0,0,0
180,1600,285260,1600,0,0,0,0,1600,1600,1600,1600,50860908,1600,285260,0,0,0,0
181,1600,286842,1600,0,0,0,0,1600,1600,1600,1600,51426584,1600,286842,0,0,0,0
182,1600,288401,1600,0,0,0,0,1600,1600,1600,1600,51987143,1600,288401,0,0,0,0
183,1600,289970,1600,0,0,0,0,1600,1600,1600,1600,52554356,1600,289970,0,0,0,0
184,1600,291537,1600,0,0,0,0,1600,1600,1600,1600,53123901,1600,291537,0,0,0,0
185,1600,293118,1600,0,0,0,0,1600,1600,1600,1600,53701636,1600,293118,0,0,0,0
186,1600,294691,1600,0,0,0,0,1600,1600,1600,1600,54279551,1600,294691,0,0,0,0
187,1600,296261,1600,0,0,0,0,1600,1600,1600,1600,54859437,1600,296261,0,0,0,0
188,1600,297828,1600,0,0,0,0,1600,1600,1600,1600,55441308,1600,297828,0,0,0,0
189,1600,299404,1600,0,0,0,0,1600,1600,1600,1600,56029602,1600,299404,0,0,0,0
190,1600,300973,1600,0,0,0,0,1600,1600,1600,1600,56618375,1600,300973,0,0,0,0
191,1600,302528,1600,0,0,0,0,1600,1600,1600,1600,57204916,1600,302528,0,0,0,0
192,1600,304096,1600,0,0,0,0,1600,1600,1600,1600,57799440,1600,304096,0,0,0,0
193,1600,305670,1600,0,0,0,0,1600,1600,1600,1600,58399310,1600,305670,0,0,0,0
194,1600,307240,1600,0,0,0,0,1600,1600,1600,1600,59000748,1600,307240,0,0,0,0
195,1600,308805,1600,0,0,0,0,1600,1600,1600,1600,59603337,1600,308805,0,0,0,0
196,1600,310375,1600,0,0,0,0,1600,1600,1600,1600,60210953,1600,310375,0,0,0,0
197,1600,311951,1600,0,0,0,0,1600,1600,1600,1600,60823979,1600,311951,0,0,0,0
198,1600,313516,1600,0,0,0,0,1600,1600,1600,1600,61435794,1600,313516,0,0,0,0
199,1600,315077,1600,0,0,0,0,1600,1600,1600,1600,62049117,1600,315077,0,0,0,0
200,1600,316645,1600,0,0,0,0,1600,1600,1600,1600,62668235,1600,316645,0,0,0,0
201,1600,318211,1600,0,0,0,0,1600,1600,1600,1600,63289655,1600,318211,0,0,0,0
202,1600,319772,1600,0,0,0,0,1600,1600,1600,1600,63912116,1600,319772,0,0,0,0
203,1600,321341,1600,0,0,0,0,1600,1600,1600,1600,64540829,1600,321341,0,0,0,0
204,1600,322905,1600,0,0,0,0,1600,1600,1600,1600,65170631,1600,322905,0,0,0,0
205,1600,324463,1600,0,0,0,0,1600,1600,1600,1600,65801049,1600,324463,0,0,0,0
206,1600,326023,1600,0,0,0,0,1600,1600,1600,1600,66435315,1600,326023,0,0,0,0
207,1600,327586,1600,0,0,0,0,1600,1600,1600,1600,67073846,1600,327586,0,0,0,0
208,1600,329159,1600,0,0,0,0,1600,1600,1600,1600,67719497,1600,329159,0,0,0,0
209,1600,330716,1600,0,0,0,0,1600,1600,1600,1600,68361678,1600,330716,0,0,0,0
210,1600,332282,1600,0,0,0,0,1600,1600,1600,1600,69010642,1600,332282,0,0,0,0
211,1600,333841,1600,0,0,0,0,1600,1600,1600,1600,69659749,1600,333841,0,0,0,0
212,1600,335405,1600,0,0,0,0,1600,1600,1600,1600,70313973,1600,335405,0,0,0,0
213,1600,336962,1600,0,0,0,0,1600,1600,1600,1600,70968348,1600,336962,0,0,0,0
214,1600,338528,1600,0,0,0,0,1600,1600,1600,1600,71629520,1600,338528,0,0,0,0
215,1600,340093,1600,0,0,0,0,1600,1600,1600,1600,72293329,1600,340093,0,0,0,0
216,1600,341661,1600,0,0,0,0,1600,1600,1600,1600,72961463,1600,341661,0,0,0,0
217,1600,343223,1600,0,0,0,0,1600,1600,1600,1600,73630109,1600,343223,0,0,0,0
218,1600,344781,1600,0,0,0,0,1600,1600,1600,1600,74300039,1600,344781,0,0,0,0
219,1600,346342,1600,0,0,0,0,1600,1600,1600,1600,74974324,1600,346342,0,0,0,0
220,1600,347904,1600,0,0,0,0,1600,1600,1600,1600,75652102,1600,347904,0,0,0,0
221,1600,349466,1600,0,0,0,0,1600,1600,1600,1600,76332958,1600,349466,0,0,0,0
222,1600,351024,1600,0,0,0,0,1600,1600,1600,1600,77015072,1600,351024,0,0,0,0
223,1600,352580,1600,0,0,0,0,1600,1600,1600,1600,77699362,1600,352580,0,0,0,0
224,1600,354143,1600,0,0,0,0,1600,1600,1600,1600,78389775,1600,354143,0,0,0,0
225,1600,355699,1600,0,0,0,0,1600,1600,1600,1600,79080131,1600,355699,0,0,0,0
226,1600,357258,1600,0,0,0,0,1600,1600,1600,1600,79774846,1600,357258,0,0,0,0
227,1600,358816,1600,0,0,0,0,1600,1600,1600,1600,80472178,1600,358816,0,0,0,0
228,1600,360380,1600,0,0,0,0,1600,1600,1600,1600,81175218,1600,360380,0,0,0,0
229,1600,361941,1600,0,0,0,0,1600,1600,1600,1600,81880015,1600,361941,0,0,0,0
230,1600,363496,1600,0,0,0,0,1600,1600,1600,1600,82585092,1600,363496,0,0,0,0
231,1600,365058,1600,0,0,0,0,1600,1600,1600,1600,83296378,1600,365058,0,0,0,0
232,1600,366623,1600,0,0,0,0,1600,1600,1600,1600,84012127,1600,366623,0,0,0,0
233,1600,368182,1600,0,0,0,0,1600,1600,1600,1600,84728142,1600,368182,0,0,0,0
234,1600,369742,1600,0,0,0,0,1600,1600,1600,1600,85447646,1600,369742,0,0,0,0
235,1600,371294,1600,0,0,0,0,1600,1600,1600,1600,86166534,1600,371294,0,0,0,0
236,1600,372851,1600,0,0,0,0,1600,1600,1600,1600,86890729,1600,372851,0,0,0,0
237,1600,374407,1600,0,0,0,0,1600,1600,1600,1600,87617527,1600,374407,0,0,0,0
238,1600,375966,1600,0,0,0,0,1600,1600,1600,1600,88348702,1600,375966,0,0,0,0
239,1600,377516,1600,0,0,0,0,1600,1600,1600,1600,89078692,1600,377516,0,0,0,0
240,1600,379072,1600,0,0,0,0,1600,1600,1600,1600,89814508,1600,379072,0,0,0,0
241,1600,380633,1600,0,0,0,0,1600,1600,1600,1600,90555719,1600,380633,0,0,0,0
242,1600,382191,1600,0,0,0,0,1600,1600,1600,1600,91298567,1600,382191,0,0,0,0
243,1600,383752,1600,0,0,0,0,1600,1600,1600,1600,92045862,1600,383752,0,0,0,0
244,1600,385324,1600,0,0,0,0,1600,1600,1600,1600,92801534,1600,385324,0,0,0,0
245,1600,386882,1600,0,0,0,0,1600,1600,1600,1600,93553506,1600,386882,0,0,0,0
246,1600,388450,1600,0,0,0,0,1600,1600,1600,1600,94313406,1600,388450,0,0,0,0
247,1600,390010,1600,0,0,0,0,1600,1600,1600,1600,95072432,1600,390010,0,0,0,0
248,1600,391562,1600,0,0,0,0,1600,1600,1600,1600,95830562,1600,391562,0,0,0,0
249,1600,393110,1600,0,0,0,0,1600,1600,1600,1600,96589768,1600,393110,0,0,0,0
250,1600,394671,1600,0,0,0,0,1600,1600,1600,1600,97358429,1600,394671,0,0,0,0
251,1600,396217,1600,0,0,0,0,1600,1600,1600,1600,98122657,1600,396217,0,0,0,0
252,1600,397776,1600,0,0,0,0,1600,1600,1600,1600,98896348,1600,397776,0,0,0,0
253,1600,399340,1600,0,0,0,0,1600,1600,1600,1600,99675566,1600,399340,0,0,0,0
254,1600,400881,1600,0,0,0,0,1600,1600,1600,1600,100446305,1600,400881,0,0,0,0
255,1600,402438,1600,0,0,0,0,1600,1600,1600,1600,101228078,1600,402438,0,0,0,0
256,1600,403988,1600,0,0,0,0,1600,1600,1600,1600,102009388,1600,403988,0,0,0,0
257,1600,405548,1600,0,0,0,0,1600,1600,1600,1600,102798682,1600,405548,0,0,0,0
258,1600,407099,1600,0,0,0,0,1600,1600,1600,1600,103586503,1600,407099,0,0,0,0
259,1600,408650,1600,0,0,0,0,1600,1600,1600,1600,104377290,1600,408650,0,0,0,0
260,1600,410199,1600,0,0,0,0,1600,1600,1600,1600,105170103,1600,410199,0,0,0,0
261,1600,411759,1600,0,0,0,0,1600,1600,1600,1600,105971507,1600,411759,0,0,0,0
262,1600,413312,1600,0,0,0,0,1600,1600,1600,1600,106772346,1600,413312,0,0,0,0
263,1600,414866,1600,0,0,0,0,1600,1600,1600,1600,107576792,1600,414866,0,0,0,0
264,1600,416424,1600,0,0,0,0,1600,1600,1600,1600,108386322,1600,416424,0,0,0,0
265,1600,417983,1600,0,0,0,0,1600,1600,1600,1600,109199409,1600,417983,0,0,0,0
266,1600,419535,1600,0,0,0,0,1600,1600,1600,1600,110011825,1600,419535,0,0,0,0
267,1600,421090,1600,0,0,0,0,1600,1600,1600,1600,110828888,1600,421090,0,0,0,0
268,1600,422645,1600,0,0,0,0,1600,1600,1600,1600,111648901,1600,422645,0,0,0,0
269,1600,424194,1600,0,0,0,0,1600,1600,1600,1600,112468824,1600,424194,0,0,0,0
270,1600,425755,1600,0,0,0,0,1600,1600,1600,1600,113298081,1600,425755,0,0,0,0
271,1600,427306,1600,0,0,0,0,1600,1600,1600,1600,114125096,1600,427306,0,0,0,0
272,1600,428861,1600,0,0,0,0,1600,1600,1600,1600,114957209,1600,428861,0,0,0,0
273,1600,430415,1600,0,0,0,0,1600,1600,1600,1600,115791855,1600,430415,0,0,0,0
274,1600,431965,1600,0,0,0,0,1600,1600,1600,1600,116627361,1600,431965,0,0,0,0
275,1600,433522,1600,0,0,0,0,1600,1600,1600,1600,117469648,1600,433522,0,0,0,0
276,1600,435082,1600,0,0,0,0,1600,1600,1600,1600,118316626,1600,435082,0,0,0,0
