k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
17,20000,335367,20000,0,0,0,0,20000,20000,20000,20000,5628093,20000,335367,0,0,0,0
18,20000,354829,20000,0,0,0,0,20000,20000,20000,20000,6300245,20000,354829,0,0,0,0
19,20000,374201,20000,0,0,0,0,20000,20000,20000,20000,7006981,20000,374201,0,0,0,0
20,20000,393547,20000,0,0,0,0,20000,20000,20000,20000,7750267,20000,393547,0,0,0,0
21,20000,412808,20000,0,0,0,0,20000,20000,20000,20000,8527552,20000,412808,0,0,0,0
22,20000,432096,20000,0,0,0,0,20000,20000,20000,20000,9343098,20000,432096,0,0,0,0
23,20000,451365,20000,0,0,0,0,20000,20000,20000,20000,10194977,20000,451365,0,0,0,0
24,20000,470553,20000,0,0,0,0,20000,20000,20000,20000,11080229,20000,470553,0,0,0,0
25,20000,489765,20000,0,0,0,0,20000,20000,20000,20000,12003445,20000,489765,0,0,0,0
26,20000,508841,20000,0,0,0,0,20000,20000,20000,20000,12956825,20000,508841,0,0,0,0
27,20000,527935,20000,0,0,0,0,20000,20000,20000,20000,13947561,20000,527935,0,0,0,0
28,20000,546990,20000,0,0,0,0,20000,20000,20000,20000,14972592,20000,546990,0,0,0,0
29,20000,565998,20000,0,0,0,0,20000,20000,20000,20000,16031336,20000,565998,0,0,0,0
30,20000,585038,20000,0,0,0,0,20000,20000,20000,20000,17128048,20000,585038,0,0,0,0
31,20000,603989,20000,0,0,0,0,20000,20000,20000,20000,18255711,20000,603989,0,0,0,0
32,20000,622923,20000,0,0,0,0,20000,20000,20000,20000,19418291,20000,622923,0,0,0,0
33,20000,641835,20000,0,0,0,0,20000,20000,20000,20000,20615313,20000,641835,0,0,0,0
34,20000,660647,20000,0,0,0,0,20000,20000,20000,20000,21841623,20000,660647,0,0,0,0
35,20000,679513,20000,0,0,0,0,20000,20000,20000,20000,23106849,20000,679513,0,0,0,0
36,20000,698307,20000,0,0,0,0,20000,20000,20000,20000,24402637,20000,698307,0,0,0,0
37,20000,717053,20000,0,0,0,0,20000,20000,20000,20000,25730407,20000,717053,0,0,0,0
38,20000,735821,20000,0,0,0,0,20000,20000,20000,20000,27094875,20000,735821,0,0,0,0
39,20000,754442,20000,0,0,0,0,20000,20000,20000,20000,28483884,20000,754442,0,0,0,0
40,20000,773127,20000,0,0,0,0,20000,20000,20000,20000,29912053,20000,773127,0,0,0,0
41,20000,791719,20000,0,0,0,0,20000,20000,20000,20000,31368175,20000,791719,0,0,0,0
42,20000,810311,20000,0,0,0,0,20000,20000,20000,20000,32858631,20000,810311,0,0,0,0
43,20000,828890,20000,0,0,0,0,20000,20000,20000,20000,34382824,20000,828890,0,0,0,0
44,20000,847392,20000,0,0,0,0,20000,20000,20000,20000,35935072,20000,847392,0,0,0,0
45,20000,865869,20000,0,0,0,0,20000,20000,20000,20000,37519307,20000,865869,0,0,0,0
46,20000,884357,20000,0,0,0,0,20000,20000,20000,20000,39138815,20000,884357,0,0,0,0
47,20000,902779,20000,0,0,0,0,20000,20000,20000,20000,40786457,20000,902779,0,0,0,0
48,20000,921174,20000,0,0,0,0,20000,20000,20000,20000,42465398,20000,921174,0,0,0,0
49,20000,939566,20000,0,0,0,0,20000,20000,20000,20000,44178034,20000,939566,0,0,0,0
50,20000,957783,20000,0,0,0,0,20000,20000,20000,20000,45907863,20000,957783,0,0,0,0
51,20000,976046,20000,0,0,0,0,20000,20000,20000,20000,47675362,20000,976046,0,0,0,0
52,20000,994219,20000,0,0,0,0,20000,20000,20000,20000,49467349,20000,994219,0,0,0,0
53,20000,1012449,20000,0,0,0,0,20000,20000,20000,20000,51298031,20000,1012449,0,0,0,0
54,20000,1030615,20000,0,0,0,0,20000,20000,20000,20000,53155295,20000,1030615,0,0,0,0
55,20000,1048786,20000,0,0,0,0,20000,20000,20000,20000,55046160,20000,1048786,0,0,0,0
56,20000,1066875,20000,0,0,0,0,20000,20000,20000,20000,56961591,20000,1066875,0,0,0,0
57,20000,1084900,20000,0,0,0,0,20000,20000,20000,20000,58902578,20000,1084900,0,0,0,0
58,20000,1102893,20000,0,0,0,0,20000,20000,20000,20000,60872535,20000,1102893,0,0,0,0
59,20000,1120849,20000,0,0,0,0,20000,20000,20000,20000,62870977,20000,1120849,0,0,0,0
60,20000,1138755,20000,0,0,0,0,20000,20000,20000,20000,64896125,20000,1138755,0,0,0,0
61,20000,1156691,20000,0,0,0,0,20000,20000,20000,20000,66956459,20000,1156691,0,0,0,0
62,20000,1174530,20000,0,0,0,0,20000,20000,20000,20000,69037858,20000,1174530,0,0,0,0
63,20000,1192343,20000,0,0,0,0,20000,20000,20000,20000,71148109,20000,1192343,0,0,0,0
64,20000,1210087,20000,0,0,0,0,20000,20000,20000,20000,73281803,20000,1210087,0,0,0,0
65,20000,1227956,20000,0,0,0,0,20000,20000,20000,20000,75461792,20000,1227956,0,0,0,0
66,20000,1245716,20000,0,0,0,0,20000,20000,20000,20000,77660434,20000,1245716,0,0,0,0
67,20000,1263465,20000,0,0,0,0,20000,20000,20000,20000,79889143,20000,1263465,0,0,0,0
68,20000,1281126,20000,0,0,0,0,20000,20000,20000,20000,82138376,20000,1281126,0,0,0,0
69,20000,1298747,20000,0,0,0,0,20000,20000,20000,20000,84413721,20000,1298747,0,0,0,0
70,20000,1316347,20000,0,0,0,0,20000,20000,20000,20000,86717435,20000,1316347,0,0,0,0
71,20000,1333974,20000,0,0,0,0,20000,20000,20000,20000,89055314,20000,1333974,0,0,0,0
72,20000,1351552,20000,0,0,0,0,20000,20000,20000,20000,91417774,20000,1351552,0,0,0,0
73,20000,1369064,20000,0,0,0,0,20000,20000,20000,20000,93802268,20000,1369064,0,0,0,0
74,20000,1386568,20000,0,0,0,0,20000,20000,20000,20000,96216316,20000,1386568,0,0,0,0
75,20000,1404067,20000,0,0,0,0,20000,20000,20000,20000,98660277,20000,1404067,0,0,0,0
76,20000,1421443,20000,0,0,0,0,20000,20000,20000,20000,101117285,20000,1421443,0,0,0,0
77,20000,1438920,20000,0,0,0,0,20000,20000,20000,20000,103618530,20000,1438920,0,0,0,0
78,20000,1456260,20000,0,0,0,0,20000,20000,20000,20000,106130718,20000,1456260,0,0,0,0
79,20000,1473528,20000,0,0,0,0,20000,20000,20000,20000,108662770,20000,1473528,0,0,0,0
80,20000,1490887,20000,0,0,0,0,20000,20000,20000,20000,111238031,20000,1490887,0,0,0,0
81,20000,1508090,20000,0,0,0,0,20000,20000,20000,20000,113819934,20000,1508090,0,0,0,0
82,20000,1525343,20000,0,0,0,0,20000,20000,20000,20000,116439501,20000,1525343,0,0,0,0
83,20000,1542567,20000,0,0,0,0,20000,20000,20000,20000,119084123,20000,1542567,0,0,0,0
84,20000,1559631,20000,0,0,0,0,20000,20000,20000,20000,121733547,20000,1559631,0,0,0,0
85,20000,1576639,20000,0,0,0,0,20000,20000,20000,20000,124403189,20000,1576639,0,0,0,0
86,20000,1593668,20000,0,0,0,0,20000,20000,20000,20000,127105966,20000,1593668,0,0,0,0
87,20000,1610747,20000,0,0,0,0,20000,20000,20000,20000,129845281,20000,1610747,0,0,0,0
88,20000,1627788,20000,0,0,0,0,20000,20000,20000,20000,132607480,20000,1627788,0,0,0,0
89,20000,1644658,20000,0,0,0,0,20000,20000,20000,20000,135370138,20000,1644658,0,0,0,0
90,20000,1661499,20000,0,0,0,0,20000,20000,20000,20000,138156951,20000,1661499,0,0,0,0
91,20000,1678394,20000,0,0,0,0,20000,20000,20000,20000,140981238,20000,1678394,0,0,0,0
92,20000,1695192,20000,0,0,0,0,20000,20000,20000,20000,143817354,20000,1695192,0,0,0,0
93,20000,1711992,20000,0,0,0,0,20000,20000,20000,20000,146682428,20000,1711992,0,0,0,0
94,20000,1728741,20000,0,0,0,0,20000,20000,20000,20000,149566673,20000,1728741,0,0,0,0
95,20000,1745354,20000,0,0,0,0,20000,20000,20000,20000,152455064,20000,1745354,0,0,0,0
96,20000,1762072,20000,0,0,0,0,20000,20000,20000,20000,155390326,20000,1762072,0,0,0,0
97,20000,1778771,20000,0,0,0,0,20000,20000,20000,20000,158349393,20000,1778771,0,0,0,0
98,20000,1795429,20000,0,0,0,0,20000,20000,20000,20000,161329301,20000,1795429,0,0,0,0
99,20000,1811919,20000,0,0,0,0,20000,20000,20000,20000,164306317,20000,1811919,0,0,0,0
100,20000,1828491,20000,0,0,0,0,20000,20000,20000,20000,167325429,20000,1828491,0,0,0,0
101,20000,1845092,20000,0,0,0,0,20000,20000,20000,20000,170377504,20000,1845092,0,0,0,0
102,20000,1861542,20000,0,0,0,0,20000,20000,20000,20000,173429228,20000,1861542,0,0,0,0
103,20000,1877972,20000,0,0,0,0,20000,20000,20000,20000,176503968,20000,1877972,0,0,0,0
104,20000,1894444,20000,0,0,0,0,20000,20000,20000,20000,179614312,20000,1894444,0,0,0,0
105,20000,1910848,20000,0,0,0,0,20000,20000,20000,20000,182738994,20000,1910848,0,0,0,0
106,20000,1927202,20000,0,0,0,0,20000,20000,20000,20000,185880986,20000,1927202,0,0,0,0
107,20000,1943497,20000,0,0,0,0,20000,20000,20000,20000,189038155,20000,1943497,0,0,0,0
108,20000,1959863,20000,0,0,0,0,20000,20000,20000,20000,192235611,20000,1959863,0,0,0,0
109,20000,1976186,20000,0,0,0,0,20000,20000,20000,20000,195450932,20000,1976186,0,0,0,0
110,20000,1992337,20000,0,0,0,0,20000,20000,20000,20000,198659091,20000,1992337,0,0,0,0
111,20000,2008448,20000,0,0,0,0,20000,20000,20000,20000,201885316,20000,2008448,0,0,0,0
112,20000,2024595,20000,0,0,0,0,20000,20000,20000,20000,205144551,20000,2024595,0,0,0,0
113,20000,2040691,20000,0,0,0,0,20000,20000,20000,20000,208419361,20000,2040691,0,0,0,0
114,20000,2056763,20000,0,0,0,0,20000,20000,20000,20000,211715347,20000,2056763,0,0,0,0
115,20000,2072781,20000,0,0,0,0,20000,20000,20000,20000,215025455,20000,2072781,0,0,0,0
116,20000,2088828,20000,0,0,0,0,20000,20000,20000,20000,218367844,20000,2088828,0,0,0,0
117,20000,2104774,20000,0,0,0,0,20000,20000,20000,20000,221714668,20000,2104774,0,0,0,0
118,20000,2120767,20000,0,0,0,0,20000,20000,20000,20000,225096915,20000,2120767,0,0,0,0
119,20000,2136568,20000,0,0,0,0,20000,20000,20000,20000,228463684,20000,2136568,0,0,0,0
120,20000,2152456,20000,0,0,0,0,20000,20000,20000,20000,231873990,20000,2152456,0,0,0,0
121,20000,2168349,20000,0,0,0,0,20000,20000,20000,20000,235311063,20000,2168349,0,0,0,0
122,20000,2184091,20000,0,0,0,0,20000,20000,20000,20000,238739933,20000,2184091,0,0,0,0
123,20000,2199936,20000,0,0,0,0,20000,20000,20000,20000,242217064,20000,2199936,0,0,0,0
124,20000,2215647,20000,0,0,0,0,20000,20000,20000,20000,245689033,20000,2215647,0,0,0,0
125,20000,2231346,20000,0,0,0,0,20000,20000,20000,20000,249183316,20000,2231346,0,0,0,0
126,20000,2246982,20000,0,0,0,0,20000,20000,20000,20000,252687388,20000,2246982,0,0,0,0
127,20000,2262668,20000,0,0,0,0,20000,20000,20000,20000,256227988,20000,2262668,0,0,0,0
128,20000,2278198,20000,0,0,0,0,20000,20000,20000,20000,259757746,20000,2278198,0,0,0,0
129,20000,2293741,20000,0,0,0,0,20000,20000,20000,20000,263315065,20000,2293741,0,0,0,0
130,20000,2309398,20000,0,0,0,0,20000,20000,20000,20000,266922176,20000,2309398,0,0,0,0
131,20000,2324734,20000,0,0,0,0,20000,20000,20000,20000,270479728,20000,2324734,0,0,0,0
132,20000,2340192,20000,0,0,0,0,20000,20000,20000,20000,274089494,20000,2340192,0,0,0,0
133,20000,2355631,20000,0,0,0,0,20000,20000,20000,20000,277718879,20000,2355631,0,0,0,0
134,20000,2370976,20000,0,0,0,0,20000,20000,20000,20000,281349088,20000,2370976,0,0,0,0
135,20000,2386312,20000,0,0,0,0,20000,20000,20000,20000,285000250,20000,2386312,0,0,0,0
136,20000,2401430,20000,0,0,0,0,20000,20000,20000,20000,288623364,20000,2401430,0,0,0,0
137,20000,2416671,20000,0,0,0,0,20000,20000,20000,20000,292299217,20000,2416671,0,0,0,0
138,20000,2432035,20000,0,0,0,0,20000,20000,20000,20000,296027659,20000,2432035,0,0,0,0
139,20000,2447233,20000,0,0,0,0,20000,20000,20000,20000,299739433,20000,2447233,0,0,0,0
140,20000,2462354,20000,0,0,0,0,20000,20000,20000,20000,303455466,20000,2462354,0,0,0,0
141,20000,2477537,20000,0,0,0,0,20000,20000,20000,20000,307208817,20000,2477537,0,0,0,0
142,20000,2492621,20000,0,0,0,0,20000,20000,20000,20000,310962349,20000,2492621,0,0,0,0
143,20000,2507643,20000,0,0,0,0,20000,20000,20000,20000,314722165,20000,2507643,0,0,0,0
144,20000,2522577,20000,0,0,0,0,20000,20000,20000,20000,318482103,20000,2522577,0,0,0,0
145,20000,2537622,20000,0,0,0,0,20000,20000,20000,20000,322292832,20000,2537622,0,0,0,0
146,20000,2552545,20000,0,0,0,0,20000,20000,20000,20000,326095241,20000,2552545,0,0,0,0
147,20000,2567591,20000,0,0,0,0,20000,20000,20000,20000,329951583,20000,2567591,0,0,0,0
148,20000,2582379,20000,0,0,0,0,20000,20000,20000,20000,333763569,20000,2582379,0,0,0,0
149,20000,2597295,20000,0,0,0,0,20000,20000,20000,20000,337630609,20000,2597295,0,0,0,0
150,20000,2612199,20000,0,0,0,0,20000,20000,20000,20000,341516951,20000,2612199,0,0,0,0
151,20000,2627047,20000,0,0,0,0,20000,20000,20000,20000,345411163,20000,2627047,0,0,0,0
152,20000,2641873,20000,0,0,0,0,20000,20000,20000,20000,349321159,20000,2641873,0,0,0,0
153,20000,2656663,20000,0,0,0,0,20000,20000,20000,20000,353242503,20000,2656663,0,0,0,0
154,20000,2671301,20000,0,0,0,0,20000,20000,20000,20000,357147023,20000,2671301,0,0,0,0
155,20000,2686134,20000,0,0,0,0,20000,20000,20000,20000,361125156,20000,2686134,0,0,0,0
156,20000,2700882,20000,0,0,0,0,20000,20000,20000,20000,365100684,20000,2700882,0,0,0,0
157,20000,2715605,20000,0,0,0,0,20000,20000,20000,20000,369092843,20000,2715605,0,0,0,0
158,20000,2730019,20000,0,0,0,0,20000,20000,20000,20000,373022709,20000,2730019,0,0,0,0
159,20000,2744527,20000,0,0,0,0,20000,20000,20000,20000,376997673,20000,2744527,0,0,0,0
160,20000,2759034,20000,0,0,0,0,20000,20000,20000,20000,380994392,20000,2759034,0,0,0,0
161,20000,2773594,20000,0,0,0,0,20000,20000,20000,20000,385026186,20000,2773594,0,0,0,0
162,20000,2788112,20000,0,0,0,0,20000,20000,20000,20000,389067196,20000,2788112,0,0,0,0
163,20000,2802640,20000,0,0,0,0,20000,20000,20000,20000,393132838,20000,2802640,0,0,0,0
164,20000,2816970,20000,0,0,0,0,20000,20000,20000,20000,397163360,20000,2816970,0,0,0,0
165,20000,2831347,20000,0,0,0,0,20000,20000,20000,20000,401227839,20000,2831347,0,0,0,0
166,20000,2845589,20000,0,0,0,0,20000,20000,20000,20000,405274149,20000,2845589,0,0,0,0
167,20000,2859827,20000,0,0,0,0,20000,20000,20000,20000,409340065,20000,2859827,0,0,0,0
168,20000,2874118,20000,0,0,0,0,20000,20000,20000,20000,413441634,20000,2874118,0,0,0,0
169,20000,2888335,20000,0,0,0,0,20000,20000,20000,20000,417542585,20000,2888335,0,0,0,0
170,20000,2902514,20000,0,0,0,0,20000,20000,20000,20000,421652416,20000,2902514,0,0,0,0
171,20000,2916782,20000,0,0,0,0,20000,20000,20000,20000,425809748,20000,2916782,0,0,0,0
172,20000,2930678,20000,0,0,0,0,20000,20000,20000,20000,429876712,20000,2930678,0,0,0,0
173,20000,2944755,20000,0,0,0,0,20000,20000,20000,20000,434017183,20000,2944755,0,0,0,0
174,20000,2958844,20000,0,0,0,0,20000,20000,20000,20000,438180614,20000,2958844,0,0,0,0
175,20000,2972942,20000,0,0,0,0,20000,20000,20000,20000,442366682,20000,2972942,0,0,0,0
176,20000,2986851,20000,0,0,0,0,20000,20000,20000,20000,446515609,20000,2986851,0,0,0,0
177,20000,3000773,20000,0,0,0,0,20000,20000,20000,20000,450687525,20000,3000773,0,0,0,0
178,20000,3014668,20000,0,0,0,0,20000,20000,20000,20000,454871676,20000,3014668,0,0,0,0
179,20000,3028534,20000,0,0,0,0,20000,20000,20000,20000,459066038,20000,3028534,0,0,0,0
180,20000,3042396,20000,0,0,0,0,20000,20000,20000,20000,463278462,20000,3042396,0,0,0,0
181,20000,3056178,20000,0,0,0,0,20000,20000,20000,20000,467486608,20000,3056178,0,0,0,0
182,20000,3069840,20000,0,0,0,0,20000,20000,20000,20000,471675126,20000,3069840,0,0,0,0
183,20000,3083442,20000,0,0,0,0,20000,20000,20000,20000,475864140,20000,3083442,0,0,0,0
184,20000,3097212,20000,0,0,0,0,20000,20000,20000,20000,480123126,20000,3097212,0,0,0,0
185,20000,3110880,20000,0,0,0,0,20000,20000,20000,20000,484370798,20000,3110880,0,0,0,0
186,20000,3124440,20000,0,0,0,0,20000,20000,20000,20000,488603482,20000,3124440,0,0,0,0
187,20000,3138032,20000,0,0,0,0,20000,20000,20000,20000,492865168,20000,3138032,0,0,0,0
188,20000,3151631,20000,0,0,0,0,20000,20000,20000,20000,497147249,20000,3151631,0,0,0,0
189,20000,3165194,20000,0,0,0,0,20000,20000,20000,20000,501435982,20000,3165194,0,0,0,0
190,20000,3178727,20000,0,0,0,0,20000,20000,20000,20000,505732695,20000,3178727,0,0,0,0
191,20000,3192109,20000,0,0,0,0,20000,20000,20000,20000,509999747,20000,3192109,0,0,0,0
192,20000,3205537,20000,0,0,0,0,20000,20000,20000,20000,514300623,20000,3205537,0,0,0,0
193,20000,3218880,20000,0,0,0,0,20000,20000,20000,20000,518589240,20000,3218880,0,0,0,0
194,20000,3232144,20000,0,0,0,0,20000,20000,20000,20000,522872384,20000,3232144,0,0,0,0
195,20000,3245411,20000,0,0,0,0,20000,20000,20000,20000,527174401,20000,3245411,0,0,0,0
196,20000,3258700,20000,0,0,0,0,20000,20000,20000,20000,531501050,20000,3258700,0,0,0,0
197,20000,3271933,20000,0,0,0,0,20000,20000,20000,20000,535826783,20000,3271933,0,0,0,0
198,20000,3285120,20000,0,0,0,0,20000,20000,20000,20000,540154304,20000,3285120,0,0,0,0
199,20000,3298160,20000,0,0,0,0,20000,20000,20000,20000,544453100,20000,3298160,0,0,0,0
200,20000,3311304,20000,0,0,0,0,20000,20000,20000,20000,548801478,20000,3311304,0,0,0,0
201,20000,3324541,20000,0,0,0,0,20000,20000,20000,20000,553198087,20000,3324541,0,0,0,0
202,20000,3337794,20000,0,0,0,0,20000,20000,20000,20000,557617332,20000,3337794,0,0,0,0
203,20000,3350831,20000,0,0,0,0,20000,20000,20000,20000,561981135,20000,3350831,0,0,0,0
204,20000,3363780,20000,0,0,0,0,20000,20000,20000,20000,566334254,20000,3363780,0,0,0,0
205,20000,3376684,20000,0,0,0,0,20000,20000,20000,20000,570689710,20000,3376684,0,0,0,0
206,20000,3389724,20000,0,0,0,0,20000,20000,20000,20000,575107098,20000,3389724,0,0,0,0
207,20000,3402609,20000,0,0,0,0,20000,20000,20000,20000,579488343,20000,3402609,0,0,0,0
208,20000,3415491,20000,0,0,0,0,20000,20000,20000,20000,583884585,20000,3415491,0,0,0,0
209,20000,3428298,20000,0,0,0,0,20000,20000,20000,20000,588271022,20000,3428298,0,0,0,0
210,20000,3441027,20000,0,0,0,0,20000,20000,20000,20000,592647567,20000,3441027,0,0,0,0
211,20000,3453846,20000,0,0,0,0,20000,20000,20000,20000,597072164,20000,3453846,0,0,0,0
212,20000,3466652,20000,0,0,0,0,20000,20000,20000,20000,601509600,20000,3466652,0,0,0,0
213,20000,3479338,20000,0,0,0,0,20000,20000,20000,20000,605920512,20000,3479338,0,0,0,0
214,20000,3492075,20000,0,0,0,0,20000,20000,20000,20000,610365005,20000,3492075,0,0,0,0
215,20000,3504630,20000,0,0,0,0,20000,20000,20000,20000,614762940,20000,3504630,0,0,0,0
216,20000,3517277,20000,0,0,0,0,20000,20000,20000,20000,619208503,20000,3517277,0,0,0,0
217,20000,3529848,20000,0,0,0,0,20000,20000,20000,20000,623644132,20000,3529848,0,0,0,0
218,20000,3542346,20000,0,0,0,0,20000,20000,20000,20000,628067662,20000,3542346,0,0,0,0
219,20000,3554916,20000,0,0,0,0,20000,20000,20000,20000,632533606,20000,3554916,0,0,0,0
220,20000,3567493,20000,0,0,0,0,20000,20000,20000,20000,637018029,20000,3567493,0,0,0,0
221,20000,3579844,20000,0,0,0,0,20000,20000,20000,20000,641435960,20000,3579844,0,0,0,0
222,20000,3592323,20000,0,0,0,0,20000,20000,20000,20000,645915861,20000,3592323,0,0,0,0
223,20000,3604588,20000,0,0,0,0,20000,20000,20000,20000,650336594,20000,3604588,0,0,0,0
224,20000,3616984,20000,0,0,0,0,20000,20000,20000,20000,654819486,20000,3616984,0,0,0,0
225,20000,3629167,20000,0,0,0,0,20000,20000,20000,20000,659239041,20000,3629167,0,0,0,0
226,20000,3641466,20000,0,0,0,0,20000,20000,20000,20000,663716236,20000,3641466,0,0,0,0
227,20000,3653727,20001,0,0,0,0,20000,20000,20000,20000,668192757,20003,3653902,0,0,0,0
228,20000,3665899,20001,0,0,0,0,20000,20000,20000,20000,672653177,20003,3666075,0,0,0,0
229,20000,3677959,20001,0,0,0,0,20000,20000,20000,20000,677087319,20003,3678135,0,0,0,0
230,20000,3689989,20001,0,0,0,0,20000,20000,20000,20000,681525043,20003,3690166,0,0,0,0
231,20000,3702195,20001,0,0,0,0,20000,20000,20000,20000,686043641,20003,3702372,0,0,0,0
232,20000,3714366,20001,0,0,0,0,20000,20000,20000,20000,690564734,20003,3714544,0,0,0,0
233,20000,3726343,20001,0,0,0,0,20000,20000,20000,20000,695026261,20003,3726522,0,0,0,0
234,20000,3738270,20001,0,0,0,0,20000,20000,20000,20000,699481098,20003,3738449,0,0,0,0
235,20000,3750172,20001,0,0,0,0,20000,20000,20000,20000,703943864,20003,3750351,0,0,0,0
236,20000,3762052,20001,0,0,0,0,20000,20000,20000,20000,708412834,20003,3762231,0,0,0,0
237,20000,3773891,20001,0,0,0,0,20000,20000,20000,20000,712879455,20003,3774069,0,0,0,0
238,20000,3785639,20001,0,0,0,0,20000,20000,20000,20000,717323901,20003,3785818,0,0,0,0
239,20000,3797503,20001,0,0,0,0,20000,20000,20000,20000,721829917,20003,3797683,0,0,0,0
240,20000,3809449,20001,0,0,0,0,20000,20000,20000,20000,726379569,20003,3809629,0,0,0,0
241,20000,3821193,20001,0,0,0,0,20000,20000,20000,20000,730864671,20003,3821374,0,0,0,0
242,20000,3832915,20001,0,0,0,0,20000,20000,20000,20000,735356925,20003,3833097,0,0,0,0
243,20000,3844500,20001,0,0,0,0,20000,20000,20000,20000,739807890,20003,3844683,0,0,0,0
244,20000,3856186,20002,0,0,0,0,20000,20000,20000,20000,744312586,20006,3856561,0,0,0,0
245,20000,3867816,20002,0,0,0,0,20000,20000,20000,20000,748809172,20006,3868192,0,0,0,0
246,20000,3879486,20002,0,0,0,0,20000,20000,20000,20000,753335962,20006,3879863,0,0,0,0
247,20000,3891084,20002,0,0,0,0,20000,20000,20000,20000,757847634,20006,3891463,0,0,0,0
248,20000,3902627,20002,0,0,0,0,20000,20000,20000,20000,762351929,20006,3903008,0,0,0,0
249,20000,3914054,20002,0,0,0,0,20000,20000,20000,20000,766823772,20006,3914436,0,0,0,0
250,20000,3925546,20002,0,0,0,0,20000,20000,20000,20000,771334896,20006,3925929,0,0,0,0
251,20000,3936974,20002,0,0,0,0,20000,20000,20000,20000,775831762,20006,3937358,0,0,0,0
252,20000,3948390,20002,0,0,0,0,20000,20000,20000,20000,780339728,20006,3948775,0,0,0,0
253,20000,3959701,20002,0,0,0,0,20000,20000,20000,20000,784814885,20006,3960088,0,0,0,0
254,20000,3970918,20002,0,0,0,0,20000,20000,20000,20000,789268546,20006,3971307,0,0,0,0
255,20000,3982218,20002,0,0,0,0,20000,20000,20000,20000,793770034,20006,3982609,0,0,0,0
256,20000,3993385,20002,0,0,0,0,20000,20000,20000,20000,798229729,20006,3993777,0,0,0,0
257,20000,4004529,20002,0,0,0,0,20000,20000,20000,20000,802692043,20006,4004923,0,0,0,0
258,20000,4015704,20002,0,0,0,0,20000,20000,20000,20000,807179838,20006,4016099,0,0,0,0
259,20000,4027064,20002,0,0,0,0,20000,20000,20000,20000,811752226,20006,4027461,0,0,0,0
260,20000,4038221,20002,0,0,0,0,20000,20000,20000,20000,816257659,20006,4038619,0,0,0,0
261,20000,4049446,20002,0,0,0,0,20000,20000,20000,20000,820802032,20006,4049846,0,0,0,0
262,20000,4060458,20002,0,0,0,0,20000,20000,20000,20000,825273606,20006,4060859,0,0,0,0
263,20000,4071278,20002,0,0,0,0,20000,20000,20000,20000,829678840,20006,4071681,0,0,0,0
264,20000,4082455,20002,0,0,0,0,20000,20000,20000,20000,834240575,20006,4082858,0,0,0,0
265,20000,4093385,20002,0,0,0,0,20000,20000,20000,20000,838714605,20006,4093789,0,0,0,0
266,20000,4104421,20002,0,0,0,0,20000,20000,20000,20000,843244219,20006,4104827,0,0,0,0
267,20000,4115383,20002,0,0,0,0,20000,20000,20000,20000,847753223,20006,4115791,0,0,0,0
